,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
23,2,0,5,0,0,0,4,4,0.12121212121212122,1,0,4.0,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
24,0,0,5,1,1,0,4,6,0.18181818181818182,0,0,4.285714285714286,4.285714285714286,2,2.0,0,0.0,44.8097,12.060865076767918,44.8097,12.060865076767918,51.154028571428576,24.10313693379316,51.154028571428576,24.10313693379316,28,28,66.87935,0,0,2,0,0,0
25,-2,0,5,2,1,1,4,6,0.18181818181818182,0,0,9.785714285714286,7.035714285714286,0,1.0,0,0.0,45.00101500000001,9.718710045745526,44.894728888888885,11.081601209625143,57.94895,23.36598933736658,54.55148928571428,23.979325953551548,28,26,61.91930000000001,4,0,0,3,-8,8
26,0,0,5,3,1,0,4,4,0.12121212121212122,1,0,6.242424242424242,6.741573033707865,-2,0.0,-2,-2.0,42.38984482758621,6.72094300601184,43.91308513513514,9.688874006548906,47.507481818181816,16.740224609775403,51.93966629213483,21.84688348317451,33,31,92.9792,-8,0,-3,3,3,0
27,3,0,5,4,1,0,4,4,0.12121212121212122,1,0,4.935483870967742,6.275,0,0.0,2,-0.6666666666666666,42.51933870967743,5.410983998025559,43.501598095238094,8.672220291559118,42.51933870967743,5.410983998025559,49.50608166666666,19.456460603794238,31,29,61.24325,0,-2,-1,-5,-3,-1
28,9,0,5,5,1,0,4,7,0.21212121212121213,0,0,5.0,6.013245033112582,3,0.6,3,0.25,42.68103548387097,5.237958690025945,43.31455808823529,8.027258361308629,42.68103548387097,5.237958690025945,48.10491324503311,17.722016530897772,31,29,60.773399999999995,-1,4,-2,-7,0,-1
29,2,0,5,6,1,0,4,16,0.48484848484848486,0,0,21.642857142857142,8.458100558659218,9,2.0,6,1.4,43.38095357142858,9.093830259281845,43.32589390243903,8.219197697862498,43.38095357142858,9.093830259281845,47.36596983240223,16.75775296188281,28,26,71.59555,-5,-4,-3,3,-4,3
30,-6,0,6,0,0,0,27,27,0.8181818181818182,0,0,27.0,27.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
31,9,0,6,1,1,0,27,21,0.6363636363636364,0,0,20.96551724137931,20.96551724137931,-6,-6.0,0,0.0,43.74649230769229,8.217338153886907,43.74649230769229,8.217338153886907,50.41432758620689,23.54735671622842,50.41432758620689,23.54735671622842,29,29,60.708,0,6,0,-7,4,0
32,1,0,7,0,0,0,15,15,0.45454545454545453,0,0,15.0,15.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
33,8,0,7,1,1,0,15,16,0.48484848484848486,0,0,20.666666666666668,20.666666666666668,1,1.0,0,0.0,43.85822592592593,8.824054901763011,43.85822592592593,8.824054901763011,50.32608666666667,23.473680157880843,50.32608666666667,23.473680157880843,30,30,63.78995,6,9,0,-6,-7,4
