MyIdx,car_number,completed_laps,rank,elapsed_time,rank_diff,time_diff
10787,7,110,9,5831.5773,0.0,40.52940000000035
10862,7,111,9,5872.406,0.0,40.828700000000026
10945,7,112,8,5913.0657,-1.0,40.65970000000016
11079,7,113,16,5977.976,8.0,64.91029999999955
11195,7,114,18,6033.1815,2.0,55.20550000000003
11295,7,115,13,6073.3535,-5.0,40.17200000000048
11384,7,116,13,6113.2868,0.0,39.93329999999969
11462,7,117,13,6154.4626,0.0,41.17579999999998
11539,7,118,12,6195.604,-1.0,41.14140000000043
11617,7,119,11,6236.3753,-1.0,40.77129999999943
11697,7,120,11,6276.9385,0.0,40.563200000000506
11776,7,121,11,6317.5779,0.0,40.63940000000002
11858,7,122,10,6369.398,-1.0,51.82009999999991
11948,7,123,10,6460.5917,0.0,91.19369999999981
12037,7,124,10,6580.6606,0.0,120.06890000000021
12127,7,125,10,6696.340999999999,0.0,115.68039999999928
12224,7,126,10,6810.5646,0.0,114.22360000000026
12326,7,127,10,6934.1129,0.0,123.54830000000038
12413,7,128,10,7045.0522,0.0,110.9393
12489,7,129,10,7118.7407,0.0,73.6885000000002
12561,7,130,11,7163.1765,1.0,44.43579999999929
12639,7,131,11,7214.3771,0.0,51.20060000000012
12722,7,132,11,7293.985,0.0,79.60789999999997
12809,7,133,11,7386.7751,0.0,92.79010000000017
12896,7,134,11,7459.0165,0.0,72.24139999999989
12962,7,135,11,7500.8892,0.0,41.872699999999895
13033,7,136,11,7542.2647,0.0,41.3755000000001
13108,7,137,9,7588.7961,-2.0,46.53139999999985
13209,7,138,10,7678.8621,1.0,90.06600000000071
13363,7,139,19,7795.7551,9.0,116.89300000000003
13462,7,140,16,7889.8003,-3.0,94.04519999999957
13557,7,141,16,7998.1843,0.0,108.38400000000001
13627,7,142,17,8068.2396,1.0,70.05529999999999
13711,7,143,18,8143.4961,1.0,75.25650000000041
13802,7,144,18,8225.9463,0.0,82.45019999999931
13888,7,145,18,8309.0486,0.0,83.10230000000047
13999,7,146,22,8452.6109,4.0,143.5622999999996
14073,7,147,22,8508.571,0.0,55.96010000000024
14150,7,148,22,8549.6116,0.0,41.04060000000027
14229,7,149,21,8590.8733,-1.0,41.26169999999911
14308,7,150,21,8630.8273,0.0,39.95400000000154
14380,7,151,21,8671.899,0.0,41.0716999999986
14453,7,152,21,8712.3825,0.0,40.48350000000028
14524,7,153,21,8753.1937,0.0,40.8112000000001
14599,7,154,21,8794.0635,0.0,40.869800000000396
14673,7,155,21,8834.6159,0.0,40.55240000000049
14745,7,156,20,8875.8628,-1.0,41.246900000000096
14820,7,157,20,8916.8987,0.0,41.035899999998946
14891,7,158,20,8957.9038,0.0,41.00510000000031
14964,7,159,20,8998.8486,0.0,40.944799999999304
15042,7,160,20,9040.1749,0.0,41.32630000000063
15114,7,161,19,9081.2888,-1.0,41.113900000000285
15192,7,162,19,9122.7051,0.0,41.416299999998955
15268,7,163,19,9163.6984,0.0,40.99330000000009
15347,7,164,19,9204.5633,0.0,40.86490000000049
15426,7,165,19,9246.579,0.0,42.015699999999924
15516,7,166,18,9287.3629,-1.0,40.78390000000036
15598,7,167,16,9333.9092,-2.0,46.546299999999974
15751,7,168,19,9480.296999999999,3.0,146.3877999999986
15860,7,169,19,9554.9054,0.0,74.60840000000098
15948,7,170,18,9659.1388,-1.0,104.23340000000098
16029,7,171,20,9724.276,2.0,65.13719999999921
16102,7,172,21,9767.6064,1.0,43.330400000000736
16168,7,173,21,9808.2045,0.0,40.59809999999925
16235,7,174,20,9849.1551,-1.0,40.95060000000012
16307,7,175,20,9890.1754,0.0,41.020300000000134
16379,7,176,20,9931.6099,0.0,41.43449999999939
16455,7,177,21,9973.2059,1.0,41.59600000000137
16523,7,178,21,10014.3801,0.0,41.17419999999947
16594,7,179,21,10055.4664,0.0,41.08629999999903
16687,7,180,20,10133.4074,-1.0,77.94100000000071
16783,7,181,20,10246.2337,0.0,112.82630000000063
16876,7,182,19,10350.0719,-1.0,103.83820000000014
16949,7,183,19,10424.8989,0.0,74.82699999999932
17042,7,184,14,10496.5893,-5.0,71.6903999999995
17159,7,185,14,10625.1171,0.0,128.52779999999984
17277,7,186,14,10770.1353,0.0,145.01820000000043
17400,7,187,14,10921.4979,0.0,151.36260000000038
17508,7,188,13,11049.6322,-1.0,128.1342999999997
17603,7,189,13,11136.1057,0.0,86.47350000000006
17667,7,190,13,11178.8037,0.0,42.69800000000032
17737,7,191,13,11220.1761,0.0,41.3724000000002
17803,7,192,13,11260.6868,0.0,40.510699999998906
17868,7,193,13,11301.6167,0.0,40.929900000001
17938,7,194,13,11342.3405,0.0,40.723799999999756
18004,7,195,13,11383.7724,0.0,41.43189999999959
18078,7,196,13,11425.1418,0.0,41.36939999999959
18149,7,197,13,11466.3446,0.0,41.202800000000934
18219,7,198,13,11507.4238,0.0,41.07920000000013
18289,7,199,13,11548.024,0.0,40.60019999999895
18358,7,200,13,11589.0577,0.0,41.03369999999995
15,8,0,15,2.2081,0.0,0.0
87,8,1,14,45.9682,-1.0,43.7601
160,8,2,14,87.4498,0.0,41.48159999999999
237,8,3,15,129.102,1.0,41.65220000000001
311,8,4,15,170.3869,0.0,41.28489999999999
392,8,5,15,211.7175,0.0,41.330600000000004
474,8,6,17,253.7214,2.0,42.00389999999999
552,8,7,18,295.1911,1.0,41.46970000000002
631,8,8,19,336.5522,1.0,41.36110000000002
708,8,9,19,377.5976,0.0,41.04539999999997
788,8,10,19,418.985,0.0,41.387400000000014
875,8,11,20,460.8862,1.0,41.90119999999996
958,8,12,21,502.6289,1.0,41.74270000000001
1044,8,13,23,545.271,2.0,42.64209999999997
1129,8,14,24,587.5688,1.0,42.29780000000005
1215,8,15,25,629.753,1.0,42.18420000000003
1300,8,16,26,671.9342,1.0,42.18119999999999
1384,8,17,26,713.4823,0.0,41.54809999999998
1467,8,18,26,754.816,0.0,41.33370000000002
1549,8,19,26,796.2789,0.0,41.46289999999999
1633,8,20,26,837.658,0.0,41.379099999999994
1720,8,21,26,879.2706,0.0,41.61259999999993
1806,8,22,26,920.7763,0.0,41.50570000000005
1883,8,23,26,962.4452,0.0,41.66890000000001
1966,8,24,26,1004.0197,0.0,41.574499999999944
2054,8,25,27,1046.2144,1.0,42.194700000000125
2143,8,26,27,1087.6932,0.0,41.478799999999865
2229,8,27,26,1129.3996,-1.0,41.70640000000003
2320,8,28,24,1171.2926,-2.0,41.89300000000003
2480,8,29,19,1213.0667,-5.0,41.77410000000009
2585,8,30,10,1254.7346,-9.0,41.66789999999992
2702,8,31,5,1308.8314,-5.0,54.09680000000003
2928,8,32,27,1380.9579,22.0,72.12650000000008
3022,8,33,27,1422.3721,0.0,41.41419999999994
3111,8,34,27,1463.4178,0.0,41.0456999999999
3202,8,35,27,1504.391,0.0,40.97320000000013
3288,8,36,27,1545.3003,0.0,40.90930000000003
3375,8,37,27,1586.7018,0.0,41.40149999999994
3466,8,38,27,1627.7592,0.0,41.057399999999916
3555,8,39,27,1668.8112,0.0,41.052000000000135
3641,8,40,27,1710.2373,0.0,41.426099999999906
3730,8,41,27,1751.8516,0.0,41.61429999999996
3817,8,42,27,1793.3870000000002,0.0,41.53540000000021
3902,8,43,27,1834.6648,0.0,41.27779999999984
3988,8,44,27,1876.0354,0.0,41.37059999999997
4076,8,45,27,1917.1968,0.0,41.16139999999996
4161,8,46,27,1958.612,0.0,41.41520000000014
4247,8,47,27,2000.2256,0.0,41.613599999999906
4338,8,48,27,2041.7371,0.0,41.51150000000007
4426,8,49,27,2082.9829999999997,0.0,41.245899999999665
4515,8,50,27,2124.1995,0.0,41.21650000000045
4634,8,51,27,2166.0489,0.0,41.849399999999605
4688,8,52,26,2216.5626,-1.0,50.513700000000426
4823,8,53,26,2333.0015,0.0,116.43889999999965
4915,8,54,26,2480.3547,0.0,147.35320000000002
6294,8,55,26,2681.1145,0.0,200.75980000000027
6363,8,56,26,2780.1415,0.0,99.02700000000004
6466,8,57,25,2838.9141,-1.0,58.772599999999784
6581,8,58,24,2903.8228,-1.0,64.90869999999995
6668,8,59,24,2996.4244,0.0,92.60159999999996
6743,8,60,25,3071.8565,1.0,75.43209999999999
6825,8,61,25,3116.1929999999998,0.0,44.33649999999989
6901,8,62,25,3157.3598,0.0,41.16680000000042
6979,8,63,24,3198.638,-1.0,41.27819999999974
7054,8,64,24,3239.1632,0.0,40.52520000000004
7130,8,65,24,3280.0007,0.0,40.83750000000009
7215,8,66,23,3328.1686,-1.0,48.16789999999992
7308,8,67,23,3418.1059999999998,0.0,89.9373999999998
7392,8,68,23,3519.3661,0.0,101.26010000000042
7485,8,69,24,3630.1897,1.0,110.82359999999971
7578,8,70,23,3746.4039,-1.0,116.21419999999989
7666,8,71,23,3857.7339,0.0,111.33000000000038
7753,8,72,23,3969.7479,0.0,112.01399999999967
7842,8,73,23,4076.3088,0.0,106.56089999999995
7930,8,74,23,4172.6035,0.0,96.29470000000038
8004,8,75,24,4242.6265,1.0,70.02300000000014
8083,8,76,24,4287.4316,0.0,44.805099999999584
8157,8,77,24,4329.9543,0.0,42.52270000000044
8234,8,78,24,4371.5481,0.0,41.593799999999646
8309,8,79,24,4412.227,0.0,40.678899999999885
8381,8,80,24,4453.156,0.0,40.92900000000009
8465,8,81,24,4508.7801,0.0,55.6241
8510,8,82,2,4579.3137,-22.0,70.53359999999975
8652,8,83,2,4675.9071,0.0,96.59340000000066
8734,8,84,1,4762.0744,-1.0,86.16730000000007
8799,8,85,1,4803.6507,0.0,41.57629999999972
8878,8,86,1,4844.4343,0.0,40.78359999999975
8970,8,87,3,4886.5588,2.0,42.1244999999999
9058,8,88,3,4926.9576,0.0,40.39879999999994
9103,8,89,3,4967.6935,0.0,40.73590000000058
9177,8,90,3,5008.6343,0.0,40.9407999999994
9249,8,91,3,5049.6736,0.0,41.03930000000037
9326,8,92,3,5090.85,0.0,41.176400000000285
9431,8,93,4,5132.0647,1.0,41.21469999999954
9508,8,94,5,5173.7457,1.0,41.681000000000495
9584,8,95,5,5214.5064,0.0,40.760699999999815
9661,8,96,5,5255.5307,0.0,41.02430000000004
9739,8,97,6,5296.8789,1.0,41.34819999999945
9813,8,98,6,5337.8329,0.0,40.95400000000063
9890,8,99,6,5379.0552,0.0,41.22229999999945
9970,8,100,7,5420.5662,1.0,41.51100000000042
10047,8,101,8,5461.8575,1.0,41.291299999999865
10127,8,102,8,5502.7151,0.0,40.857600000000275
10201,8,103,8,5543.7896,0.0,41.074499999999716
10267,8,104,7,5584.6752,-1.0,40.88559999999961
10404,8,105,22,5637.9716,15.0,53.296400000000176
10536,8,106,26,5705.0339,4.0,67.0623000000005
10585,8,107,26,5745.8171,0.0,40.78319999999985
10667,8,108,26,5786.4113,0.0,40.594199999999546
10773,8,109,25,5827.3818,-1.0,40.97050000000036
10851,8,110,25,5868.0129,0.0,40.631099999999606
10929,8,111,24,5908.6712,-1.0,40.658300000000054
10986,8,112,23,5949.3679,-1.0,40.69670000000042
11097,8,113,21,5990.0102,-2.0,40.64229999999952
11183,8,114,16,6030.8411,-5.0,40.83089999999993
11276,8,115,9,6071.6718,-7.0,40.830700000000434
11380,8,116,10,6112.8779,1.0,41.20610000000033
11460,8,117,11,6154.1175,1.0,41.23959999999988
11538,8,118,11,6195.5063,0.0,41.38879999999972
11620,8,119,12,6236.7887,1.0,41.28240000000005
11701,8,120,13,6278.106,1.0,41.317299999999705
11779,8,121,13,6319.1107,0.0,41.00470000000041
11868,8,122,14,6374.0716,1.0,54.96090000000004
11953,8,123,13,6462.3991,-1.0,88.32749999999942
12042,8,124,14,6581.7687,1.0,119.36959999999999
12146,8,125,17,6702.7367,3.0,120.96800000000076
12235,8,126,16,6817.6872,-1.0,114.95049999999992
12336,8,127,16,6939.357,0.0,121.66979999999967
12424,8,128,16,7050.9798,0.0,111.6228000000001
12494,8,129,15,7119.594,-1.0,68.61419999999998
12564,8,130,14,7163.6491,-1.0,44.055099999999584
12644,8,131,14,7216.5579,0.0,52.908800000000156
12726,8,132,14,7295.6997,0.0,79.14180000000033
12815,8,133,14,7390.0912,0.0,94.39149999999972
12899,8,134,14,7459.7019,0.0,69.61070000000018
12965,8,135,14,7501.8908,0.0,42.1889000000001
13037,8,136,14,7543.1978,0.0,41.30699999999979
13116,8,137,13,7591.5728,-1.0,48.375
13215,8,138,13,7680.8311,0.0,89.25830000000042
13251,8,139,1,7778.2446,-12.0,97.41349999999966
13389,8,140,1,7878.953,0.0,100.70840000000044
13500,8,141,1,7982.9137,0.0,103.96069999999963
13583,8,142,1,8065.5834,0.0,82.66970000000038
13670,8,143,2,8125.8668,1.0,60.28339999999935
13774,8,144,2,8209.843,0.0,83.97620000000097
13863,8,145,2,8300.3326,0.0,90.48959999999897
13950,8,146,2,8407.1448,0.0,106.8122000000003
14039,8,147,2,8497.0194,0.0,89.87459999999919
14075,8,148,1,8538.3656,-1.0,41.34619999999995
14159,8,149,1,8579.157,0.0,40.79140000000007
14242,8,150,1,8619.7993,0.0,40.64230000000134
14318,8,151,1,8660.4793,0.0,40.68000000000029
14394,8,152,1,8701.2003,0.0,40.72099999999955
14467,8,153,1,8741.9441,0.0,40.74380000000019
14538,8,154,1,8782.6996,0.0,40.7554999999993
14615,8,155,1,8823.5566,0.0,40.85699999999997
14689,8,156,1,8864.3039,0.0,40.747300000000905
14764,8,157,1,8905.0667,0.0,40.762799999998606
14836,8,158,1,8945.9291,0.0,40.86239999999998
14909,8,159,1,8986.784,0.0,40.85490000000027
14980,8,160,1,9027.6017,0.0,40.817699999999604
15057,8,161,1,9068.4144,0.0,40.812700000000405
15133,8,162,1,9109.331,0.0,40.91660000000047
15207,8,163,1,9150.2319,0.0,40.90090000000055
15286,8,164,1,9190.9985,0.0,40.766599999999016
15364,8,165,1,9231.8668,0.0,40.86830000000009
15512,8,166,17,9284.999,16.0,53.13220000000001
15620,8,167,18,9363.9378,1.0,78.9387999999999
15680,8,168,6,9438.7601,-12.0,74.82229999999981
15776,8,169,1,9541.0618,-5.0,102.30169999999998
15889,8,170,1,9642.9908,0.0,101.92900000000009
15975,8,171,1,9720.6685,0.0,77.67770000000019
16042,8,172,1,9762.3901,0.0,41.72160000000076
16114,8,173,1,9803.1568,0.0,40.76670000000013
16182,8,174,1,9843.98,0.0,40.823199999998906
16249,8,175,1,9884.7937,0.0,40.81370000000061
16321,8,176,1,9925.6398,0.0,40.84610000000066
16394,8,177,1,9966.5293,0.0,40.889499999999316
16468,8,178,1,10007.4419,0.0,40.91259999999966
16537,8,179,1,10048.3846,0.0,40.942699999999604
16617,8,180,1,10119.4333,0.0,71.04870000000119
16719,8,181,1,10232.8635,0.0,113.43019999999888
16813,8,182,1,10335.8399,0.0,102.97640000000138
16900,8,183,1,10421.0367,0.0,85.19679999999971
16973,8,184,1,10487.8704,0.0,66.83369999999923
17106,8,185,1,10613.8747,0.0,126.00430000000051
17222,8,186,1,10757.1038,0.0,143.22910000000047
17348,8,187,1,10909.4311,0.0,152.327299999999
17457,8,188,1,11039.9143,0.0,130.48320000000058
17559,8,189,1,11133.3193,0.0,93.40499999999884
17624,8,190,1,11175.1129,0.0,41.79360000000088
17693,8,191,1,11216.036,0.0,40.92309999999998
17763,8,192,1,11257.1502,0.0,41.11419999999998
17828,8,193,1,11298.1196,0.0,40.96939999999995
17897,8,194,3,11339.4588,2.0,41.339200000000346
17963,8,195,3,11380.8158,0.0,41.35699999999997
18065,8,196,4,11421.8184,1.0,41.0025999999998
18135,8,197,4,11462.5071,0.0,40.68870000000061
18204,8,198,4,11502.9837,0.0,40.47659999999996
18275,8,199,4,11543.6918,0.0,40.70809999999983
18345,8,200,4,11584.4949,0.0,40.803099999999176
6,10,0,7,0.8574,0.0,0.0
71,10,1,4,42.8374,-3.0,41.980000000000004
147,10,2,4,83.8326,0.0,40.9952
190,10,3,3,124.1772,-1.0,40.3446
267,10,4,3,164.8996,0.0,40.72239999999999
372,10,5,2,205.5416,-1.0,40.641999999999996
419,10,6,1,245.9752,-1.0,40.43360000000001
498,10,7,1,286.8696,0.0,40.89439999999999
575,10,8,1,327.7855,0.0,40.91590000000002
653,10,9,1,368.6922,0.0,40.9067
731,10,10,1,409.6207,0.0,40.928499999999985
812,10,11,1,450.5181,0.0,40.897400000000005
897,10,12,1,491.4061,0.0,40.88799999999998
977,10,13,1,532.2898,0.0,40.88370000000003
1063,10,14,1,573.2887,0.0,40.998899999999935
1144,10,15,1,614.1918,0.0,40.903099999999995
1228,10,16,1,655.1198,0.0,40.92800000000011
1313,10,17,1,696.0845,0.0,40.96469999999999
1397,10,18,1,737.1427,0.0,41.05819999999994
1479,10,19,1,778.2274,0.0,41.0847
1563,10,20,1,819.2597,0.0,41.032299999999964
1647,10,21,1,860.3659,0.0,41.10620000000006
1734,10,22,1,901.4969,0.0,41.13099999999997
1818,10,23,1,942.788,0.0,41.29110000000003
1896,10,24,1,983.9333,0.0,41.14530000000002
1980,10,25,1,1025.1329,0.0,41.19960000000003
2065,10,26,1,1066.3737,0.0,41.240800000000036
2155,10,27,1,1107.4834,0.0,41.109699999999975
2307,10,28,18,1161.2965,17.0,53.81309999999985
2510,10,29,25,1229.5352,7.0,68.23870000000011
2605,10,30,14,1270.358,-11.0,40.822799999999916
2721,10,31,9,1312.9856,-5.0,42.62760000000003
2830,10,32,4,1353.6696,-5.0,40.68399999999997
2972,10,33,4,1394.0546,0.0,40.38499999999999
3061,10,34,4,1434.6017,0.0,40.5471
3152,10,35,4,1475.2654,0.0,40.66370000000006
3243,10,36,4,1515.8515,0.0,40.58609999999999
3332,10,37,5,1557.1508,1.0,41.2992999999999
3420,10,38,5,1597.9571,0.0,40.80630000000019
3509,10,39,5,1639.2018,0.0,41.244699999999966
3598,10,40,5,1681.1221,0.0,41.9203
3685,10,41,5,1722.4279,0.0,41.30579999999986
3772,10,42,5,1763.2386,0.0,40.8107
3860,10,43,5,1804.1527,0.0,40.91410000000019
3945,10,44,5,1845.0082,0.0,40.85549999999989
4031,10,45,5,1885.7503,0.0,40.74209999999994
4118,10,46,5,1926.5739999999998,0.0,40.82369999999992
4205,10,47,5,1967.3102,0.0,40.73620000000005
4293,10,48,5,2008.2896,0.0,40.97940000000017
4383,10,49,5,2049.3258,0.0,41.03620000000001
4473,10,50,5,2090.3531,0.0,41.02729999999974
4562,10,51,6,2131.8263,1.0,41.47320000000036
4650,10,52,7,2174.2951,1.0,42.468799999999646
4735,10,53,7,2228.386,0.0,54.09090000000015
4841,10,54,7,2340.1995,0.0,111.8135000000002
4932,10,55,7,2505.5904,0.0,165.39089999999987
6313,10,56,7,2687.1674,0.0,181.57699999999977
6410,10,57,7,2787.52,0.0,100.35260000000017
6519,10,58,7,2888.7037,0.0,101.18370000000004
6636,10,59,7,2982.4159999999997,0.0,93.71229999999969
6718,10,60,7,3068.2794,0.0,85.86340000000018
6792,10,61,7,3109.3485,0.0,41.06910000000016
6872,10,62,6,3150.1246,-1.0,40.77610000000004
6949,10,63,6,3190.7929999999997,0.0,40.668399999999565
7027,10,64,6,3231.4982,0.0,40.70520000000033
7104,10,65,7,3273.5742,1.0,42.07600000000002
7179,10,66,7,3315.2114,0.0,41.63720000000012
7277,10,67,7,3402.0059,0.0,86.79449999999997
7364,10,68,7,3507.98,0.0,105.97409999999991
7453,10,69,7,3619.9366,0.0,111.95659999999998
7546,10,70,7,3733.8919,0.0,113.95530000000008
7640,10,71,7,3847.3172,0.0,113.42529999999988
7726,10,72,7,3955.1437,0.0,107.82650000000012
7813,10,73,7,4060.1563,0.0,105.01260000000002
7904,10,74,7,4161.2121,0.0,101.05579999999964
7985,10,75,7,4240.0147,0.0,78.80259999999998
8051,10,76,5,4281.7106,-2.0,41.69590000000062
8130,10,77,5,4322.2021,0.0,40.49150000000009
8203,10,78,4,4362.9293,-1.0,40.72719999999936
8280,10,79,4,4403.877,0.0,40.94770000000062
8325,10,80,4,4444.5528,0.0,40.67579999999998
8430,10,81,4,4494.3456,0.0,49.79279999999926
8544,10,82,7,4582.4518,3.0,88.10620000000017
8664,10,83,7,4678.9188,0.0,96.46700000000055
8771,10,84,7,4763.275,0.0,84.35619999999926
8840,10,85,7,4805.4422,0.0,42.167200000000776
8916,10,86,7,4846.1228,0.0,40.680599999999686
8991,10,87,8,4887.3743,1.0,41.251500000000306
9064,10,88,7,4928.5426,-1.0,41.16829999999936
9137,10,89,7,4968.6832,0.0,40.14060000000063
9210,10,90,7,5009.3768,0.0,40.693599999999606
9283,10,91,7,5050.6805,0.0,41.30370000000039
9359,10,92,6,5091.5459,-1.0,40.86539999999968
9433,10,93,6,5132.5626,0.0,41.01670000000013
9510,10,94,6,5173.9821,0.0,41.41949999999997
9585,10,95,6,5214.6387,0.0,40.65660000000025
9662,10,96,6,5255.7701,0.0,41.1313999999993
9738,10,97,5,5296.2693,-1.0,40.4992000000002
9812,10,98,5,5337.3532,0.0,41.08389999999963
9888,10,99,5,5378.3855,0.0,41.03230000000076
9966,10,100,5,5419.6614,0.0,41.27589999999964
10043,10,101,5,5460.8868,0.0,41.22540000000026
10122,10,102,5,5501.5591,0.0,40.67230000000018
10196,10,103,5,5542.4365,0.0,40.8773999999994
10257,10,104,4,5583.3544,-1.0,40.91790000000037
10358,10,105,4,5624.1669999999995,0.0,40.81259999999929
10456,10,106,5,5666.2933,1.0,42.12630000000081
10542,10,107,5,5706.9202,0.0,40.626899999999296
10619,10,108,5,5747.5816,0.0,40.66140000000087
10700,10,109,5,5788.2044,0.0,40.62279999999919
10781,10,110,5,5828.977,0.0,40.77260000000024
10856,10,111,5,5869.6864,0.0,40.70939999999973
10937,10,112,4,5910.51,-1.0,40.823600000000624
11058,10,113,11,5963.1649,7.0,52.65489999999954
11182,10,114,15,6030.3873,4.0,67.22240000000056
11275,10,115,8,6071.2742,-7.0,40.886899999999514
11375,10,116,7,6111.3492,-1.0,40.07499999999982
11453,10,117,7,6152.0649,0.0,40.71570000000065
11531,10,118,7,6192.8475,0.0,40.78259999999955
11610,10,119,7,6233.3463,0.0,40.4988000000003
11691,10,120,7,6274.3251,0.0,40.978799999999865
11769,10,121,6,6316.2185,-1.0,41.89339999999993
11847,10,122,5,6364.0158,-1.0,47.79730000000018
11941,10,123,5,6457.9937,0.0,93.97789999999986
12029,10,124,5,6577.4489,0.0,119.45520000000033
12119,10,125,5,6693.4368,0.0,115.98790000000008
12216,10,126,5,6807.9338,0.0,114.49699999999939
12316,10,127,5,6928.9890000000005,0.0,121.0552000000007
12404,10,128,5,7041.419,0.0,112.42999999999938
12483,10,129,5,7118.005,0.0,76.58600000000024
12548,10,130,5,7161.0006,0.0,42.995600000000195
12628,10,131,5,7210.4322,0.0,49.43159999999989
12712,10,132,5,7290.0947,0.0,79.66249999999945
12800,10,133,5,7382.1094,0.0,92.01470000000063
12886,10,134,5,7457.3315,0.0,75.22209999999995
12951,10,135,5,7499.3992,0.0,42.067699999999604
13023,10,136,5,7539.8705,0.0,40.471300000000156
13064,10,137,3,7584.9047,-2.0,45.034200000000055
13192,10,138,3,7674.8011,0.0,89.89639999999963
13312,10,139,9,7781.3428,6.0,106.54170000000067
13443,10,140,10,7885.7442,1.0,104.40139999999974
13546,10,141,10,7990.9748,0.0,105.23059999999987
13617,10,142,9,8067.4607,-1.0,76.48589999999967
13696,10,143,10,8136.6922,1.0,69.23150000000078
13788,10,144,10,8218.9609,0.0,82.26869999999963
13878,10,145,11,8306.3244,1.0,87.36349999999948
13966,10,146,11,8414.9609,0.0,108.63650000000052
14050,10,147,11,8499.1455,0.0,84.1846000000005
14121,10,148,9,8541.5021,-2.0,42.35659999999916
14198,10,149,8,8581.5881,-1.0,40.08600000000115
14283,10,150,8,8622.4771,0.0,40.888999999999214
14357,10,151,8,8662.8995,0.0,40.42239999999947
14432,10,152,8,8703.3319,0.0,40.43239999999969
14503,10,153,8,8743.9472,0.0,40.6153000000013
14579,10,154,8,8785.136999999999,0.0,41.189799999998286
14655,10,155,8,8825.8078,0.0,40.67080000000169
14728,10,156,8,8866.8413,0.0,41.03349999999955
14803,10,157,8,8907.9447,0.0,41.103399999999965
14874,10,158,8,8948.8255,0.0,40.88080000000082
14946,10,159,8,8989.6947,0.0,40.86919999999918
15021,10,160,8,9030.3797,0.0,40.68499999999949
15097,10,161,8,9071.5707,0.0,41.19100000000071
15173,10,162,8,9112.1946,0.0,40.6239000000005
15248,10,163,8,9153.1622,0.0,40.96759999999995
15330,10,164,9,9195.008,1.0,41.845799999999144
15408,10,165,9,9236.081,0.0,41.07300000000032
15487,10,166,7,9276.8553,-2.0,40.77429999999913
15573,10,167,6,9325.0364,-1.0,48.18110000000161
15671,10,168,4,9437.4593,-2.0,112.42289999999957
15834,10,169,7,9546.3541,3.0,108.89480000000003
15929,10,170,7,9649.8065,0.0,103.45240000000013
16014,10,171,7,9721.9342,0.0,72.1276999999991
16083,10,172,8,9764.2907,1.0,42.35649999999987
16150,10,173,8,9804.6162,0.0,40.32550000000083
16217,10,174,7,9845.5192,-1.0,40.90300000000025
16289,10,175,7,9886.4919,0.0,40.97270000000026
16361,10,176,7,9927.526,0.0,41.03409999999894
16436,10,177,8,9969.1385,1.0,41.61249999999927
16505,10,178,8,10009.5393,0.0,40.400800000001254
16576,10,179,7,10051.0299,-1.0,41.490599999999176
16659,10,180,7,10125.5744,0.0,74.54449999999997
16762,10,181,7,10238.1982,0.0,112.62380000000121
16854,10,182,7,10342.3409,0.0,104.14269999999851
16936,10,183,8,10422.3271,1.0,79.98620000000119
17013,10,184,6,10492.3381,-2.0,70.01100000000042
17144,10,185,6,10618.6589,0.0,126.32079999999951
17262,10,186,6,10763.6285,0.0,144.96960000000036
17386,10,187,6,10914.9422,0.0,151.3136999999988
17492,10,188,6,11043.5188,0.0,128.57660000000033
17591,10,189,6,11134.268999999998,0.0,90.75019999999859
17655,10,190,5,11176.3318,-1.0,42.062800000001516
17697,10,191,5,11216.8055,0.0,40.47370000000046
17793,10,192,5,11258.0125,0.0,41.207000000000335
17858,10,193,5,11299.0056,0.0,40.993099999999686
17928,10,194,5,11340.0271,0.0,41.02149999999892
17992,10,195,5,11381.418,0.0,41.39090000000033
18067,10,196,5,11422.1258,0.0,40.707800000000134
18136,10,197,5,11462.7514,0.0,40.625599999999395
18205,10,198,5,11503.4388,0.0,40.68740000000071
18277,10,199,5,11544.1457,0.0,40.70689999999922
18347,10,200,5,11585.0056,0.0,40.85990000000129
25,14,0,24,3.1207,0.0,0.0
93,14,1,19,47.2884,-5.0,44.1677
167,14,2,19,88.5113,0.0,41.2229
239,14,3,17,129.5414,-2.0,41.030100000000004
313,14,4,17,170.6255,0.0,41.08409999999998
395,14,5,17,212.0274,0.0,41.40190000000001
471,14,6,16,253.0854,-1.0,41.05799999999999
549,14,7,16,293.7588,0.0,40.673400000000015
626,14,8,16,334.6114,0.0,40.852599999999995
704,14,9,16,375.5615,0.0,40.95010000000002
785,14,10,17,416.4417,1.0,40.8802
869,14,11,17,458.4676,0.0,42.02589999999998
950,14,12,17,499.8425,0.0,41.37489999999997
1030,14,13,16,541.1912,-1.0,41.34870000000001
1117,14,14,17,582.6159,1.0,41.42470000000003
1203,14,15,18,624.6899,1.0,42.073999999999955
1285,14,16,18,665.9502,0.0,41.26030000000003
1370,14,17,18,707.3723,0.0,41.4221
1456,14,18,19,749.3476,1.0,41.97530000000006
1539,14,19,20,791.3973,1.0,42.049699999999916
1624,14,20,20,832.7976,0.0,41.400300000000016
1712,14,21,21,874.944,1.0,42.14639999999997
1801,14,22,23,917.1029,2.0,42.15890000000002
1880,14,23,24,959.5453,1.0,42.44240000000002
1964,14,24,25,1002.2903,1.0,42.745000000000005
2051,14,25,25,1044.3946,0.0,42.10430000000008
2141,14,26,26,1086.5882,1.0,42.19359999999983
2228,14,27,25,1129.3901,-1.0,42.80190000000016
