,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
1453,6,6,27,3,1,0,9,4,0.12121212121212122,1,0,3.5,6.333333333333333,5,2.0,2,3.5,59.55215,7.031149999999997,43.21674479166666,8.717780337439564,59.55215,7.031149999999997,47.593415094339626,17.063184888761946,2,37,59.55215,0,0,0,0,0,0
1454,12,6,27,4,1,0,9,1,0.030303030303030304,1,0,7.0,6.5,6,3.0,1,2.6666666666666665,60.98779999999999,7.4888999999999974,42.909912598425194,8.045976644016669,60.98779999999999,7.4888999999999974,46.318637956204384,15.405018058303648,2,31,60.98779999999999,0,0,0,0,0,0
1455,-3,6,27,5,1,0,9,16,0.48484848484848486,0,0,7.0,6.6,12,4.8,6,3.5,52.7684,0.0,43.05643959731543,8.28067578916181,75.62205,22.853650000000002,48.38065621301775,17.571043426816654,2,32,75.62205,0,0,0,0,0,0
1457,-7,6,28,1,1,0,22,25,0.7575757575757576,0,0,21.5,21.5,1,1.0,0,0.0,58.4225,15.377600000000001,43.82498999999999,8.479884291087545,58.4225,15.377600000000001,49.13474857142857,17.712949393599366,2,35,58.4225,0,0,0,0,0,0
1458,-2,6,28,2,1,0,22,21,0.6363636363636364,0,0,25.0,23.25,-7,-3.0,0,0.0,60.50195,5.266150000000003,43.0695,6.903855538428065,60.50195,5.266150000000003,45.89963432835821,13.665978004590666,2,32,60.50195,0,0,0,0,0,0
1459,3,6,28,3,1,0,22,17,0.5151515151515151,0,0,22.0,22.833333333333332,-2,-2.6666666666666665,5,-1.5,59.723600000000005,4.991500000000002,43.33677717391304,7.5358424014996395,59.723600000000005,4.991500000000002,47.78308349514562,16.367995896011934,2,36,59.723600000000005,0,0,0,0,0,0
1460,-1,6,28,4,1,0,22,17,0.5151515151515151,0,0,19.0,21.875,3,-1.25,5,0.6666666666666666,59.8501,4.6431000000000004,43.023747580645164,6.942987863600733,59.8501,4.6431000000000004,46.441620740740746,14.680480423852801,2,32,59.8501,0,0,0,0,0,0
1461,9,6,28,5,1,0,22,8,0.24242424242424243,0,0,17.5,21.0,-1,-1.2,-4,-0.5,59.69955,4.56035,43.283760666666666,7.4465275370461255,59.69955,4.56035,48.21658604651163,16.43552696340831,2,37,59.69955,0,0,0,0,0,0
1463,22,6,30,1,1,0,14,1,0.030303030303030304,1,0,13.5,13.5,-1,-1.0,0,0.0,60.288399999999996,16.719599999999996,43.684903030303026,9.288900757045111,60.288399999999996,16.719599999999996,48.71562702702703,17.621226219375448,2,37,60.288399999999996,0,0,0,0,0,0
1464,3,6,30,2,1,0,14,28,0.8484848484848485,0,1,10.0,11.75,22,10.5,0,0.0,63.316900000000004,9.9036,44.801158333333326,10.233857502058086,63.316900000000004,9.9036,49.34295250000001,17.401498033042838,2,3,63.316900000000004,0,0,0,0,0,0
