,carno,startlap,startrank,endrank,diff,sign,pred_endrank,pred_diff,pred_sign
1785,32,65,28.0,28.0,0.0,0,28.0,0.0,0
1786,59,65,27.0,27.0,0.0,0,27.0,0.0,0
1787,60,65,22.0,22.0,0.0,0,22.0,0.0,0
1788,64,65,19.0,19.0,0.0,0,19.0,0.0,0
1789,66,65,20.0,20.0,0.0,0,20.0,0.0,0
1790,88,65,23.0,23.0,0.0,0,23.0,0.0,0
1791,98,65,9.0,9.0,0.0,0,9.0,0.0,0
1792,1,66,2.0,2.0,0.0,0,2.0,0.0,0
1793,3,66,5.0,5.0,0.0,0,5.0,0.0,0
1794,4,66,14.0,14.0,0.0,0,14.0,0.0,0
1795,6,66,13.0,13.0,0.0,0,13.0,0.0,0
1796,7,66,26.0,26.0,0.0,0,26.0,0.0,0
1797,9,66,10.0,10.0,0.0,0,10.0,0.0,0
1798,12,66,4.0,4.0,0.0,0,4.0,0.0,0
1799,14,66,1.0,1.0,0.0,0,1.0,0.0,0
1800,15,66,17.0,17.0,0.0,0,17.0,0.0,0
1801,17,66,24.0,24.0,0.0,0,24.0,0.0,0
1802,18,66,11.0,11.0,0.0,0,11.0,0.0,0
1803,19,66,6.0,6.0,0.0,0,6.0,0.0,0
1804,20,66,0.0,0.0,0.0,0,0.0,0.0,0
1805,21,66,8.0,8.0,0.0,0,8.0,0.0,0
1806,22,66,3.0,3.0,0.0,0,3.0,0.0,0
1807,23,66,12.0,12.0,0.0,0,12.0,0.0,0
1808,24,66,18.0,18.0,0.0,0,18.0,0.0,0
1809,25,66,21.0,21.0,0.0,0,21.0,0.0,0
1810,26,66,25.0,25.0,0.0,0,25.0,0.0,0
1811,27,66,16.0,16.0,0.0,0,16.0,0.0,0
1812,28,66,7.0,7.0,0.0,0,7.0,0.0,0
1813,29,66,15.0,15.0,0.0,0,15.0,0.0,0
1814,32,66,28.0,28.0,0.0,0,28.0,0.0,0
1815,59,66,27.0,27.0,0.0,0,27.0,0.0,0
1816,60,66,22.0,22.0,0.0,0,22.0,0.0,0
1817,64,66,19.0,19.0,0.0,0,19.0,0.0,0
1818,66,66,20.0,20.0,0.0,0,20.0,0.0,0
1819,88,66,23.0,23.0,0.0,0,23.0,0.0,0
1820,98,66,9.0,9.0,0.0,0,9.0,0.0,0
1821,1,67,2.0,8.0,6.0,1,5.0,3.0,1
1822,3,67,5.0,4.0,-1.0,-1,4.0,-1.0,-1
1823,4,67,14.0,13.0,-1.0,-1,12.0,-2.0,-1
1824,6,67,13.0,21.0,8.0,1,21.0,8.0,1
1825,7,67,26.0,19.0,-7.0,-1,19.0,-7.0,-1
1826,9,67,10.0,9.0,-1.0,-1,9.0,-1.0,-1
1827,12,67,4.0,3.0,-1.0,-1,3.0,-1.0,-1
1828,14,67,1.0,1.0,0.0,0,1.0,0.0,0
1829,15,67,17.0,23.0,6.0,1,23.0,6.0,1
1830,17,67,24.0,27.0,3.0,1,26.0,2.0,1
1831,18,67,11.0,10.0,-1.0,-1,10.0,-1.0,-1
1832,19,67,6.0,11.0,5.0,1,18.0,12.0,1
1833,20,67,0.0,0.0,0.0,0,0.0,0.0,0
1834,21,67,8.0,6.0,-2.0,-1,6.0,-2.0,-1
1835,22,67,3.0,2.0,-1.0,-1,2.0,-1.0,-1
1836,23,67,12.0,12.0,0.0,0,11.0,-1.0,-1
1837,24,67,18.0,15.0,-3.0,-1,14.0,-4.0,-1
1838,25,67,21.0,25.0,4.0,1,25.0,4.0,1
1839,26,67,25.0,26.0,1.0,1,27.0,2.0,1
1840,27,67,16.0,14.0,-2.0,-1,13.0,-3.0,-1
1841,28,67,7.0,5.0,-2.0,-1,7.0,0.0,0
1842,29,67,15.0,22.0,7.0,1,22.0,7.0,1
1843,32,67,28.0,28.0,0.0,0,28.0,0.0,0
1844,59,67,27.0,20.0,-7.0,-1,20.0,-7.0,-1
1845,60,67,22.0,17.0,-5.0,-1,16.0,-6.0,-1
1846,64,67,19.0,16.0,-3.0,-1,15.0,-4.0,-1
1847,66,67,20.0,24.0,4.0,1,24.0,4.0,1
1848,88,67,23.0,18.0,-5.0,-1,17.0,-6.0,-1
1849,98,67,9.0,7.0,-2.0,-1,8.0,-1.0,-1
1850,1,68,2.0,19.0,17.0,1,15.0,13.0,1
1851,3,68,5.0,4.0,-1.0,-1,4.0,-1.0,-1
1852,4,68,14.0,11.0,-3.0,-1,11.0,-3.0,-1
1853,6,68,13.0,20.0,7.0,1,21.0,8.0,1
1854,7,68,26.0,17.0,-9.0,-1,18.0,-8.0,-1
1855,9,68,10.0,8.0,-2.0,-1,9.0,-1.0,-1
1856,12,68,4.0,3.0,-1.0,-1,3.0,-1.0,-1
1857,14,68,1.0,1.0,0.0,0,1.0,0.0,0
1858,15,68,17.0,22.0,5.0,1,23.0,6.0,1
1859,17,68,24.0,27.0,3.0,1,26.0,2.0,1
1860,18,68,11.0,9.0,-2.0,-1,8.0,-3.0,-1
1861,19,68,6.0,23.0,17.0,1,20.0,14.0,1
1862,20,68,0.0,0.0,0.0,0,0.0,0.0,0
1863,21,68,8.0,6.0,-2.0,-1,6.0,-2.0,-1
1864,22,68,3.0,2.0,-1.0,-1,2.0,-1.0,-1
1865,23,68,12.0,10.0,-2.0,-1,10.0,-2.0,-1
1866,24,68,18.0,13.0,-5.0,-1,13.0,-5.0,-1
1867,25,68,21.0,25.0,4.0,1,24.0,3.0,1
1868,26,68,25.0,26.0,1.0,1,27.0,2.0,1
1869,27,68,16.0,12.0,-4.0,-1,12.0,-4.0,-1
1870,28,68,7.0,5.0,-2.0,-1,5.0,-2.0,-1
1871,29,68,15.0,21.0,6.0,1,22.0,7.0,1
1872,32,68,28.0,28.0,0.0,0,28.0,0.0,0
1873,59,68,27.0,18.0,-9.0,-1,19.0,-8.0,-1
1874,60,68,22.0,15.0,-7.0,-1,16.0,-6.0,-1
1875,64,68,19.0,14.0,-5.0,-1,14.0,-5.0,-1
1876,66,68,20.0,24.0,4.0,1,25.0,5.0,1
1877,88,68,23.0,16.0,-7.0,-1,17.0,-6.0,-1
1878,98,68,9.0,7.0,-2.0,-1,7.0,-2.0,-1
1879,1,69,8.0,19.0,11.0,1,18.0,10.0,1
1880,3,69,4.0,4.0,0.0,0,4.0,0.0,0
1881,4,69,13.0,11.0,-2.0,-1,11.0,-2.0,-1
1882,6,69,21.0,20.0,-1.0,-1,21.0,0.0,0
1883,7,69,19.0,17.0,-2.0,-1,17.0,-2.0,-1
1884,9,69,9.0,8.0,-1.0,-1,8.0,-1.0,-1
1885,12,69,3.0,3.0,0.0,0,3.0,0.0,0
1886,14,69,1.0,1.0,0.0,0,1.0,0.0,0
1887,15,69,23.0,22.0,-1.0,-1,23.0,0.0,0
1888,17,69,27.0,27.0,0.0,0,27.0,0.0,0
1889,18,69,10.0,9.0,-1.0,-1,9.0,-1.0,-1
1890,19,69,11.0,23.0,12.0,1,20.0,9.0,1
1891,20,69,0.0,0.0,0.0,0,0.0,0.0,0
1892,21,69,6.0,6.0,0.0,0,6.0,0.0,0
1893,22,69,2.0,2.0,0.0,0,2.0,0.0,0
1894,23,69,12.0,10.0,-2.0,-1,10.0,-2.0,-1
1895,24,69,15.0,13.0,-2.0,-1,13.0,-2.0,-1
1896,25,69,25.0,25.0,0.0,0,24.0,-1.0,-1
1897,26,69,26.0,26.0,0.0,0,26.0,0.0,0
1898,27,69,14.0,12.0,-2.0,-1,12.0,-2.0,-1
1899,28,69,5.0,5.0,0.0,0,5.0,0.0,0
1900,29,69,22.0,21.0,-1.0,-1,22.0,0.0,0
1901,32,69,28.0,28.0,0.0,0,28.0,0.0,0
1902,59,69,20.0,18.0,-2.0,-1,19.0,-1.0,-1
1903,60,69,17.0,15.0,-2.0,-1,16.0,-1.0,-1
1904,64,69,16.0,14.0,-2.0,-1,14.0,-2.0,-1
1905,66,69,24.0,24.0,0.0,0,25.0,1.0,1
1906,88,69,18.0,16.0,-2.0,-1,15.0,-3.0,-1
1907,98,69,7.0,7.0,0.0,0,7.0,0.0,0
1908,1,70,19.0,19.0,0.0,0,16.0,-3.0,-1
1909,3,70,4.0,4.0,0.0,0,4.0,0.0,0
1910,4,70,11.0,11.0,0.0,0,11.0,0.0,0
1911,6,70,20.0,20.0,0.0,0,18.0,-2.0,-1
1912,7,70,17.0,17.0,0.0,0,19.0,2.0,1
1913,9,70,8.0,8.0,0.0,0,8.0,0.0,0
1914,12,70,3.0,2.0,-1.0,-1,3.0,0.0,0
1915,14,70,1.0,0.0,-1.0,-1,1.0,0.0,0
1916,15,70,22.0,22.0,0.0,0,22.0,0.0,0
1917,17,70,27.0,27.0,0.0,0,27.0,0.0,0
1918,18,70,9.0,9.0,0.0,0,9.0,0.0,0
1919,19,70,23.0,23.0,0.0,0,23.0,0.0,0
1920,20,70,0.0,1.0,1.0,1,0.0,0.0,0
1921,21,70,6.0,6.0,0.0,0,6.0,0.0,0
1922,22,70,2.0,3.0,1.0,1,2.0,0.0,0
1923,23,70,10.0,10.0,0.0,0,10.0,0.0,0
1924,24,70,13.0,13.0,0.0,0,13.0,0.0,0
1925,25,70,25.0,25.0,0.0,0,25.0,0.0,0
1926,26,70,26.0,26.0,0.0,0,26.0,0.0,0
1927,27,70,12.0,12.0,0.0,0,12.0,0.0,0
1928,28,70,5.0,5.0,0.0,0,5.0,0.0,0
1929,29,70,21.0,21.0,0.0,0,20.0,-1.0,-1
1930,32,70,28.0,28.0,0.0,0,28.0,0.0,0
1931,59,70,18.0,18.0,0.0,0,21.0,3.0,1
1932,60,70,15.0,15.0,0.0,0,15.0,0.0,0
1933,64,70,14.0,14.0,0.0,0,14.0,0.0,0
1934,66,70,24.0,24.0,0.0,0,24.0,0.0,0
1935,88,70,16.0,16.0,0.0,0,17.0,1.0,1
1936,98,70,7.0,7.0,0.0,0,7.0,0.0,0
1937,1,71,19.0,18.0,-1.0,-1,17.0,-2.0,-1
1938,3,71,4.0,4.0,0.0,0,4.0,0.0,0
1939,4,71,11.0,13.0,2.0,1,11.0,0.0,0
1940,6,71,20.0,19.0,-1.0,-1,20.0,0.0,0
1941,7,71,17.0,17.0,0.0,0,18.0,1.0,1
1942,9,71,8.0,8.0,0.0,0,8.0,0.0,0
1943,12,71,3.0,2.0,-1.0,-1,3.0,0.0,0
1944,14,71,1.0,0.0,-1.0,-1,1.0,0.0,0
1945,15,71,22.0,20.0,-2.0,-1,22.0,0.0,0
1946,17,71,27.0,27.0,0.0,0,27.0,0.0,0
1947,18,71,9.0,11.0,2.0,1,9.0,0.0,0
1948,19,71,23.0,21.0,-2.0,-1,23.0,0.0,0
1949,20,71,0.0,1.0,1.0,1,0.0,0.0,0
1950,21,71,6.0,6.0,0.0,0,6.0,0.0,0
1951,22,71,2.0,3.0,1.0,1,2.0,0.0,0
1952,23,71,10.0,10.0,0.0,0,10.0,0.0,0
1953,24,71,13.0,14.0,1.0,1,13.0,0.0,0
1954,25,71,25.0,26.0,1.0,1,25.0,0.0,0
1955,26,71,26.0,25.0,-1.0,-1,26.0,0.0,0
1956,27,71,12.0,12.0,0.0,0,12.0,0.0,0
1957,28,71,5.0,5.0,0.0,0,5.0,0.0,0
1958,29,71,21.0,22.0,1.0,1,21.0,0.0,0
1959,32,71,28.0,28.0,0.0,0,28.0,0.0,0
1960,59,71,18.0,24.0,6.0,1,19.0,1.0,1
1961,60,71,15.0,15.0,0.0,0,15.0,0.0,0
1962,64,71,14.0,9.0,-5.0,-1,14.0,0.0,0
1963,66,71,24.0,23.0,-1.0,-1,24.0,0.0,0
1964,88,71,16.0,16.0,0.0,0,16.0,0.0,0
1965,98,71,7.0,7.0,0.0,0,7.0,0.0,0
1966,1,72,19.0,18.0,-1.0,-1,19.0,0.0,0
1967,3,72,4.0,4.0,0.0,0,5.0,1.0,1
1968,4,72,11.0,13.0,2.0,1,12.0,1.0,1
1969,6,72,20.0,17.0,-3.0,-1,20.0,0.0,0
1970,7,72,17.0,20.0,3.0,1,16.0,-1.0,-1
1971,9,72,8.0,8.0,0.0,0,8.0,0.0,0
1972,12,72,2.0,2.0,0.0,0,2.0,0.0,0
1973,14,72,0.0,0.0,0.0,0,1.0,1.0,1
1974,15,72,22.0,19.0,-3.0,-1,23.0,1.0,1
1975,17,72,27.0,26.0,-1.0,-1,27.0,0.0,0
1976,18,72,9.0,12.0,3.0,1,9.0,0.0,0
1977,19,72,23.0,21.0,-2.0,-1,22.0,-1.0,-1
1978,20,72,1.0,1.0,0.0,0,0.0,-1.0,-1
1979,21,72,6.0,6.0,0.0,0,6.0,0.0,0
1980,22,72,3.0,3.0,0.0,0,3.0,0.0,0
1981,23,72,10.0,10.0,0.0,0,10.0,0.0,0
1982,24,72,13.0,14.0,1.0,1,13.0,0.0,0
1983,25,72,25.0,27.0,2.0,1,24.0,-1.0,-1
1984,26,72,26.0,23.0,-3.0,-1,26.0,0.0,0
1985,27,72,12.0,11.0,-1.0,-1,11.0,-1.0,-1
1986,28,72,5.0,5.0,0.0,0,4.0,-1.0,-1
1987,29,72,21.0,24.0,3.0,1,21.0,0.0,0
1988,32,72,28.0,28.0,0.0,0,28.0,0.0,0
1989,59,72,18.0,25.0,7.0,1,18.0,0.0,0
1990,60,72,15.0,15.0,0.0,0,17.0,2.0,1
1991,64,72,14.0,9.0,-5.0,-1,14.0,0.0,0
1992,66,72,24.0,22.0,-2.0,-1,25.0,1.0,1
1993,88,72,16.0,16.0,0.0,0,15.0,-1.0,-1
1994,98,72,7.0,7.0,0.0,0,7.0,0.0,0
1995,1,73,18.0,18.0,0.0,0,16.0,-2.0,-1
1996,3,73,4.0,4.0,0.0,0,4.0,0.0,0
1997,4,73,13.0,13.0,0.0,0,12.0,-1.0,-1
1998,6,73,19.0,17.0,-2.0,-1,18.0,-1.0,-1
1999,7,73,17.0,20.0,3.0,1,19.0,2.0,1
2000,9,73,8.0,8.0,0.0,0,8.0,0.0,0
2001,12,73,2.0,2.0,0.0,0,2.0,0.0,0
2002,14,73,0.0,0.0,0.0,0,0.0,0.0,0
2003,15,73,20.0,19.0,-1.0,-1,20.0,0.0,0
2004,17,73,27.0,25.0,-2.0,-1,27.0,0.0,0
2005,18,73,11.0,12.0,1.0,1,11.0,0.0,0
2006,19,73,21.0,21.0,0.0,0,21.0,0.0,0
2007,20,73,1.0,1.0,0.0,0,1.0,0.0,0
2008,21,73,6.0,6.0,0.0,0,6.0,0.0,0
2009,22,73,3.0,3.0,0.0,0,3.0,0.0,0
2010,23,73,10.0,10.0,0.0,0,10.0,0.0,0
2011,24,73,14.0,14.0,0.0,0,14.0,0.0,0
2012,25,73,26.0,27.0,1.0,1,26.0,0.0,0
2013,26,73,25.0,24.0,-1.0,-1,25.0,0.0,0
2014,27,73,12.0,11.0,-1.0,-1,13.0,1.0,1
2015,28,73,5.0,5.0,0.0,0,5.0,0.0,0
2016,29,73,22.0,23.0,1.0,1,22.0,0.0,0
2017,32,73,28.0,28.0,0.0,0,28.0,0.0,0
2018,59,73,24.0,26.0,2.0,1,24.0,0.0,0
2019,60,73,15.0,15.0,0.0,0,15.0,0.0,0
2020,64,73,9.0,9.0,0.0,0,9.0,0.0,0
2021,66,73,23.0,22.0,-1.0,-1,23.0,0.0,0
2022,88,73,16.0,16.0,0.0,0,17.0,1.0,1
2023,98,73,7.0,7.0,0.0,0,7.0,0.0,0
2024,1,74,18.0,19.0,1.0,1,14.0,-4.0,-1
2025,3,74,4.0,4.0,0.0,0,4.0,0.0,0
2026,4,74,13.0,12.0,-1.0,-1,13.0,0.0,0
2027,6,74,17.0,16.0,-1.0,-1,18.0,1.0,1
2028,7,74,20.0,20.0,0.0,0,20.0,0.0,0
2029,9,74,8.0,8.0,0.0,0,8.0,0.0,0
2030,12,74,2.0,2.0,0.0,0,2.0,0.0,0
2031,14,74,0.0,0.0,0.0,0,0.0,0.0,0
2032,15,74,19.0,18.0,-1.0,-1,19.0,0.0,0
2033,17,74,26.0,24.0,-2.0,-1,27.0,1.0,1
2034,18,74,12.0,13.0,1.0,1,12.0,0.0,0
2035,19,74,21.0,22.0,1.0,1,22.0,1.0,1
2036,20,74,1.0,1.0,0.0,0,1.0,0.0,0
2037,21,74,6.0,6.0,0.0,0,6.0,0.0,0
2038,22,74,3.0,3.0,0.0,0,3.0,0.0,0
2039,23,74,10.0,11.0,1.0,1,10.0,0.0,0
2040,24,74,14.0,14.0,0.0,0,15.0,1.0,1
2041,25,74,27.0,26.0,-1.0,-1,26.0,-1.0,-1
2042,26,74,23.0,25.0,2.0,1,23.0,0.0,0
2043,27,74,11.0,10.0,-1.0,-1,11.0,0.0,0
2044,28,74,5.0,5.0,0.0,0,5.0,0.0,0
2045,29,74,24.0,23.0,-1.0,-1,24.0,0.0,0
2046,32,74,28.0,28.0,0.0,0,28.0,0.0,0
2047,59,74,25.0,27.0,2.0,1,25.0,0.0,0
2048,60,74,15.0,15.0,0.0,0,16.0,1.0,1
2049,64,74,9.0,9.0,0.0,0,9.0,0.0,0
2050,66,74,22.0,21.0,-1.0,-1,21.0,-1.0,-1
2051,88,74,16.0,17.0,1.0,1,17.0,1.0,1
2052,98,74,7.0,7.0,0.0,0,7.0,0.0,0
2053,1,75,18.0,19.0,1.0,1,14.0,-4.0,-1
2054,3,75,4.0,4.0,0.0,0,4.0,0.0,0
2055,4,75,13.0,12.0,-1.0,-1,13.0,0.0,0
2056,6,75,17.0,16.0,-1.0,-1,17.0,0.0,0
2057,7,75,20.0,24.0,4.0,1,20.0,0.0,0
2058,9,75,8.0,8.0,0.0,0,8.0,0.0,0
2059,12,75,2.0,2.0,0.0,0,2.0,0.0,0
2060,14,75,0.0,0.0,0.0,0,0.0,0.0,0
2061,15,75,19.0,18.0,-1.0,-1,19.0,0.0,0
2062,17,75,25.0,23.0,-2.0,-1,25.0,0.0,0
2063,18,75,12.0,14.0,2.0,1,12.0,0.0,0
2064,19,75,21.0,21.0,0.0,0,21.0,0.0,0
2065,20,75,1.0,1.0,0.0,0,1.0,0.0,0
2066,21,75,6.0,6.0,0.0,0,6.0,0.0,0
2067,22,75,3.0,3.0,0.0,0,3.0,0.0,0
2068,23,75,10.0,11.0,1.0,1,10.0,0.0,0
2069,24,75,14.0,13.0,-1.0,-1,15.0,1.0,1
2070,25,75,27.0,26.0,-1.0,-1,26.0,-1.0,-1
2071,26,75,24.0,25.0,1.0,1,24.0,0.0,0
2072,27,75,11.0,10.0,-1.0,-1,11.0,0.0,0
2073,28,75,5.0,5.0,0.0,0,5.0,0.0,0
2074,29,75,23.0,22.0,-1.0,-1,22.0,-1.0,-1
2075,32,75,28.0,28.0,0.0,0,28.0,0.0,0
2076,59,75,26.0,27.0,1.0,1,27.0,1.0,1
2077,60,75,15.0,15.0,0.0,0,16.0,1.0,1
2078,64,75,9.0,9.0,0.0,0,9.0,0.0,0
2079,66,75,22.0,20.0,-2.0,-1,23.0,1.0,1
2080,88,75,16.0,17.0,1.0,1,18.0,2.0,1
2081,98,75,7.0,7.0,0.0,0,7.0,0.0,0
2082,1,76,19.0,19.0,0.0,0,14.0,-5.0,-1
2083,3,76,4.0,4.0,0.0,0,4.0,0.0,0
2084,4,76,12.0,12.0,0.0,0,12.0,0.0,0
2085,6,76,16.0,16.0,0.0,0,17.0,1.0,1
2086,7,76,20.0,24.0,4.0,1,22.0,2.0,1
2087,9,76,8.0,8.0,0.0,0,8.0,0.0,0
2088,12,76,2.0,2.0,0.0,0,2.0,0.0,0
2089,14,76,0.0,0.0,0.0,0,0.0,0.0,0
2090,15,76,18.0,18.0,0.0,0,19.0,1.0,1
2091,17,76,24.0,23.0,-1.0,-1,24.0,0.0,0
2092,18,76,13.0,14.0,1.0,1,13.0,0.0,0
2093,19,76,22.0,21.0,-1.0,-1,23.0,1.0,1
2094,20,76,1.0,1.0,0.0,0,1.0,0.0,0
2095,21,76,6.0,6.0,0.0,0,6.0,0.0,0
2096,22,76,3.0,3.0,0.0,0,3.0,0.0,0
2097,23,76,11.0,11.0,0.0,0,11.0,0.0,0
2098,24,76,14.0,13.0,-1.0,-1,15.0,1.0,1
2099,25,76,26.0,26.0,0.0,0,25.0,-1.0,-1
2100,26,76,25.0,25.0,0.0,0,26.0,1.0,1
2101,27,76,10.0,10.0,0.0,0,10.0,0.0,0
2102,28,76,5.0,5.0,0.0,0,5.0,0.0,0
2103,29,76,23.0,22.0,-1.0,-1,21.0,-2.0,-1
2104,32,76,28.0,28.0,0.0,0,28.0,0.0,0
2105,59,76,27.0,27.0,0.0,0,27.0,0.0,0
2106,60,76,15.0,15.0,0.0,0,16.0,1.0,1
2107,64,76,9.0,9.0,0.0,0,9.0,0.0,0
2108,66,76,21.0,20.0,-1.0,-1,20.0,-1.0,-1
2109,88,76,17.0,17.0,0.0,0,18.0,1.0,1
2110,98,76,7.0,7.0,0.0,0,7.0,0.0,0
2111,1,77,19.0,19.0,0.0,0,12.0,-7.0,-1
2112,3,77,4.0,4.0,0.0,0,4.0,0.0,0
2113,4,77,12.0,12.0,0.0,0,13.0,1.0,1
2114,6,77,16.0,16.0,0.0,0,16.0,0.0,0
2115,7,77,24.0,25.0,1.0,1,26.0,2.0,1
2116,9,77,8.0,8.0,0.0,0,8.0,0.0,0
2117,12,77,2.0,2.0,0.0,0,2.0,0.0,0
2118,14,77,0.0,0.0,0.0,0,0.0,0.0,0
2119,15,77,18.0,18.0,0.0,0,18.0,0.0,0
2120,17,77,23.0,23.0,0.0,0,23.0,0.0,0
2121,18,77,14.0,14.0,0.0,0,15.0,1.0,1
2122,19,77,21.0,21.0,0.0,0,22.0,1.0,1
2123,20,77,1.0,1.0,0.0,0,1.0,0.0,0
2124,21,77,6.0,6.0,0.0,0,6.0,0.0,0
2125,22,77,3.0,3.0,0.0,0,3.0,0.0,0
2126,23,77,11.0,11.0,0.0,0,11.0,0.0,0
2127,24,77,13.0,13.0,0.0,0,14.0,1.0,1
2128,25,77,26.0,26.0,0.0,0,25.0,-1.0,-1
2129,26,77,25.0,24.0,-1.0,-1,24.0,-1.0,-1
2130,27,77,10.0,10.0,0.0,0,10.0,0.0,0
2131,28,77,5.0,5.0,0.0,0,5.0,0.0,0
2132,29,77,22.0,22.0,0.0,0,21.0,-1.0,-1
2133,32,77,28.0,28.0,0.0,0,28.0,0.0,0
2134,59,77,27.0,27.0,0.0,0,27.0,0.0,0
2135,60,77,15.0,15.0,0.0,0,17.0,2.0,1
2136,64,77,9.0,9.0,0.0,0,9.0,0.0,0
2137,66,77,20.0,20.0,0.0,0,20.0,0.0,0
2138,88,77,17.0,17.0,0.0,0,19.0,2.0,1
2139,98,77,7.0,7.0,0.0,0,7.0,0.0,0
2140,1,78,19.0,19.0,0.0,0,13.0,-6.0,-1
2141,3,78,4.0,4.0,0.0,0,4.0,0.0,0
2142,4,78,12.0,12.0,0.0,0,12.0,0.0,0
2143,6,78,16.0,16.0,0.0,0,17.0,1.0,1
2144,7,78,24.0,26.0,2.0,1,25.0,1.0,1
2145,9,78,8.0,8.0,0.0,0,8.0,0.0,0
2146,12,78,2.0,2.0,0.0,0,2.0,0.0,0
2147,14,78,0.0,0.0,0.0,0,0.0,0.0,0
2148,15,78,18.0,18.0,0.0,0,19.0,1.0,1
2149,17,78,23.0,23.0,0.0,0,23.0,0.0,0
2150,18,78,14.0,14.0,0.0,0,15.0,1.0,1
2151,19,78,21.0,21.0,0.0,0,22.0,1.0,1
2152,20,78,1.0,1.0,0.0,0,1.0,0.0,0
2153,21,78,6.0,6.0,0.0,0,6.0,0.0,0
2154,22,78,3.0,3.0,0.0,0,3.0,0.0,0
2155,23,78,11.0,11.0,0.0,0,11.0,0.0,0
2156,24,78,13.0,13.0,0.0,0,14.0,1.0,1
2157,25,78,26.0,25.0,-1.0,-1,26.0,0.0,0
2158,26,78,25.0,24.0,-1.0,-1,24.0,-1.0,-1
2159,27,78,10.0,10.0,0.0,0,10.0,0.0,0
2160,28,78,5.0,5.0,0.0,0,5.0,0.0,0
2161,29,78,22.0,22.0,0.0,0,21.0,-1.0,-1
2162,32,78,28.0,28.0,0.0,0,28.0,0.0,0
2163,59,78,27.0,27.0,0.0,0,27.0,0.0,0
2164,60,78,15.0,15.0,0.0,0,16.0,1.0,1
2165,64,78,9.0,9.0,0.0,0,9.0,0.0,0
2166,66,78,20.0,20.0,0.0,0,20.0,0.0,0
2167,88,78,17.0,17.0,0.0,0,18.0,1.0,1
2168,98,78,7.0,7.0,0.0,0,7.0,0.0,0
2169,1,79,19.0,19.0,0.0,0,12.0,-7.0,-1
2170,3,79,4.0,4.0,0.0,0,4.0,0.0,0
2171,4,79,12.0,12.0,0.0,0,13.0,1.0,1
2172,6,79,16.0,16.0,0.0,0,17.0,1.0,1
2173,7,79,25.0,27.0,2.0,1,26.0,1.0,1
2174,9,79,8.0,8.0,0.0,0,8.0,0.0,0
2175,12,79,2.0,2.0,0.0,0,2.0,0.0,0
2176,14,79,0.0,0.0,0.0,0,0.0,0.0,0
2177,15,79,18.0,18.0,0.0,0,18.0,0.0,0
2178,17,79,23.0,23.0,0.0,0,23.0,0.0,0
2179,18,79,14.0,14.0,0.0,0,15.0,1.0,1
2180,19,79,21.0,21.0,0.0,0,22.0,1.0,1
2181,20,79,1.0,1.0,0.0,0,1.0,0.0,0
2182,21,79,6.0,6.0,0.0,0,6.0,0.0,0
2183,22,79,3.0,3.0,0.0,0,3.0,0.0,0
2184,23,79,11.0,11.0,0.0,0,11.0,0.0,0
2185,24,79,13.0,13.0,0.0,0,14.0,1.0,1
2186,25,79,26.0,25.0,-1.0,-1,25.0,-1.0,-1
2187,26,79,24.0,24.0,0.0,0,24.0,0.0,0
2188,27,79,10.0,10.0,0.0,0,10.0,0.0,0
2189,28,79,5.0,5.0,0.0,0,5.0,0.0,0
2190,29,79,22.0,22.0,0.0,0,21.0,-1.0,-1
2191,32,79,28.0,28.0,0.0,0,28.0,0.0,0
2192,59,79,27.0,26.0,-1.0,-1,27.0,0.0,0
2193,60,79,15.0,15.0,0.0,0,16.0,1.0,1
2194,64,79,9.0,9.0,0.0,0,9.0,0.0,0
2195,66,79,20.0,20.0,0.0,0,20.0,0.0,0
2196,88,79,17.0,17.0,0.0,0,19.0,2.0,1
2197,98,79,7.0,7.0,0.0,0,7.0,0.0,0
2198,1,80,19.0,19.0,0.0,0,13.0,-6.0,-1
2199,3,80,4.0,4.0,0.0,0,4.0,0.0,0
2200,4,80,12.0,12.0,0.0,0,12.0,0.0,0
2201,6,80,16.0,16.0,0.0,0,16.0,0.0,0
2202,7,80,26.0,27.0,1.0,1,27.0,1.0,1
2203,9,80,8.0,8.0,0.0,0,8.0,0.0,0
2204,12,80,2.0,2.0,0.0,0,2.0,0.0,0
2205,14,80,0.0,0.0,0.0,0,0.0,0.0,0
2206,15,80,18.0,18.0,0.0,0,18.0,0.0,0
2207,17,80,23.0,23.0,0.0,0,23.0,0.0,0
2208,18,80,14.0,14.0,0.0,0,15.0,1.0,1
2209,19,80,21.0,22.0,1.0,1,21.0,0.0,0
2210,20,80,1.0,1.0,0.0,0,1.0,0.0,0
2211,21,80,6.0,6.0,0.0,0,6.0,0.0,0
2212,22,80,3.0,3.0,0.0,0,3.0,0.0,0
2213,23,80,11.0,11.0,0.0,0,11.0,0.0,0
2214,24,80,13.0,13.0,0.0,0,14.0,1.0,1
2215,25,80,25.0,25.0,0.0,0,25.0,0.0,0
2216,26,80,24.0,24.0,0.0,0,24.0,0.0,0
2217,27,80,10.0,10.0,0.0,0,10.0,0.0,0
2218,28,80,5.0,5.0,0.0,0,5.0,0.0,0
2219,29,80,22.0,21.0,-1.0,-1,22.0,0.0,0
2220,32,80,28.0,28.0,0.0,0,28.0,0.0,0
2221,59,80,27.0,26.0,-1.0,-1,26.0,-1.0,-1
2222,60,80,15.0,15.0,0.0,0,17.0,2.0,1
