,lap2nextpit,caution_laps,pitage,pit_oncaution,carno,eid,lap,stint_len
2283,38.0,2.0,10.0,0.0,21,5,138,48.0
2284,37.0,3.0,11.0,0.0,21,5,139,48.0
2285,36.0,4.0,12.0,0.0,21,5,140,48.0
2286,35.0,5.0,13.0,0.0,21,5,141,48.0
2287,34.0,6.0,14.0,0.0,21,5,142,48.0
2288,33.0,6.0,15.0,0.0,21,5,143,48.0
2289,32.0,7.0,16.0,0.0,21,5,144,48.0
2290,31.0,8.0,17.0,0.0,21,5,145,48.0
2291,30.0,9.0,18.0,0.0,21,5,146,48.0
2292,29.0,10.0,19.0,0.0,21,5,147,48.0
2293,28.0,11.0,20.0,0.0,21,5,148,48.0
2294,27.0,12.0,21.0,0.0,21,5,149,48.0
2295,26.0,13.0,22.0,0.0,21,5,150,48.0
2296,25.0,13.0,23.0,0.0,21,5,151,48.0
2297,24.0,14.0,24.0,0.0,21,5,152,48.0
2298,23.0,15.0,25.0,0.0,21,5,153,48.0
2299,22.0,16.0,26.0,0.0,21,5,154,48.0
2300,21.0,17.0,27.0,0.0,21,5,155,48.0
2301,20.0,18.0,28.0,0.0,21,5,156,48.0
2302,19.0,19.0,29.0,0.0,21,5,157,48.0
2303,18.0,20.0,30.0,0.0,21,5,158,48.0
2304,17.0,20.0,31.0,0.0,21,5,159,48.0
2305,16.0,20.0,32.0,0.0,21,5,160,48.0
2306,15.0,20.0,33.0,0.0,21,5,161,48.0
2307,14.0,20.0,34.0,0.0,21,5,162,48.0
2308,13.0,20.0,35.0,0.0,21,5,163,48.0
2309,12.0,20.0,36.0,0.0,21,5,164,48.0
2310,11.0,20.0,37.0,0.0,21,5,165,48.0
2311,10.0,20.0,38.0,0.0,21,5,166,48.0
2312,9.0,20.0,39.0,0.0,21,5,167,48.0
2313,8.0,20.0,40.0,0.0,21,5,168,48.0
2314,7.0,20.0,41.0,0.0,21,5,169,48.0
2315,6.0,20.0,42.0,0.0,21,5,170,48.0
2316,5.0,20.0,43.0,0.0,21,5,171,48.0
2317,4.0,20.0,44.0,0.0,21,5,172,48.0
2318,3.0,20.0,45.0,0.0,21,5,173,48.0
2319,2.0,20.0,46.0,0.0,21,5,174,48.0
2320,1.0,20.0,47.0,0.0,21,5,175,48.0
2321,13.0,0.0,0.0,1.0,21,5,176,13.0
2322,12.0,0.0,1.0,1.0,21,5,177,13.0
2323,11.0,0.0,2.0,1.0,21,5,178,13.0
2324,10.0,0.0,3.0,1.0,21,5,179,13.0
2325,9.0,0.0,4.0,1.0,21,5,180,13.0
2326,8.0,0.0,5.0,1.0,21,5,181,13.0
2327,7.0,0.0,6.0,1.0,21,5,182,13.0
2328,6.0,0.0,7.0,1.0,21,5,183,13.0
2329,5.0,0.0,8.0,1.0,21,5,184,13.0
2330,4.0,0.0,9.0,1.0,21,5,185,13.0
2331,3.0,1.0,10.0,1.0,21,5,186,13.0
2332,2.0,2.0,11.0,1.0,21,5,187,13.0
2333,1.0,3.0,12.0,1.0,21,5,188,13.0
2334,30.0,0.0,1.0,0.0,22,5,0,30.0
2335,29.0,0.0,2.0,0.0,22,5,1,30.0
2336,28.0,0.0,3.0,0.0,22,5,2,30.0
2337,27.0,0.0,4.0,0.0,22,5,3,30.0
2338,26.0,0.0,5.0,0.0,22,5,4,30.0
2339,25.0,0.0,6.0,0.0,22,5,5,30.0
2340,24.0,0.0,7.0,0.0,22,5,6,30.0
2341,23.0,0.0,8.0,0.0,22,5,7,30.0
2342,22.0,0.0,9.0,0.0,22,5,8,30.0
2343,21.0,0.0,10.0,0.0,22,5,9,30.0
2344,20.0,0.0,11.0,0.0,22,5,10,30.0
2345,19.0,0.0,12.0,0.0,22,5,11,30.0
2346,18.0,0.0,13.0,0.0,22,5,12,30.0
2347,17.0,0.0,14.0,0.0,22,5,13,30.0
2348,16.0,0.0,15.0,0.0,22,5,14,30.0
2349,15.0,0.0,16.0,0.0,22,5,15,30.0
2350,14.0,0.0,17.0,0.0,22,5,16,30.0
2351,13.0,0.0,18.0,0.0,22,5,17,30.0
2352,12.0,0.0,19.0,0.0,22,5,18,30.0
2353,11.0,0.0,20.0,0.0,22,5,19,30.0
2354,10.0,0.0,21.0,0.0,22,5,20,30.0
2355,9.0,0.0,22.0,0.0,22,5,21,30.0
2356,8.0,0.0,23.0,0.0,22,5,22,30.0
2357,7.0,0.0,24.0,0.0,22,5,23,30.0
2358,6.0,0.0,25.0,0.0,22,5,24,30.0
2359,5.0,0.0,26.0,0.0,22,5,25,30.0
2360,4.0,0.0,27.0,0.0,22,5,26,30.0
2361,3.0,0.0,28.0,0.0,22,5,27,30.0
2362,2.0,0.0,29.0,0.0,22,5,28,30.0
2363,1.0,0.0,30.0,0.0,22,5,29,30.0
2364,19.0,0.0,0.0,1.0,22,5,30,19.0
2365,18.0,0.0,1.0,1.0,22,5,31,19.0
2366,17.0,0.0,2.0,1.0,22,5,32,19.0
2367,16.0,0.0,3.0,1.0,22,5,33,19.0
2368,15.0,0.0,4.0,1.0,22,5,34,19.0
2369,14.0,0.0,5.0,1.0,22,5,35,19.0
2370,13.0,0.0,6.0,1.0,22,5,36,19.0
2371,12.0,0.0,7.0,1.0,22,5,37,19.0
2372,11.0,0.0,8.0,1.0,22,5,38,19.0
2373,10.0,0.0,9.0,1.0,22,5,39,19.0
2374,9.0,0.0,10.0,1.0,22,5,40,19.0
2375,8.0,0.0,11.0,1.0,22,5,41,19.0
2376,7.0,0.0,12.0,1.0,22,5,42,19.0
2377,6.0,0.0,13.0,1.0,22,5,43,19.0
2378,5.0,0.0,14.0,1.0,22,5,44,19.0
2379,4.0,0.0,15.0,1.0,22,5,45,19.0
2380,3.0,0.0,16.0,1.0,22,5,46,19.0
2381,2.0,1.0,17.0,1.0,22,5,47,19.0
2382,1.0,2.0,18.0,1.0,22,5,48,19.0
2383,43.0,0.0,0.0,0.0,22,5,49,43.0
2384,42.0,1.0,1.0,0.0,22,5,50,43.0
2385,41.0,2.0,2.0,0.0,22,5,51,43.0
2386,40.0,3.0,3.0,0.0,22,5,52,43.0
2387,39.0,4.0,4.0,0.0,22,5,53,43.0
2388,38.0,4.0,5.0,0.0,22,5,54,43.0
2389,37.0,4.0,6.0,0.0,22,5,55,43.0
2390,36.0,4.0,7.0,0.0,22,5,56,43.0
2391,35.0,5.0,8.0,0.0,22,5,57,43.0
2392,34.0,6.0,9.0,0.0,22,5,58,43.0
2393,33.0,7.0,10.0,0.0,22,5,59,43.0
2394,32.0,8.0,11.0,0.0,22,5,60,43.0
2395,31.0,9.0,12.0,0.0,22,5,61,43.0
2396,30.0,9.0,13.0,0.0,22,5,62,43.0
2397,29.0,9.0,14.0,0.0,22,5,63,43.0
2398,28.0,9.0,15.0,0.0,22,5,64,43.0
2399,27.0,9.0,16.0,0.0,22,5,65,43.0
2400,26.0,9.0,17.0,0.0,22,5,66,43.0
2401,25.0,10.0,18.0,0.0,22,5,67,43.0
2402,24.0,11.0,19.0,0.0,22,5,68,43.0
2403,23.0,12.0,20.0,0.0,22,5,69,43.0
2404,22.0,13.0,21.0,0.0,22,5,70,43.0
2405,21.0,14.0,22.0,0.0,22,5,71,43.0
2406,20.0,14.0,23.0,0.0,22,5,72,43.0
2407,19.0,14.0,24.0,0.0,22,5,73,43.0
2408,18.0,14.0,25.0,0.0,22,5,74,43.0
2409,17.0,14.0,26.0,0.0,22,5,75,43.0
2410,16.0,14.0,27.0,0.0,22,5,76,43.0
2411,15.0,14.0,28.0,0.0,22,5,77,43.0
2412,14.0,14.0,29.0,0.0,22,5,78,43.0
2413,13.0,14.0,30.0,0.0,22,5,79,43.0
2414,12.0,14.0,31.0,0.0,22,5,80,43.0
2415,11.0,14.0,32.0,0.0,22,5,81,43.0
2416,10.0,14.0,33.0,0.0,22,5,82,43.0
2417,9.0,14.0,34.0,0.0,22,5,83,43.0
2418,8.0,14.0,35.0,0.0,22,5,84,43.0
2419,7.0,14.0,36.0,0.0,22,5,85,43.0
2420,6.0,14.0,37.0,0.0,22,5,86,43.0
2421,5.0,14.0,38.0,0.0,22,5,87,43.0
2422,4.0,14.0,39.0,0.0,22,5,88,43.0
2423,3.0,14.0,40.0,0.0,22,5,89,43.0
2424,2.0,14.0,41.0,0.0,22,5,90,43.0
2425,1.0,14.0,42.0,0.0,22,5,91,43.0
2426,35.0,0.0,0.0,0.0,22,5,92,35.0
2427,34.0,0.0,1.0,0.0,22,5,93,35.0
2428,33.0,0.0,2.0,0.0,22,5,94,35.0
2429,32.0,0.0,3.0,0.0,22,5,95,35.0
2430,31.0,0.0,4.0,0.0,22,5,96,35.0
2431,30.0,0.0,5.0,0.0,22,5,97,35.0
2432,29.0,0.0,6.0,0.0,22,5,98,35.0
2433,28.0,0.0,7.0,0.0,22,5,99,35.0
2434,27.0,0.0,8.0,0.0,22,5,100,35.0
2435,26.0,0.0,9.0,0.0,22,5,101,35.0
2436,25.0,0.0,10.0,0.0,22,5,102,35.0
2437,24.0,0.0,11.0,0.0,22,5,103,35.0
2438,23.0,0.0,12.0,0.0,22,5,104,35.0
2439,22.0,0.0,13.0,0.0,22,5,105,35.0
2440,21.0,0.0,14.0,0.0,22,5,106,35.0
2441,20.0,0.0,15.0,0.0,22,5,107,35.0
2442,19.0,0.0,16.0,0.0,22,5,108,35.0
2443,18.0,0.0,17.0,0.0,22,5,109,35.0
2444,17.0,0.0,18.0,0.0,22,5,110,35.0
2445,16.0,0.0,19.0,0.0,22,5,111,35.0
2446,15.0,0.0,20.0,0.0,22,5,112,35.0
2447,14.0,0.0,21.0,0.0,22,5,113,35.0
2448,13.0,0.0,22.0,0.0,22,5,114,35.0
2449,12.0,0.0,23.0,0.0,22,5,115,35.0
2450,11.0,0.0,24.0,0.0,22,5,116,35.0
2451,10.0,0.0,25.0,0.0,22,5,117,35.0
2452,9.0,0.0,26.0,0.0,22,5,118,35.0
2453,8.0,0.0,27.0,0.0,22,5,119,35.0
2454,7.0,0.0,28.0,0.0,22,5,120,35.0
2455,6.0,0.0,29.0,0.0,22,5,121,35.0
2456,5.0,0.0,30.0,0.0,22,5,122,35.0
2457,4.0,0.0,31.0,0.0,22,5,123,35.0
2458,3.0,0.0,32.0,0.0,22,5,124,35.0
2459,2.0,0.0,33.0,0.0,22,5,125,35.0
2460,1.0,0.0,34.0,0.0,22,5,126,35.0
2461,47.0,0.0,0.0,0.0,22,5,127,47.0
2462,46.0,0.0,1.0,0.0,22,5,128,47.0
2463,45.0,0.0,2.0,0.0,22,5,129,47.0
2464,44.0,0.0,3.0,0.0,22,5,130,47.0
2465,43.0,0.0,4.0,0.0,22,5,131,47.0
2466,42.0,0.0,5.0,0.0,22,5,132,47.0
2467,41.0,0.0,6.0,0.0,22,5,133,47.0
2468,40.0,0.0,7.0,0.0,22,5,134,47.0
2469,39.0,0.0,8.0,0.0,22,5,135,47.0
2470,38.0,0.0,9.0,0.0,22,5,136,47.0
2471,37.0,0.0,10.0,0.0,22,5,137,47.0
2472,36.0,1.0,11.0,0.0,22,5,138,47.0
2473,35.0,2.0,12.0,0.0,22,5,139,47.0
2474,34.0,3.0,13.0,0.0,22,5,140,47.0
2475,33.0,4.0,14.0,0.0,22,5,141,47.0
2476,32.0,5.0,15.0,0.0,22,5,142,47.0
2477,31.0,6.0,16.0,0.0,22,5,143,47.0
2478,30.0,6.0,17.0,0.0,22,5,144,47.0
2479,29.0,7.0,18.0,0.0,22,5,145,47.0
2480,28.0,8.0,19.0,0.0,22,5,146,47.0
2481,27.0,9.0,20.0,0.0,22,5,147,47.0
2482,26.0,10.0,21.0,0.0,22,5,148,47.0
2483,25.0,11.0,22.0,0.0,22,5,149,47.0
2484,24.0,12.0,23.0,0.0,22,5,150,47.0
2485,23.0,13.0,24.0,0.0,22,5,151,47.0
2486,22.0,13.0,25.0,0.0,22,5,152,47.0
2487,21.0,14.0,26.0,0.0,22,5,153,47.0
2488,20.0,15.0,27.0,0.0,22,5,154,47.0
2489,19.0,16.0,28.0,0.0,22,5,155,47.0
2490,18.0,17.0,29.0,0.0,22,5,156,47.0
2491,17.0,18.0,30.0,0.0,22,5,157,47.0
2492,16.0,19.0,31.0,0.0,22,5,158,47.0
2493,15.0,20.0,32.0,0.0,22,5,159,47.0
2494,14.0,20.0,33.0,0.0,22,5,160,47.0
2495,13.0,20.0,34.0,0.0,22,5,161,47.0
2496,12.0,20.0,35.0,0.0,22,5,162,47.0
2497,11.0,20.0,36.0,0.0,22,5,163,47.0
2498,10.0,20.0,37.0,0.0,22,5,164,47.0
2499,9.0,20.0,38.0,0.0,22,5,165,47.0
2500,8.0,20.0,39.0,0.0,22,5,166,47.0
2501,7.0,20.0,40.0,0.0,22,5,167,47.0
2502,6.0,20.0,41.0,0.0,22,5,168,47.0
2503,5.0,20.0,42.0,0.0,22,5,169,47.0
2504,4.0,20.0,43.0,0.0,22,5,170,47.0
2505,3.0,20.0,44.0,0.0,22,5,171,47.0
2506,2.0,20.0,45.0,0.0,22,5,172,47.0
2507,1.0,20.0,46.0,0.0,22,5,173,47.0
2508,30.0,0.0,1.0,0.0,23,5,0,30.0
2509,29.0,0.0,2.0,0.0,23,5,1,30.0
2510,28.0,0.0,3.0,0.0,23,5,2,30.0
2511,27.0,0.0,4.0,0.0,23,5,3,30.0
2512,26.0,0.0,5.0,0.0,23,5,4,30.0
2513,25.0,0.0,6.0,0.0,23,5,5,30.0
2514,24.0,0.0,7.0,0.0,23,5,6,30.0
2515,23.0,0.0,8.0,0.0,23,5,7,30.0
2516,22.0,0.0,9.0,0.0,23,5,8,30.0
2517,21.0,0.0,10.0,0.0,23,5,9,30.0
2518,20.0,0.0,11.0,0.0,23,5,10,30.0
2519,19.0,0.0,12.0,0.0,23,5,11,30.0
2520,18.0,0.0,13.0,0.0,23,5,12,30.0
2521,17.0,0.0,14.0,0.0,23,5,13,30.0
2522,16.0,0.0,15.0,0.0,23,5,14,30.0
2523,15.0,0.0,16.0,0.0,23,5,15,30.0
2524,14.0,0.0,17.0,0.0,23,5,16,30.0
2525,13.0,0.0,18.0,0.0,23,5,17,30.0
2526,12.0,0.0,19.0,0.0,23,5,18,30.0
2527,11.0,0.0,20.0,0.0,23,5,19,30.0
2528,10.0,0.0,21.0,0.0,23,5,20,30.0
2529,9.0,0.0,22.0,0.0,23,5,21,30.0
2530,8.0,0.0,23.0,0.0,23,5,22,30.0
2531,7.0,0.0,24.0,0.0,23,5,23,30.0
2532,6.0,0.0,25.0,0.0,23,5,24,30.0
2533,5.0,0.0,26.0,0.0,23,5,25,30.0
2534,4.0,0.0,27.0,0.0,23,5,26,30.0
2535,3.0,0.0,28.0,0.0,23,5,27,30.0
2536,2.0,0.0,29.0,0.0,23,5,28,30.0
2537,1.0,0.0,30.0,0.0,23,5,29,30.0
2538,19.0,0.0,0.0,1.0,23,5,30,19.0
2539,18.0,0.0,1.0,1.0,23,5,31,19.0
2540,17.0,0.0,2.0,1.0,23,5,32,19.0
2541,16.0,0.0,3.0,1.0,23,5,33,19.0
2542,15.0,0.0,4.0,1.0,23,5,34,19.0
2543,14.0,0.0,5.0,1.0,23,5,35,19.0
2544,13.0,0.0,6.0,1.0,23,5,36,19.0
2545,12.0,0.0,7.0,1.0,23,5,37,19.0
2546,11.0,0.0,8.0,1.0,23,5,38,19.0
2547,10.0,0.0,9.0,1.0,23,5,39,19.0
2548,9.0,0.0,10.0,1.0,23,5,40,19.0
2549,8.0,0.0,11.0,1.0,23,5,41,19.0
2550,7.0,0.0,12.0,1.0,23,5,42,19.0
2551,6.0,0.0,13.0,1.0,23,5,43,19.0
2552,5.0,0.0,14.0,1.0,23,5,44,19.0
2553,4.0,0.0,15.0,1.0,23,5,45,19.0
2554,3.0,1.0,16.0,1.0,23,5,46,19.0
2555,2.0,2.0,17.0,1.0,23,5,47,19.0
2556,1.0,3.0,18.0,1.0,23,5,48,19.0
2557,41.0,0.0,0.0,0.0,23,5,49,41.0
2558,40.0,1.0,1.0,0.0,23,5,50,41.0
2559,39.0,2.0,2.0,0.0,23,5,51,41.0
2560,38.0,3.0,3.0,0.0,23,5,52,41.0
2561,37.0,4.0,4.0,0.0,23,5,53,41.0
2562,36.0,4.0,5.0,0.0,23,5,54,41.0
2563,35.0,4.0,6.0,0.0,23,5,55,41.0
2564,34.0,4.0,7.0,0.0,23,5,56,41.0
2565,33.0,5.0,8.0,0.0,23,5,57,41.0
2566,32.0,6.0,9.0,0.0,23,5,58,41.0
2567,31.0,7.0,10.0,0.0,23,5,59,41.0
2568,30.0,8.0,11.0,0.0,23,5,60,41.0
2569,29.0,9.0,12.0,0.0,23,5,61,41.0
2570,28.0,9.0,13.0,0.0,23,5,62,41.0
2571,27.0,9.0,14.0,0.0,23,5,63,41.0
2572,26.0,9.0,15.0,0.0,23,5,64,41.0
2573,25.0,9.0,16.0,0.0,23,5,65,41.0
2574,24.0,9.0,17.0,0.0,23,5,66,41.0
2575,23.0,10.0,18.0,0.0,23,5,67,41.0
2576,22.0,11.0,19.0,0.0,23,5,68,41.0
2577,21.0,12.0,20.0,0.0,23,5,69,41.0
2578,20.0,13.0,21.0,0.0,23,5,70,41.0
2579,19.0,14.0,22.0,0.0,23,5,71,41.0
2580,18.0,14.0,23.0,0.0,23,5,72,41.0
2581,17.0,14.0,24.0,0.0,23,5,73,41.0
2582,16.0,14.0,25.0,0.0,23,5,74,41.0
2583,15.0,14.0,26.0,0.0,23,5,75,41.0
2584,14.0,14.0,27.0,0.0,23,5,76,41.0
2585,13.0,14.0,28.0,0.0,23,5,77,41.0
2586,12.0,14.0,29.0,0.0,23,5,78,41.0
2587,11.0,14.0,30.0,0.0,23,5,79,41.0
2588,10.0,14.0,31.0,0.0,23,5,80,41.0
2589,9.0,14.0,32.0,0.0,23,5,81,41.0
2590,8.0,14.0,33.0,0.0,23,5,82,41.0
2591,7.0,14.0,34.0,0.0,23,5,83,41.0
2592,6.0,14.0,35.0,0.0,23,5,84,41.0
2593,5.0,14.0,36.0,0.0,23,5,85,41.0
2594,4.0,14.0,37.0,0.0,23,5,86,41.0
2595,3.0,14.0,38.0,0.0,23,5,87,41.0
2596,2.0,14.0,39.0,0.0,23,5,88,41.0
2597,1.0,14.0,40.0,0.0,23,5,89,41.0
2598,30.0,0.0,0.0,0.0,23,5,90,30.0
2599,29.0,0.0,1.0,0.0,23,5,91,30.0
2600,28.0,0.0,2.0,0.0,23,5,92,30.0
2601,27.0,0.0,3.0,0.0,23,5,93,30.0
2602,26.0,0.0,4.0,0.0,23,5,94,30.0
2603,25.0,0.0,5.0,0.0,23,5,95,30.0
2604,24.0,0.0,6.0,0.0,23,5,96,30.0
2605,23.0,0.0,7.0,0.0,23,5,97,30.0
2606,22.0,0.0,8.0,0.0,23,5,98,30.0
2607,21.0,0.0,9.0,0.0,23,5,99,30.0
2608,20.0,0.0,10.0,0.0,23,5,100,30.0
2609,19.0,0.0,11.0,0.0,23,5,101,30.0
2610,18.0,0.0,12.0,0.0,23,5,102,30.0
2611,17.0,0.0,13.0,0.0,23,5,103,30.0
2612,16.0,0.0,14.0,0.0,23,5,104,30.0
2613,15.0,0.0,15.0,0.0,23,5,105,30.0
2614,14.0,0.0,16.0,0.0,23,5,106,30.0
2615,13.0,0.0,17.0,0.0,23,5,107,30.0
2616,12.0,0.0,18.0,0.0,23,5,108,30.0
2617,11.0,0.0,19.0,0.0,23,5,109,30.0
2618,10.0,0.0,20.0,0.0,23,5,110,30.0
2619,9.0,0.0,21.0,0.0,23,5,111,30.0
2620,8.0,0.0,22.0,0.0,23,5,112,30.0
2621,7.0,0.0,23.0,0.0,23,5,113,30.0
2622,6.0,0.0,24.0,0.0,23,5,114,30.0
2623,5.0,0.0,25.0,0.0,23,5,115,30.0
2624,4.0,0.0,26.0,0.0,23,5,116,30.0
2625,3.0,0.0,27.0,0.0,23,5,117,30.0
2626,2.0,0.0,28.0,0.0,23,5,118,30.0
2627,1.0,0.0,29.0,0.0,23,5,119,30.0
2628,20.0,0.0,0.0,1.0,23,5,120,20.0
2629,19.0,0.0,1.0,1.0,23,5,121,20.0
2630,18.0,0.0,2.0,1.0,23,5,122,20.0
2631,17.0,0.0,3.0,1.0,23,5,123,20.0
2632,16.0,0.0,4.0,1.0,23,5,124,20.0
2633,15.0,0.0,5.0,1.0,23,5,125,20.0
2634,14.0,0.0,6.0,1.0,23,5,126,20.0
2635,13.0,0.0,7.0,1.0,23,5,127,20.0
2636,12.0,0.0,8.0,1.0,23,5,128,20.0
2637,11.0,0.0,9.0,1.0,23,5,129,20.0
2638,10.0,0.0,10.0,1.0,23,5,130,20.0
2639,9.0,0.0,11.0,1.0,23,5,131,20.0
2640,8.0,0.0,12.0,1.0,23,5,132,20.0
2641,7.0,0.0,13.0,1.0,23,5,133,20.0
2642,6.0,0.0,14.0,1.0,23,5,134,20.0
2643,5.0,0.0,15.0,1.0,23,5,135,20.0
2644,4.0,0.0,16.0,1.0,23,5,136,20.0
2645,3.0,1.0,17.0,1.0,23,5,137,20.0
2646,2.0,2.0,18.0,1.0,23,5,138,20.0
2647,1.0,3.0,19.0,1.0,23,5,139,20.0
2648,16.0,0.0,0.0,1.0,23,5,140,16.0
2649,15.0,1.0,1.0,1.0,23,5,141,16.0
2650,14.0,2.0,2.0,1.0,23,5,142,16.0
2651,13.0,3.0,3.0,1.0,23,5,143,16.0
2652,12.0,3.0,4.0,1.0,23,5,144,16.0
2653,11.0,4.0,5.0,1.0,23,5,145,16.0
2654,10.0,5.0,6.0,1.0,23,5,146,16.0
2655,9.0,6.0,7.0,1.0,23,5,147,16.0
2656,8.0,7.0,8.0,1.0,23,5,148,16.0
2657,7.0,8.0,9.0,1.0,23,5,149,16.0
2658,6.0,9.0,10.0,1.0,23,5,150,16.0
2659,5.0,10.0,11.0,1.0,23,5,151,16.0
2660,4.0,10.0,12.0,1.0,23,5,152,16.0
2661,3.0,11.0,13.0,1.0,23,5,153,16.0
2662,2.0,12.0,14.0,1.0,23,5,154,16.0
2663,1.0,13.0,15.0,1.0,23,5,155,16.0
2664,3.0,0.0,0.0,1.0,23,5,156,3.0
2665,2.0,1.0,1.0,1.0,23,5,157,3.0
2666,1.0,2.0,2.0,1.0,23,5,158,3.0
2667,35.0,0.0,0.0,0.0,23,5,159,35.0
2668,34.0,0.0,1.0,0.0,23,5,160,35.0
2669,33.0,0.0,2.0,0.0,23,5,161,35.0
2670,32.0,0.0,3.0,0.0,23,5,162,35.0
2671,31.0,0.0,4.0,0.0,23,5,163,35.0
2672,30.0,0.0,5.0,0.0,23,5,164,35.0
2673,29.0,0.0,6.0,0.0,23,5,165,35.0
2674,28.0,0.0,7.0,0.0,23,5,166,35.0
2675,27.0,0.0,8.0,0.0,23,5,167,35.0
2676,26.0,0.0,9.0,0.0,23,5,168,35.0
2677,25.0,0.0,10.0,0.0,23,5,169,35.0
2678,24.0,0.0,11.0,0.0,23,5,170,35.0
2679,23.0,0.0,12.0,0.0,23,5,171,35.0
2680,22.0,0.0,13.0,0.0,23,5,172,35.0
2681,21.0,0.0,14.0,0.0,23,5,173,35.0
2682,20.0,0.0,15.0,0.0,23,5,174,35.0
2683,19.0,0.0,16.0,0.0,23,5,175,35.0
2684,18.0,0.0,17.0,0.0,23,5,176,35.0
2685,17.0,0.0,18.0,0.0,23,5,177,35.0
2686,16.0,0.0,19.0,0.0,23,5,178,35.0
2687,15.0,0.0,20.0,0.0,23,5,179,35.0
2688,14.0,0.0,21.0,0.0,23,5,180,35.0
2689,13.0,0.0,22.0,0.0,23,5,181,35.0
2690,12.0,0.0,23.0,0.0,23,5,182,35.0
2691,11.0,0.0,24.0,0.0,23,5,183,35.0
2692,10.0,0.0,25.0,0.0,23,5,184,35.0
2693,9.0,0.0,26.0,0.0,23,5,185,35.0
2694,8.0,0.0,27.0,0.0,23,5,186,35.0
2695,7.0,1.0,28.0,0.0,23,5,187,35.0
2696,6.0,2.0,29.0,0.0,23,5,188,35.0
2697,5.0,3.0,30.0,0.0,23,5,189,35.0
2698,4.0,4.0,31.0,0.0,23,5,190,35.0
2699,3.0,5.0,32.0,0.0,23,5,191,35.0
2700,2.0,5.0,33.0,0.0,23,5,192,35.0
2701,1.0,5.0,34.0,0.0,23,5,193,35.0
2702,31.0,0.0,1.0,0.0,24,5,0,31.0
2703,30.0,0.0,2.0,0.0,24,5,1,31.0
2704,29.0,0.0,3.0,0.0,24,5,2,31.0
2705,28.0,0.0,4.0,0.0,24,5,3,31.0
2706,27.0,0.0,5.0,0.0,24,5,4,31.0
2707,26.0,0.0,6.0,0.0,24,5,5,31.0
2708,25.0,0.0,7.0,0.0,24,5,6,31.0
2709,24.0,0.0,8.0,0.0,24,5,7,31.0
2710,23.0,0.0,9.0,0.0,24,5,8,31.0
2711,22.0,0.0,10.0,0.0,24,5,9,31.0
2712,21.0,0.0,11.0,0.0,24,5,10,31.0
2713,20.0,0.0,12.0,0.0,24,5,11,31.0
2714,19.0,0.0,13.0,0.0,24,5,12,31.0
2715,18.0,0.0,14.0,0.0,24,5,13,31.0
2716,17.0,0.0,15.0,0.0,24,5,14,31.0
2717,16.0,0.0,16.0,0.0,24,5,15,31.0
2718,15.0,0.0,17.0,0.0,24,5,16,31.0
2719,14.0,0.0,18.0,0.0,24,5,17,31.0
2720,13.0,0.0,19.0,0.0,24,5,18,31.0
2721,12.0,0.0,20.0,0.0,24,5,19,31.0
2722,11.0,0.0,21.0,0.0,24,5,20,31.0
2723,10.0,0.0,22.0,0.0,24,5,21,31.0
2724,9.0,0.0,23.0,0.0,24,5,22,31.0
2725,8.0,0.0,24.0,0.0,24,5,23,31.0
2726,7.0,0.0,25.0,0.0,24,5,24,31.0
2727,6.0,0.0,26.0,0.0,24,5,25,31.0
2728,5.0,0.0,27.0,0.0,24,5,26,31.0
2729,4.0,0.0,28.0,0.0,24,5,27,31.0
2730,3.0,0.0,29.0,0.0,24,5,28,31.0
2731,2.0,0.0,30.0,0.0,24,5,29,31.0
2732,1.0,0.0,31.0,0.0,24,5,30,31.0
2733,18.0,0.0,0.0,1.0,24,5,31,18.0
2734,17.0,0.0,1.0,1.0,24,5,32,18.0
2735,16.0,0.0,2.0,1.0,24,5,33,18.0
2736,15.0,0.0,3.0,1.0,24,5,34,18.0
2737,14.0,0.0,4.0,1.0,24,5,35,18.0
2738,13.0,0.0,5.0,1.0,24,5,36,18.0
2739,12.0,0.0,6.0,1.0,24,5,37,18.0
2740,11.0,0.0,7.0,1.0,24,5,38,18.0
2741,10.0,0.0,8.0,1.0,24,5,39,18.0
2742,9.0,0.0,9.0,1.0,24,5,40,18.0
2743,8.0,0.0,10.0,1.0,24,5,41,18.0
2744,7.0,0.0,11.0,1.0,24,5,42,18.0
2745,6.0,0.0,12.0,1.0,24,5,43,18.0
2746,5.0,0.0,13.0,1.0,24,5,44,18.0
2747,4.0,0.0,14.0,1.0,24,5,45,18.0
2748,3.0,1.0,15.0,1.0,24,5,46,18.0
2749,2.0,2.0,16.0,1.0,24,5,47,18.0
2750,1.0,3.0,17.0,1.0,24,5,48,18.0
2751,43.0,0.0,0.0,0.0,24,5,49,43.0
2752,42.0,1.0,1.0,0.0,24,5,50,43.0
2753,41.0,2.0,2.0,0.0,24,5,51,43.0
2754,40.0,3.0,3.0,0.0,24,5,52,43.0
2755,39.0,4.0,4.0,0.0,24,5,53,43.0
2756,38.0,4.0,5.0,0.0,24,5,54,43.0
2757,37.0,4.0,6.0,0.0,24,5,55,43.0
2758,36.0,4.0,7.0,0.0,24,5,56,43.0
2759,35.0,5.0,8.0,0.0,24,5,57,43.0
2760,34.0,6.0,9.0,0.0,24,5,58,43.0
2761,33.0,7.0,10.0,0.0,24,5,59,43.0
2762,32.0,8.0,11.0,0.0,24,5,60,43.0
2763,31.0,9.0,12.0,0.0,24,5,61,43.0
