,target,start_lap,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank,cautionlaps_all,cautionlaps_cur,stint_len
85,-5,90,0,15,4,1,0,26,23,0.696969696969697,0,0,19.09375,21.61111111111111,2,-0.75,-2,-0.3333333333333333,42.17396206896552,5.117510834273443,42.87873733333333,6.404956174812821,47.210540625,16.597423466702207,51.700992222222226,23.317324845155266,32,32,92.7365,9,4,19,5,15,10,3,0,31
86,0,121,0,15,5,1,0,26,18,0.5454545454545454,0,0,14.96774193548387,19.90909090909091,-5,-1.6,-7,-2.0,42.45073870967742,5.13101830129059,42.753567924528305,6.063286913139327,42.45073870967742,5.13101830129059,49.331092561983475,20.674960054973216,31,31,61.36234999999999,-6,-6,-5,10,-4,2,0,0,31
87,5,152,0,15,6,1,0,26,18,0.5454545454545454,0,0,11.806451612903226,18.25657894736842,0,-1.3333333333333333,5,-0.6,42.61647096774193,5.197715852129637,42.72254598540146,5.878874762076269,42.61647096774193,5.197715852129637,47.96166315789474,18.791104724529845,31,31,61.62205,-3,-3,5,-2,7,12,0,0,19
88,-6,171,0,15,7,1,0,26,23,0.696969696969697,0,0,19.42105263157895,18.385964912280702,5,-0.42857142857142855,5,0.3333333333333333,43.298042105263164,7.785766558502144,42.79263846153846,6.145746619739016,43.298042105263164,7.785766558502144,47.443483040935675,17.965386041773396,19,19,64.44435,1,12,1,-1,1,21,0,0,22
90,-14,5,0,16,1,1,1,20,28,0.8484848484848485,0,1,23.4,23.4,8,8.0,0,0.0,52.187525,15.749138722700838,52.187525,15.749138722700838,54.52304,14.840714863725399,54.52304,14.840714863725399,5,5,62.279700000000005,0,0,0,3,6,-2,1,1,33
91,8,38,0,16,2,1,1,20,14,0.42424242424242425,0,0,21.515151515151516,21.763157894736842,-14,-3.0,0,0.0,41.89337499999999,3.6802632826649972,43.18014375,7.378762337019057,50.43874242424243,24.91817816579781,50.976150000000004,23.87681200721242,33,33,133.83960000000002,-5,-8,3,0,7,-12,5,3,20
92,4,58,0,16,3,1,1,20,22,0.6666666666666666,0,0,18.35,20.586206896551722,8,0.6666666666666666,22,0.0,43.319857142857146,7.312958188108312,43.222665217391295,7.359078077131122,60.336585,29.89211706502694,54.203886206896556,26.4844618021225,20,20,118.8107,4,13,4,6,-4,-3,6,1,33
93,1,91,0,16,4,1,0,20,26,0.7878787878787878,0,0,19.96969696969697,20.36263736263736,4,1.5,-4,-1.3333333333333333,42.12909333333334,4.928153660208072,42.79099210526316,6.530790794237369,47.07599999999999,16.554760335927547,51.619048351648345,23.626058785802375,33,33,93.69200000000001,10,2,5,3,-1,1,3,0,4
94,0,95,0,16,5,1,0,20,27,0.8181818181818182,0,0,26.0,20.6,1,1.4,-3,-1.75,57.784225000000006,20.183224684050735,43.540653750000004,8.459589467624061,57.784225000000006,20.183224684050735,51.8786347368421,23.523881651273225,4,4,74.2471,3,-7,4,-1,1,0,0,0,25
95,-1,120,0,16,6,1,0,20,27,0.8181818181818182,0,0,27.0,21.933333333333334,0,1.1666666666666667,-1,-1.6,42.096484000000004,3.9279663390288877,43.196803809523814,7.653583984910647,42.096484000000004,3.9279663390288877,49.84068666666667,21.37951369285534,25,25,55.266400000000004,3,10,-3,0,0,0,0,0,31
96,-3,151,0,16,7,1,0,20,26,0.7878787878787878,0,0,25.774193548387096,22.721854304635762,-1,0.8571428571428571,-1,-1.5,42.410109677419356,5.6208364725543,43.01748382352941,7.248144666580511,42.410109677419356,5.6208364725543,48.31520397350993,19.461231041801245,31,31,62.9486,22,1,0,1,0,0,0,0,29
97,-3,180,0,16,8,1,0,20,23,0.696969696969697,0,0,25.17241379310345,23.116666666666667,-3,0.375,-2,-1.5714285714285714,42.71511034482759,6.426882753438458,42.9643393939394,7.11160683112961,42.71511034482759,6.426882753438458,47.41296666666666,18.127703020104647,29,29,65.1265,-3,5,-4,-3,21,0,0,0,19
99,0,31,0,18,1,1,0,29,28,0.8484848484848485,0,1,23.903225806451612,23.903225806451612,-1,-1.0,0,0.0,43.413000000000004,7.377494152391544,43.413000000000004,7.377494152391544,49.79354193548387,22.952770270861667,49.79354193548387,22.952770270861667,31,31,60.44985,-1,19,14,-3,7,-1,3,0,9
100,-2,40,0,18,2,1,1,29,28,0.8484848484848485,0,1,28.555555555555557,24.95,0,-0.5,0,0.0,60.93326666666667,17.85312573422991,45.10850967741935,10.336175029925778,74.65202222222221,27.30280416419521,55.3867,26.14902832204287,9,9,70.82775,0,22,2,-3,-1,0,6,6,18
101,-7,58,0,18,3,1,1,29,26,0.7878787878787878,0,0,25.61111111111111,25.155172413793103,-2,-1.0,-2,-0.5,43.18638571428572,6.363421723059867,44.51051555555555,9.326745091234622,51.595816666666664,18.100954259045448,54.21021896551724,24.0067753341919,18,18,85.4246,-3,-4,6,3,-1,-2,4,1,33
102,2,91,0,18,4,1,0,29,19,0.5757575757575758,0,0,26.060606060606062,25.483516483516482,-7,-2.5,-5,-2.0,42.21425333333333,5.051208790823132,43.59201066666667,7.9789889925908675,47.081733333333325,16.630149359169412,51.62516373626374,21.89440279538328,33,33,93.67695,15,17,7,19,9,4,3,0,30
103,-2,121,0,18,5,1,0,29,21,0.6363636363636364,0,0,23.966666666666665,25.107438016528924,2,-1.6,9,0.75,42.474136666666666,6.1963209801991,43.272618095238094,7.529895819386574,42.474136666666666,6.1963209801991,49.35631404958677,19.637921880366807,30,30,64.30114999999999,-4,10,-5,0,7,-3,0,0,31
104,-10,152,0,18,6,1,0,29,19,0.5757575757575758,0,0,22.451612903225808,24.56578947368421,-2,-1.6666666666666667,-4,-0.2,42.54513548387097,5.818345920395767,43.10679485294118,7.182261598604044,42.54513548387097,5.818345920395767,47.96719210526315,17.928531577365604,31,31,63.5673,0,-3,-3,7,12,-1,0,0,31
105,6,183,0,18,7,1,0,29,9,0.2727272727272727,0,0,18.35483870967742,23.51366120218579,-10,-2.857142857142857,-8,-1.5,42.30369677419354,6.085690052981449,42.95771676646707,6.998687105901056,42.30369677419354,6.085690052981449,47.00780218579235,16.666398502205332,31,31,64.05255,-6,5,0,-3,-6,6,0,0,17
107,4,32,0,19,1,1,0,14,14,0.42424242424242425,0,0,10.28125,10.28125,0,0.0,0,0.0,43.93629310344827,9.73240383269781,43.93629310344827,9.73240383269781,49.687284375000004,22.329456197561512,49.687284375000004,22.329456197561512,32,32,63.47995,8,3,-5,-8,-6,2,3,0,26
108,4,58,0,19,2,1,1,14,18,0.5454545454545454,0,0,14.923076923076923,12.362068965517242,4,2.0,0,0.0,45.58068823529411,9.813357846915922,44.54400434782608,9.794613558969353,59.77011538461538,23.206661703794857,54.20717413793104,23.27347557620907,26,26,62.8322,-10,0,-12,4,13,4,9,1,33
109,0,91,0,19,3,1,0,14,22,0.6666666666666666,0,0,20.575757575757574,15.340659340659341,4,2.6666666666666665,0,2.0,42.60144333333333,5.508665336279036,43.77720394736842,8.422921682550488,47.47690909090909,16.61275228003464,51.76652857142857,21.349047503596783,33,33,92.43145,9,19,-7,5,2,10,3,0,30
110,-8,121,0,19,4,1,0,14,22,0.6666666666666666,0,0,23.1,17.264462809917354,0,2.0,-4,0.0,42.30344999999999,5.867926038658521,43.360103773584896,7.813607171297022,42.30344999999999,5.867926038658521,49.42031074380166,19.183659006706385,30,30,62.876050000000006,2,-4,10,7,-3,10,0,0,32
111,-6,153,0,19,5,1,0,14,14,0.42424242424242425,0,0,21.09375,18.065359477124183,-8,0.0,-8,-2.0,42.511053125,5.9460593708661555,43.163222463768115,7.431162130349388,42.511053125,5.9460593708661555,47.97523725490196,17.502387514271394,32,32,64.13555,1,1,-5,5,7,-1,0,0,30
112,-3,183,0,19,6,1,0,14,8,0.24242424242424243,0,0,12.3,17.120218579234972,-6,-1.0,2,-1.2,42.21294,5.860948259317771,42.99352916666667,7.185233860017182,42.21294,5.860948259317771,47.03059836065574,16.318614004217125,30,30,62.73140000000001,5,0,0,-10,-3,-6,0,0,17
114,-21,30,0,20,1,1,0,1,22,0.6666666666666666,0,0,2.1333333333333333,2.1333333333333333,21,21.0,0,0.0,44.73414444444444,12.455048354823342,44.73414444444444,12.455048354823342,50.5799,23.517529305420954,50.5799,23.517529305420954,30,30,68.2014,18,2,8,19,6,3,3,0,28
115,19,58,0,20,2,1,1,1,1,0.030303030303030304,1,0,4.178571428571429,3.1206896551724137,-21,0.0,0,0.0,45.31290526315789,10.701789219735947,44.97319782608696,11.766048552074647,58.19239285714285,23.75953377622382,54.254896551724144,23.938835334617245,28,28,61.034,0,0,0,-19,-12,-3,9,1,32
116,-5,90,0,20,3,1,0,1,20,0.6060606060606061,0,0,5.0,3.7888888888888888,19,6.333333333333333,40,-1.0,42.60292758620691,7.399584697987265,44.056693333333335,10.364056993698087,47.564012500000004,17.00687932554335,51.87591555555556,21.963766871144397,32,32,92.62270000000001,17,7,14,4,9,2,3,0,31
117,-5,121,0,20,4,1,0,1,15,0.45454545454545453,0,0,9.193548387096774,5.1735537190082646,-5,3.5,-24,-8.666666666666666,42.51076774193549,5.465539190966585,43.60458301886792,9.232061212554493,42.51076774193549,5.465539190966585,49.47658016528926,19.57502676100308,31,31,61.72715,-2,-6,-15,-6,-6,-5,0,0,32
118,7,153,0,20,5,1,0,1,10,0.30303030303030304,0,0,7.4375,5.647058823529412,-5,1.8,0,-6.5,42.568574999999996,5.3247455520193645,43.36434927536232,8.4990008567951,42.568574999999996,5.3247455520193645,48.03176862745098,17.800629407189163,32,32,61.78245,-5,-3,0,-5,1,1,0,0,25
119,-7,178,0,20,6,1,0,1,17,0.5151515151515151,0,0,7.56,5.915730337078652,7,2.6666666666666665,12,-2.8,42.579568,5.868931240675426,43.243984049079764,8.155806590977917,42.579568,5.868931240675426,47.26601011235955,16.756659371996292,25,25,61.130250000000004,12,6,-2,1,-4,-4,0,0,22
121,-3,27,0,21,1,1,0,25,32,0.9696969696969697,0,1,22.88888888888889,22.88888888888889,7,7.0,0,0.0,44.1596125,8.349477675445359,44.1596125,8.349477675445359,51.35218888888889,24.28823974681503,51.35218888888889,24.28823974681503,27,27,61.24855,0,8,6,0,0,0,3,0,10
122,-1,37,0,21,2,1,1,25,29,0.8787878787878788,0,1,29.5,24.675675675675677,-3,2.0,0,0.0,48.37227142857143,12.143864089997322,45.11085806451613,9.506566930651205,55.49567999999999,20.65007872502185,52.472051351351354,23.433253818747605,10,10,65.79204999999999,-1,-22,-3,-1,-1,0,3,3,20
123,1,57,0,21,3,1,1,25,28,0.8484848484848485,0,1,28.45,26.0,-1,1.0,2,-4.0,43.66604285714285,6.922684108650578,44.66136,8.809946050519644,60.371525000000005,30.23323087491436,55.243796491228075,26.294030853234826,20,20,123.07974999999999,3,6,0,-2,0,0,6,1,10
124,0,67,0,21,4,1,0,25,29,0.8787878787878788,0,1,28.0,26.29850746268657,1,1.0,2,-2.0,45.98172857142857,9.716278423746155,44.839101923076925,8.94866234809363,60.598,24.271550957365704,56.042931343283584,26.072059969259417,10,10,91.64859999999999,-2,-2,6,0,0,0,3,0,29
125,0,96,0,21,5,1,0,25,29,0.8787878787878788,0,1,29.0,27.114583333333332,0,0.8,-1,-1.75,50.3123,42.547327808761466,46.79864197530864,26.578502511704038,50.3123,42.547327808761466,54.311803125000004,32.065371623686104,29,29,165.81289999999998,-1,1,3,0,0,0,0,0,29
126,0,125,0,21,6,1,0,25,29,0.8787878787878788,0,1,29.0,27.552,0,0.6666666666666666,0,-1.4,43.654306896551724,5.690851442503318,45.969680909090904,23.035560930307476,43.654306896551724,5.690851442503318,51.839263999999986,28.590200384812693,29,29,62.4169,0,-1,0,0,0,0,0,0,28
127,0,153,0,21,7,1,0,25,29,0.8787878787878788,0,1,29.0,27.81699346405229,0,0.5714285714285714,0,-1.1666666666666667,43.34742857142857,5.7211846559118165,45.43762971014493,20.753913738542686,43.34742857142857,5.7211846559118165,50.28520261437909,26.16451766563426,28,28,62.9781,0,1,-1,0,0,0,0,0,18
128,-1,171,0,21,8,1,0,25,29,0.8787878787878788,0,1,29.0,27.941520467836256,0,0.5,0,-1.0,44.633361111111114,8.060648364750461,45.34482948717949,19.71265925445716,44.633361111111114,8.060648364750461,49.69027192982456,24.947316658243974,18,18,67.2362,4,0,21,0,0,0,0,0,20
130,-7,31,0,22,1,1,0,13,20,0.6060606060606061,0,0,15.806451612903226,15.806451612903226,7,7.0,0,0.0,44.08560000000001,9.717748057585887,44.08560000000001,9.717748057585887,50.076016129032254,22.77735817413788,50.076016129032254,22.77735817413788,31,31,64.0144,8,3,6,3,-5,18,3,0,27
131,9,58,0,22,2,1,1,13,13,0.3939393939393939,0,0,17.0,16.362068965517242,-7,0.0,0,0.0,45.12888888888889,9.340405422017522,44.49384347826087,9.585396877239702,59.01016666666666,23.047444680838183,54.23501724137931,23.333011940486276,27,27,61.4654,1,-13,-2,5,-12,0,9,1,32
132,-6,90,0,22,3,1,0,13,22,0.6666666666666666,0,0,12.96875,15.155555555555555,9,3.0,16,1.0,42.262379310344826,6.01354653126671,43.63101066666667,8.456760096121497,47.234700000000004,16.562411487744622,51.74601555555556,21.438677286053256,32,32,91.63974999999999,4,19,17,2,5,15,3,0,31
133,-5,121,0,22,4,1,0,13,16,0.48484848484848486,0,0,9.741935483870968,13.768595041322314,-6,0.75,-15,-4.333333333333333,42.55303548387096,5.407801386739192,43.31575377358491,7.7067852199872595,42.55303548387096,5.407801386739192,49.390789256198346,19.11702384637256,31,31,61.8472,-5,-2,-6,-6,-5,10,0,0,32
134,2,153,0,22,5,1,0,13,11,0.3333333333333333,0,0,9.4375,12.862745098039216,-5,-0.4,1,-3.0,42.534509375,5.3607363971962485,43.13459565217391,7.238395487229633,42.534509375,5.3607363971962485,47.956796078431374,17.40144750354253,32,32,61.7488,-5,-5,-3,1,1,-8,0,0,28
135,-2,181,0,22,6,1,0,13,13,0.3939393939393939,0,0,9.071428571428571,12.276243093922652,2,0.0,7,-1.0,42.41017142857144,5.905989142983656,43.01240361445783,7.03660753728971,42.41017142857144,5.905989142983656,47.0987546961326,16.290662672901213,28,28,62.3515,-3,0,-2,-6,3,6,0,0,19
137,-19,30,0,25,1,1,0,3,21,0.6363636363636364,0,0,1.8666666666666667,1.8666666666666667,18,18.0,0,0.0,44.60057777777778,11.95958257540892,44.60057777777778,11.95958257540892,50.472266666666656,23.349085877429026,50.472266666666656,23.349085877429026,30,30,67.19595,2,8,0,21,19,6,3,0,28
138,17,58,0,25,2,1,1,3,2,0.06060606060606061,1,0,4.75,3.2586206896551726,-19,-0.5,0,0.0,45.309610526315794,10.586144901903607,44.89343913043478,11.417685493042537,58.23037142857142,23.718241525998767,54.21755862068965,23.84527164509324,28,28,61.085,-21,0,0,-12,-3,-21,9,1,32
139,-6,90,0,25,3,1,0,3,19,0.5757575757575758,0,0,3.9375,3.5,17,5.333333333333333,36,-0.5,42.583858620689654,7.4907128141322445,44.000401333333336,10.144826249243087,47.504371875000004,16.940917662353666,51.830647777777784,21.881456910504674,32,32,91.8922,7,14,11,19,4,9,3,0,31
140,7,121,0,25,4,1,0,3,13,0.3939393939393939,0,0,4.967741935483871,3.87603305785124,-6,2.5,-23,-8.0,42.51340967741936,5.320394715672092,43.56552641509435,9.03077350111046,42.51340967741936,5.320394715672092,49.443586776859505,19.49168335019125,31,31,61.3042,-15,-9,-9,-2,-5,-6,0,0,30
141,-6,151,0,25,5,1,0,3,20,0.6060606060606061,0,0,3.2333333333333334,3.748344370860927,7,3.4,13,-2.75,42.657430000000005,5.317711429875952,43.36521102941177,8.363277516397229,42.657430000000005,5.317711429875952,48.09534370860927,17.81554306749061,30,30,60.7487,-3,-4,2,-1,-1,0,0,0,29
142,-10,180,0,25,6,1,0,3,14,0.42424242424242425,0,0,4.172413793103448,3.816666666666667,-6,1.8333333333333333,-13,-4.8,42.359155172413786,5.480934108002608,43.188389090909084,7.942143747995272,42.359155172413786,5.480934108002608,47.171180000000014,16.599545857798507,29,29,60.738600000000005,0,-2,-3,1,7,6,0,0,20
144,-9,31,0,26,1,1,0,2,16,0.48484848484848486,0,0,4.193548387096774,4.193548387096774,14,14.0,0,0.0,44.424014285714286,11.555402389195475,44.424014285714286,11.555402389195475,50.23704193548387,23.20572233908188,50.23704193548387,23.20572233908188,31,31,67.9646,8,2,8,6,3,8,3,0,27
145,-6,58,0,26,2,1,1,2,7,0.21212121212121213,0,0,8.444444444444445,6.172413793103448,-9,2.5,0,0.0,45.52138888888889,10.394573450384199,44.85342173913043,11.1285063802657,58.941414814814806,23.479734284645524,54.2890775862069,23.73419591400039,27,27,62.236050000000006,-17,-21,-3,3,1,-2,9,1,34
146,5,92,0,26,3,1,0,2,1,0.030303030303030304,1,0,9.529411764705882,7.413043478260869,-6,-0.3333333333333333,3,-10.0,42.165377419354826,5.872605569916365,43.77122207792208,9.466094318866064,47.042847058823526,16.704229206300095,51.61112282608696,21.690675471431934,34,34,94.3528,0,0,0,-2,-6,-6,3,0,31
147,0,123,0,26,4,1,0,2,6,0.18181818181818182,0,0,8.451612903225806,7.67479674796748,5,1.0,11,-3.0,42.538077419354835,5.753007491105493,43.41726388888889,8.584737504005435,42.538077419354835,5.753007491105493,49.324420325203256,19.38472781015127,31,31,62.5131,-9,-6,-9,5,-4,-1,0,0,32
148,-3,155,0,26,5,1,0,2,6,0.18181818181818182,0,0,6.21875,7.374193548387097,0,0.8,-5,-3.5,42.529725,5.568080747326678,43.214397857142856,8.004869879030494,42.529725,5.568080747326678,47.921644516129035,17.667886457912722,32,32,62.307100000000005,-3,0,-2,5,7,-1,0,0,30
149,-1,185,0,26,6,1,0,2,3,0.09090909090909091,1,0,3.8,6.794594594594595,-3,0.16666666666666666,-3,-3.4,42.26518333333333,5.615753812866286,43.0468894117647,7.646326599293569,42.26518333333333,5.615753812866286,47.004380540540545,16.461948937311412,30,30,61.55200000000001,0,0,0,-3,-3,2,0,0,15
151,-2,32,0,27,1,1,0,9,12,0.36363636363636365,0,0,11.96875,11.96875,3,3.0,0,0.0,44.01949655172415,10.043941063405367,44.01949655172415,10.043941063405367,49.815715624999996,22.599364300850773,49.815715624999996,22.599364300850773,32,32,65.28465,-5,8,-8,8,0,-8,3,0,26
152,-6,58,0,27,2,1,1,9,10,0.30303030303030304,0,0,12.5,12.206896551724139,-2,0.5,0,0.0,45.455535294117645,9.842362865631115,44.55020652173913,9.9939863526371,59.620542307692304,23.363378967326245,54.21098275862069,23.457397029340587,26,26,62.0551,1,3,-9,-13,1,-7,9,1,34
153,-3,92,0,27,3,1,0,9,4,0.12121212121212122,1,0,10.029411764705882,11.402173913043478,-6,-1.6666666666666667,-4,-4.5,42.4171,6.56683850850424,43.69142337662338,8.838786871377504,47.042152941176475,16.212196493512405,51.56163260869564,21.354270835444183,34,34,91.10775000000001,-6,-2,-6,-9,-9,-9,3,0,33
154,0,125,0,27,4,1,0,9,1,0.030303030303030304,1,0,12.06060606060606,11.576,-3,-2.0,3,-2.0,42.53232727272727,5.160660992504666,43.34369454545455,7.93465624382094,42.53232727272727,5.160660992504666,49.17789599999999,18.933880707909406,33,33,61.367850000000004,0,0,0,-5,-7,-6,0,0,32
155,0,157,0,27,5,1,0,9,1,0.030303030303030304,1,0,16.59375,12.598726114649681,0,-1.6,3,-0.75,42.584703125000004,5.1045994159363515,43.17265422535212,7.398880096573269,42.584703125000004,5.1045994159363515,47.834060509554135,17.256554663765765,32,32,60.6141,0,0,0,7,5,-1,0,0,31
156,21,188,0,27,6,1,0,9,1,0.030303030303030304,1,0,13.096774193548388,12.680851063829786,0,-1.3333333333333333,0,-0.6,42.14398709677419,5.555976682743399,42.988326589595374,7.114841057233648,42.14398709677419,5.555976682743399,46.89580372340426,16.069652499649994,31,31,61.8508,0,0,0,-3,-3,6,0,0,4
157,-1,192,0,27,7,1,0,9,22,0.6666666666666666,0,0,11.5,12.65625,21,1.8571428571428572,21,3.0,51.7268,10.311630800460227,43.185806214689265,7.318920049801412,51.7268,10.311630800460227,46.996449479166664,15.985779757669905,4,4,60.2736,3,-3,-2,-3,-3,21,0,0,7
159,0,30,0,41,1,1,0,31,28,0.8484848484848485,0,1,26.566666666666666,26.566666666666666,-3,-3.0,0,0.0,43.59817407407408,7.138006339546212,43.59817407407408,7.138006339546212,50.16636666666667,22.89285137727981,50.16636666666667,22.89285137727981,30,30,60.305350000000004,-1,8,3,14,7,-1,3,0,9
160,-4,39,0,41,2,1,1,31,28,0.8484848484848485,0,1,27.11111111111111,26.692307692307693,0,-1.5,0,0.0,51.5897,11.242039577852411,44.629338709677434,8.23781618002738,72.73147777777778,29.194430141296845,55.37370000000001,26.271966996489155,9,9,61.995000000000005,22,-1,2,-3,-1,-1,5,5,19
161,3,58,0,41,3,1,1,31,24,0.7272727272727273,0,0,26.473684210526315,26.620689655172413,-4,-2.3333333333333335,-4,-0.5,43.44454999999999,6.502703938994475,44.26073777777778,7.7592102090150865,51.80944210526315,17.243551531554772,54.20609827586207,23.755289348062448,19,19,66.8372,6,8,4,-3,-2,3,5,1,32
162,-1,90,0,41,4,1,0,31,27,0.8181818181818182,0,0,24.375,25.822222222222223,3,-1.0,7,2.0,42.3369,5.025702506049313,43.506801351351356,6.884160859587306,47.253612499999996,16.247024219640767,51.73410333333332,21.647150648934275,32,32,91.23005,10,15,5,-1,1,0,3,0,31
163,1,121,0,41,5,1,0,31,26,0.7878787878787878,0,0,26.161290322580644,25.90909090909091,-1,-1.0,-4,0.5,43.72908709677418,9.78363274687066,43.572428571428574,7.85303502625352,43.72908709677418,9.78363274687066,49.68323140495868,19.628529381809717,31,31,75.8742,10,-3,7,0,0,0,0,0,29
164,-3,150,0,41,6,1,0,31,27,0.8181818181818182,0,0,26.93103448275862,26.106666666666666,1,-0.6666666666666666,2,0.8,43.3839172413793,6.251807399578692,43.531631343283586,7.535806076944663,43.3839172413793,6.251807399578692,48.465364,18.014906065530955,29,29,64.80175,22,1,0,0,0,0,0,0,29
165,-2,179,0,41,7,1,0,31,24,0.7272727272727273,0,0,26.275862068965516,26.134078212290504,-3,-1.0,-4,0.0,42.94576896551725,5.770811264255446,43.4273981595092,7.256725466904556,42.94576896551725,5.770811264255446,47.571127932960884,16.777656204720635,29,29,63.017399999999995,-1,-3,5,21,0,4,0,0,19
167,-10,30,0,55,1,1,0,28,27,0.8181818181818182,0,0,21.833333333333332,21.833333333333332,-1,-1.0,0,0.0,43.50665555555555,7.668346507430707,43.50665555555555,7.668346507430707,50.03608666666666,23.17422424356758,50.03608666666666,23.17422424356758,30,30,60.50195,8,3,6,-3,14,7,3,0,28
168,10,58,0,55,2,1,1,28,17,0.5151515151515151,0,0,19.357142857142858,20.637931034482758,-10,-5.5,0,0.0,45.09736111111111,8.992618978494336,44.142937777777774,8.260525644971965,58.348689285714286,22.890301827853698,54.04906724137931,23.409081335864066,28,28,61.5561,0,-12,5,4,4,13,10,1,30
169,-3,88,0,55,3,1,0,28,27,0.8181818181818182,0,0,18.833333333333332,20.022727272727273,10,-0.3333333333333333,20,5.5,42.53681851851852,6.020764329972108,43.540643055555556,7.539620470993116,47.89843333333333,17.45666576234483,51.952260227272724,21.761412549732796,30,30,92.06115,4,-2,-4,-1,1,0,3,0,25
170,1,113,0,55,4,1,0,28,24,0.7272727272727273,0,0,21.12,20.265486725663717,-3,-1.0,-13,-0.6666666666666666,42.713288000000006,5.681060723866276,43.32740721649485,7.116458905006687,42.713288000000006,5.681060723866276,49.908239823008856,19.76452282835743,25,25,61.3411,-7,4,-15,7,3,1,0,0,30
171,-3,143,0,55,5,1,0,28,25,0.7575757575757576,0,0,22.966666666666665,20.832167832167833,1,-0.6,4,0.5,42.78848333333333,5.268131088604593,43.200102362204724,6.7297189440612915,42.78848333333333,5.268131088604593,48.41458461538461,17.969710191795134,30,30,61.50345,-1,-1,2,0,-1,0,0,0,29
172,-6,172,0,55,6,1,0,28,22,0.6666666666666666,0,0,22.655172413793103,21.13953488372093,-3,-1.0,-4,-0.4,42.55443103448276,5.722473694617441,43.08007371794872,6.559009607872841,42.55443103448276,5.722473694617441,47.42653546511628,16.697347102134195,29,29,62.507999999999996,1,12,0,5,-1,1,0,0,28
174,0,32,0,60,1,1,0,22,16,0.48484848484848486,0,0,17.4375,17.4375,-6,-6.0,0,0.0,43.499568965517234,8.138370334075129,43.499568965517234,8.138370334075129,49.543928124999994,22.61596983556689,49.543928124999994,22.61596983556689,32,32,61.300650000000005,-8,0,8,2,21,18,3,0,26
175,-9,58,0,60,2,1,1,22,16,0.48484848484848486,0,0,16.96153846153846,17.224137931034484,0,-3.0,0,0.0,45.664500000000004,9.92138314248573,44.269322222222215,8.874467737676538,59.67038076923076,23.325900304861175,54.08337241379311,23.48328684700141,26,26,62.78805,-12,5,-7,-10,4,4,10,1,34
176,-5,92,0,60,3,1,0,22,7,0.21212121212121213,0,0,11.441176470588236,15.08695652173913,-9,-5.0,-9,-1.5,42.254970967741926,6.0338347920861555,43.44767894736842,7.903304223822695,46.95468529411764,16.521016769915903,51.448857608695654,21.456307631866945,34,34,91.60945000000001,-9,-9,-6,-12,-14,-15,3,0,33
177,22,125,0,60,4,1,0,22,2,0.06060606060606061,1,0,11.181818181818182,14.056,-5,-5.0,4,0.3333333333333333,42.515633333333334,5.216500389101388,43.1655,7.209263114540826,42.515633333333334,5.216500389101388,49.0904864,19.013797845086476,33,33,62.04599999999999,-3,0,0,-7,-6,0,0,0,22
178,4,147,0,60,5,1,0,22,24,0.7272727272727273,0,0,15.863636363636363,14.326530612244898,22,0.4,27,7.0,43.27956818181818,6.167286076725275,43.18465648854962,7.045179232303627,43.27956818181818,6.167286076725275,48.22082517006803,17.815958991461024,22,22,61.96455,0,-1,-1,0,1,-1,0,0,22
179,-1,169,0,60,6,1,0,22,28,0.8484848484848485,0,1,24.363636363636363,15.633136094674557,4,1.0,-18,2.0,43.200754545454544,8.583019541869614,43.18697124183006,7.28631626621641,43.200754545454544,8.583019541869614,47.567324852071,16.986243264497425,22,22,67.90469999999999,0,21,1,0,0,0,0,0,23
181,-8,5,0,63,1,1,1,30,32,0.9696969696969697,0,1,30.0,30.0,2,2.0,0,0.0,51.378675,13.73448438864288,51.378675,13.73448438864288,54.55922,13.833738291785052,54.55922,13.833738291785052,5,5,60.6388,-2,6,3,0,0,0,1,1,33
182,6,38,0,63,2,1,1,30,24,0.7272727272727273,0,0,23.181818181818183,24.07894736842105,-8,-3.0,0,0.0,41.85720357142857,3.358241355178348,43.0473875,6.5850842089694455,50.31588484848484,24.773911534724924,50.87421842105263,23.66914820660515,33,33,132.37560000000002,8,-8,-8,2,-3,-22,5,3,8
184,13,33,0,77,1,1,0,21,7,0.21212121212121213,0,0,18.757575757575758,18.757575757575758,-14,-14.0,0,0.0,43.410986666666666,7.926025554704085,43.410986666666666,7.926025554704085,49.34346363636364,22.437728682799428,49.34346363636364,22.437728682799428,33,33,62.1152,8,-1,3,21,18,8,3,0,25
185,-12,58,0,77,2,1,1,21,20,0.6060606060606061,0,0,18.52,18.655172413793103,13,-0.5,0,0.0,45.13259333333333,9.724377151294691,43.98485555555556,8.605874469958957,60.587068,23.31441479102094,54.18984482758621,23.489230710756857,25,25,61.9233,4,4,-10,4,8,6,10,1,34
