,car_number,completed_laps,rank,elapsed_time,rank_diff,time_diff
11068,5,200,5,5687.8927,0.0,25.308399999999892
11118,5,201,5,5712.5813,0.0,24.688599999999497
11167,5,202,5,5737.486999999999,0.0,24.905699999999342
11217,5,203,4,5763.4852,-1.0,25.998200000000907
11267,5,204,4,5790.2313,0.0,26.746100000000297
11319,5,205,4,5831.0415,0.0,40.810199999999895
11374,5,206,4,5887.6045,0.0,56.5630000000001
11444,5,207,4,5942.7211,0.0,55.11659999999938
11504,5,208,4,5996.891,0.0,54.16989999999987
11562,5,209,4,6068.8392,0.0,71.94820000000072
11629,5,210,4,6146.7561,0.0,77.91689999999926
11684,5,211,4,6217.1597,0.0,70.40360000000055
11738,5,212,4,6276.1334,0.0,58.97369999999955
11793,5,213,4,6342.9877,0.0,66.85429999999997
11850,5,214,4,6408.0288,0.0,65.04110000000037
11879,5,215,4,6460.2806,0.0,52.2518
11936,5,216,4,6485.9483,0.0,25.667699999999968
11981,5,217,4,6509.7751,0.0,23.82679999999982
12028,5,218,4,6533.6088,0.0,23.833700000000135
12071,5,219,4,6557.3463,0.0,23.737500000000182
12118,5,220,4,6580.9082,0.0,23.561899999999696
12166,5,221,4,6604.4723,0.0,23.564100000000508
12209,5,222,4,6628.2896,0.0,23.817299999999705
12255,5,223,4,6652.2119,0.0,23.922300000000178
12304,5,224,4,6675.9462,0.0,23.734300000000076
12352,5,225,4,6700.0244,0.0,24.078199999999924
12399,5,226,4,6723.9264,0.0,23.902000000000044
12449,5,227,4,6748.1162,0.0,24.189800000000105
12495,5,228,4,6772.6778,0.0,24.5616
12549,5,229,4,6796.8757,0.0,24.19789999999921
12598,5,230,4,6821.1072,0.0,24.23150000000078
12646,5,231,4,6845.1368,0.0,24.029599999999846
12694,5,232,4,6869.2279,0.0,24.091099999999642
12740,5,233,4,6893.6356,0.0,24.40769999999975
12789,5,234,4,6917.88,0.0,24.244400000000496
12836,5,235,4,6942.1252,0.0,24.245200000000295
12884,5,236,4,6966.3715,0.0,24.246299999999792
12932,5,237,4,6990.436,0.0,24.064499999999498
12981,5,238,4,7014.7163,0.0,24.280300000000352
13028,5,239,4,7039.1414,0.0,24.425100000000384
13075,5,240,4,7063.2045,0.0,24.063099999999395
13125,5,241,4,7087.7312,0.0,24.526700000000346
13174,5,242,4,7111.7846,0.0,24.053399999999783
13221,5,243,4,7136.3528,0.0,24.568199999999706
13267,5,244,4,7160.6516,0.0,24.298800000000483
13311,5,245,4,7185.1203,0.0,24.468699999999444
13357,5,246,4,7209.5075,0.0,24.38720000000012
13403,5,247,4,7233.7971,0.0,24.289600000000064
13447,5,248,4,7258.3024,0.0,24.505299999999806
6,9,0,7,0.6206,0.0,0.0
57,9,1,8,27.7812,1.0,27.1606
105,9,2,7,53.0544,-1.0,25.273200000000003
156,9,3,7,77.9717,0.0,24.917299999999997
208,9,4,7,102.2022,0.0,24.230500000000006
261,9,5,7,126.7189,0.0,24.5167
312,9,6,7,151.1584,0.0,24.439499999999995
370,9,7,7,180.3442,0.0,29.1858
428,9,8,7,235.7331,0.0,55.38890000000001
483,9,9,7,294.2367,0.0,58.50359999999998
542,9,10,7,354.7839,0.0,60.54720000000003
598,9,11,7,410.6769,0.0,55.89299999999997
653,9,12,7,470.5757,0.0,59.898799999999994
708,9,13,7,526.3958,0.0,55.820100000000025
757,9,14,7,577.0572,0.0,50.66139999999996
801,9,15,7,603.6712,0.0,26.614000000000033
850,9,16,7,628.2192,0.0,24.548000000000002
898,9,17,7,652.4237,0.0,24.204500000000053
947,9,18,7,676.8562,0.0,24.43249999999989
995,9,19,7,700.9937,0.0,24.137500000000045
1045,9,20,6,725.8204,-1.0,24.82669999999996
1093,9,21,6,749.9964,0.0,24.176000000000045
1143,9,22,6,774.1566,0.0,24.16020000000003
1194,9,23,6,798.5243,0.0,24.367700000000013
1247,9,24,6,823.4024,0.0,24.878099999999904
1297,9,25,6,847.8852,0.0,24.48280000000011
1349,9,26,6,872.1943,0.0,24.309099999999944
1400,9,27,6,896.9458,0.0,24.751499999999965
1455,9,28,6,921.4974,0.0,24.551600000000008
1508,9,29,6,946.337,0.0,24.83960000000002
1559,9,30,6,971.0273,0.0,24.69029999999998
1609,9,31,6,995.4238,0.0,24.39650000000006
1659,9,32,6,1020.1292,0.0,24.70539999999994
1706,9,33,6,1044.6706,0.0,24.541399999999953
1757,9,34,6,1069.4253,0.0,24.754700000000184
1808,9,35,6,1094.0751,0.0,24.649799999999914
1860,9,36,6,1119.0126,0.0,24.9375
1910,9,37,6,1143.5806,0.0,24.567999999999984
1961,9,38,6,1168.1368,0.0,24.55619999999999
2012,9,39,6,1192.7655,0.0,24.62869999999998
2066,9,40,6,1217.2391,0.0,24.473600000000033
2119,9,41,6,1241.6193,0.0,24.38020000000006
2171,9,42,6,1266.1692,0.0,24.54989999999998
2222,9,43,6,1291.0918,0.0,24.922599999999875
2275,9,44,6,1316.0726,0.0,24.980800000000045
2325,9,45,6,1341.3349,0.0,25.262300000000096
2376,9,46,6,1367.1318,0.0,25.79690000000005
2428,9,47,8,1395.3498,2.0,28.217999999999847
2480,9,48,8,1420.3103,0.0,24.96050000000014
2531,9,49,8,1444.7684,0.0,24.45809999999983
2580,9,50,8,1469.283,0.0,24.514599999999973
2631,9,51,8,1493.8971,0.0,24.614100000000008
2681,9,52,8,1518.3835,0.0,24.486400000000003
2740,9,53,8,1542.9904,0.0,24.606899999999996
2789,9,54,8,1567.4749,0.0,24.484500000000025
2838,9,55,8,1591.9284,0.0,24.453500000000076
2892,9,56,8,1616.5993,0.0,24.670900000000074
2944,9,57,8,1641.1713,0.0,24.57199999999989
2996,9,58,8,1665.8259,0.0,24.654600000000073
3048,9,59,8,1690.4609,0.0,24.63499999999999
3102,9,60,7,1715.0779,-1.0,24.616999999999962
3161,9,61,7,1739.5832,0.0,24.505300000000034
3211,9,62,7,1764.0903,0.0,24.507100000000037
3262,9,63,5,1788.3916,-2.0,24.301299999999856
3323,9,64,4,1813.0977,-1.0,24.706100000000106
3385,9,65,4,1837.3165,0.0,24.218799999999874
3451,9,66,5,1874.3602,1.0,37.04370000000017
3594,9,67,11,1935.9679999999998,6.0,61.60779999999977
3648,9,68,10,1961.2559,-1.0,25.287900000000263
3713,9,69,8,1985.3699,-2.0,24.113999999999805
3771,9,70,8,2009.0455,0.0,23.67560000000003
3806,9,71,7,2032.624,-1.0,23.578500000000076
3867,9,72,5,2056.5352,-2.0,23.91119999999978
3931,9,73,5,2081.1578,0.0,24.622600000000148
3987,9,74,5,2105.105,0.0,23.947200000000066
4044,9,75,5,2128.9544,0.0,23.84940000000006
4097,9,76,5,2152.8465,0.0,23.892100000000028
4152,9,77,5,2176.6522,0.0,23.805699999999888
4207,9,78,5,2200.4308,0.0,23.778600000000097
4261,9,79,5,2224.328,0.0,23.897199999999884
4316,9,80,5,2248.2972,0.0,23.9692
4372,9,81,5,2272.5694,0.0,24.272199999999884
4428,9,82,5,2296.7809,0.0,24.211500000000342
4481,9,83,5,2321.0475,0.0,24.266599999999926
4538,9,84,5,2345.0677,0.0,24.02019999999993
4593,9,85,5,2369.0952,0.0,24.027500000000146
4648,9,86,5,2393.1445,0.0,24.049299999999675
4705,9,87,5,2417.1977,0.0,24.053200000000288
4761,9,88,5,2441.4363,0.0,24.23859999999968
4816,9,89,5,2465.7801,0.0,24.3438000000001
4872,9,90,5,2490.2927,0.0,24.51260000000002
4927,9,91,5,2514.5838,0.0,24.291099999999915
4984,9,92,5,2538.8884,0.0,24.304599999999937
5037,9,93,5,2563.4258,0.0,24.53740000000016
5095,9,94,5,2587.7945,0.0,24.36869999999999
5151,9,95,5,2612.4637,0.0,24.66919999999982
5205,9,96,5,2636.8915,0.0,24.42780000000039
5262,9,97,4,2661.7754,-1.0,24.883899999999812
5322,9,98,3,2686.3864,-1.0,24.610999999999876
5381,9,99,3,2710.7328,0.0,24.346400000000358
5437,9,100,3,2734.9567,0.0,24.223899999999958
5491,9,101,3,2759.3663,0.0,24.409599999999955
5549,9,102,3,2784.1213,0.0,24.754999999999654
5603,9,103,3,2808.6243,0.0,24.503000000000156
5658,9,104,3,2833.2524,0.0,24.628099999999904
5713,9,105,3,2858.3152,0.0,25.062800000000152
5771,9,106,3,2883.4138,0.0,25.098599999999806
5833,9,107,3,2907.7346,0.0,24.320799999999963
5892,9,108,3,2932.6572,0.0,24.92260000000033
5949,9,109,3,2957.0112,0.0,24.353999999999814
6005,9,110,3,2981.6835,0.0,24.672300000000178
6060,9,111,3,3006.8826,0.0,25.199099999999817
6112,9,112,3,3031.6047,0.0,24.722099999999955
6168,9,113,3,3056.4079,0.0,24.803200000000288
6222,9,114,2,3080.8527,-1.0,24.44479999999976
6278,9,115,2,3105.0989,0.0,24.246200000000044
6334,9,116,2,3129.1244,0.0,24.025500000000193
6387,9,117,2,3153.1994,0.0,24.074999999999818
6447,9,118,2,3177.183,0.0,23.983600000000024
6502,9,119,2,3201.1984,0.0,24.015400000000227
6562,9,120,2,3225.1767,0.0,23.978299999999763
6613,9,121,2,3249.1645,0.0,23.98779999999988
6665,9,122,2,3273.2321,0.0,24.06760000000031
6747,9,123,4,3309.087,2.0,35.854899999999816
6869,9,124,6,3370.6538,2.0,61.56680000000006
6927,9,125,6,3394.7706,0.0,24.116799999999785
6982,9,126,6,3418.4214,0.0,23.650800000000345
7013,9,127,5,3441.9576,-1.0,23.536200000000008
7065,9,128,3,3465.4154,-2.0,23.45779999999968
7124,9,129,2,3489.0161,-1.0,23.60069999999996
7174,9,130,1,3512.6964,-1.0,23.68029999999999
7236,9,131,1,3537.0278,0.0,24.33140000000003
7290,9,132,1,3561.1437,0.0,24.115900000000238
7345,9,133,1,3585.1953,0.0,24.05159999999978
7399,9,134,1,3610.0317,0.0,24.83640000000014
7458,9,135,1,3634.0857,0.0,24.054000000000087
7509,9,136,1,3658.4571,0.0,24.371399999999994
