,car_number,completed_laps,rank,elapsed_time,rank_diff,time_diff
13230,12,243,1,7038.2554,0.0,26.049600000000282
13283,12,244,1,7064.1631,0.0,25.90769999999975
13339,12,245,1,7090.3216,0.0,26.15850000000046
13391,12,246,1,7117.4056,0.0,27.083999999999833
13443,12,247,1,7143.7618,0.0,26.35620000000017
13497,12,248,1,7170.1972,0.0,26.43539999999939
13,21,0,14,0.9222,0.0,0.0
72,21,1,15,39.4683,1.0,38.5461
127,21,2,14,102.1739,-1.0,62.705600000000004
182,21,3,14,168.7377,0.0,66.56379999999999
236,21,4,14,236.6342,0.0,67.8965
290,21,5,14,302.9912,0.0,66.357
343,21,6,14,364.4476,0.0,61.45640000000003
386,21,7,14,402.5335,0.0,38.08589999999998
436,21,8,16,431.5484,2.0,29.01490000000001
485,21,9,15,459.2631,-1.0,27.714699999999993
532,21,10,14,485.9402,-1.0,26.677099999999996
584,21,11,14,512.0603,0.0,26.12009999999998
634,21,12,14,538.1416,0.0,26.081300000000056
683,21,13,14,564.6864,0.0,26.54480000000001
735,21,14,14,591.0097,0.0,26.323299999999904
788,21,15,14,617.5884,0.0,26.578700000000026
842,21,16,14,643.9547,0.0,26.366300000000024
893,21,17,14,670.2063,0.0,26.251600000000053
946,21,18,14,696.3562,0.0,26.14989999999989
999,21,19,14,722.3822,0.0,26.026000000000067
1052,21,20,14,748.7178,0.0,26.3356
1107,21,21,14,775.0971,0.0,26.379299999999944
1163,21,22,14,801.3203,0.0,26.22320000000002
1218,21,23,14,827.3291,0.0,26.008800000000065
1272,21,24,14,853.306,0.0,25.9769
1327,21,25,14,879.4565,0.0,26.150499999999965
1381,21,26,14,905.6044,0.0,26.14790000000005
1436,21,27,14,931.8005,0.0,26.1961
1491,21,28,14,957.9601,0.0,26.159599999999955
1548,21,29,14,984.0665,0.0,26.106400000000008
1604,21,30,14,1010.2273,0.0,26.160799999999995
1659,21,31,14,1036.5129,0.0,26.28559999999993
1713,21,32,14,1062.6945,0.0,26.181600000000117
1769,21,33,14,1088.7557,0.0,26.06119999999987
1823,21,34,14,1114.6639,0.0,25.90820000000008
1879,21,35,14,1140.9353,0.0,26.271400000000085
1935,21,36,14,1167.0983,0.0,26.16300000000001
1991,21,37,14,1193.124,0.0,26.025699999999915
2048,21,38,14,1219.172,0.0,26.048000000000002
2103,21,39,14,1245.25,0.0,26.077999999999975
2158,21,40,14,1271.1934,0.0,25.94340000000011
2213,21,41,14,1297.349,0.0,26.155599999999822
2268,21,42,14,1323.2849,0.0,25.935900000000174
2323,21,43,14,1349.3645,0.0,26.0795999999998
2379,21,44,14,1375.3529,0.0,25.988400000000183
2435,21,45,14,1401.4189999999999,0.0,26.06609999999978
2491,21,46,14,1427.3854,0.0,25.96640000000002
2545,21,47,14,1453.4932,0.0,26.107799999999997
2599,21,48,14,1479.5883,0.0,26.095100000000002
2653,21,49,14,1505.6484,0.0,26.060100000000148
2708,21,50,14,1531.6575,0.0,26.00909999999999
2761,21,51,14,1557.7105,0.0,26.052999999999884
2815,21,52,14,1583.8181,0.0,26.107600000000048
2869,21,53,14,1609.8470000000002,0.0,26.02890000000025
2924,21,54,14,1635.9215,0.0,26.074499999999716
2978,21,55,14,1662.0358,0.0,26.114300000000185
3033,21,56,14,1687.9660000000001,0.0,25.930200000000013
3089,21,57,12,1713.9233,-2.0,25.957299999999805
3156,21,58,12,1739.9415,0.0,26.01819999999998
3212,21,59,10,1765.9514,-2.0,26.009900000000016
3325,21,60,12,1816.6832,2.0,50.73180000000002
3407,21,61,16,1855.5322,4.0,38.84900000000016
3466,21,62,16,1881.8127,0.0,26.280499999999847
3504,21,63,16,1907.8566,0.0,26.04390000000012
3575,21,64,16,1933.5633,0.0,25.706699999999955
3645,21,65,14,1959.3829999999998,-2.0,25.819699999999784
3705,21,66,14,1985.0779,0.0,25.69490000000019
3763,21,67,14,2011.2663,0.0,26.1884
3819,21,68,14,2037.1139,0.0,25.847600000000057
3876,21,69,14,2062.7986,0.0,25.68470000000002
3932,21,70,14,2088.5842,0.0,25.785599999999704
3988,21,71,14,2114.5974,0.0,26.013200000000325
4044,21,72,14,2140.5517,0.0,25.954299999999876
4101,21,73,14,2166.3627,0.0,25.81100000000015
4157,21,74,14,2192.3222,0.0,25.959499999999935
4214,21,75,14,2218.2136,0.0,25.891399999999976
4270,21,76,14,2244.2529,0.0,26.039299999999912
4323,21,77,14,2270.2039999999997,0.0,25.95109999999977
4380,21,78,14,2296.2363,0.0,26.032300000000305
4435,21,79,14,2322.4008,0.0,26.16449999999986
4490,21,80,14,2348.5387,0.0,26.137900000000172
4543,21,81,14,2374.9324,0.0,26.39370000000008
4597,21,82,14,2401.2509,0.0,26.318499999999858
4651,21,83,14,2427.717,0.0,26.466100000000097
4704,21,84,14,2454.1517,0.0,26.434699999999793
4758,21,85,14,2480.6208,0.0,26.469100000000253
4810,21,86,14,2506.8874,0.0,26.266599999999926
4864,21,87,14,2533.1532,0.0,26.265800000000127
4916,21,88,14,2559.5163,0.0,26.363099999999577
4968,21,89,14,2585.8151,0.0,26.29880000000003
5020,21,90,14,2612.3197,0.0,26.50460000000021
5072,21,91,14,2638.8352,0.0,26.515499999999975
5125,21,92,14,2665.3195,0.0,26.484300000000076
5175,21,93,14,2691.8025,0.0,26.48299999999972
5225,21,94,14,2718.1214,0.0,26.318900000000212
5276,21,95,14,2744.4139,0.0,26.292500000000018
5328,21,96,14,2770.7783,0.0,26.364399999999932
5381,21,97,14,2797.1672,0.0,26.38889999999992
5434,21,98,14,2823.4719,0.0,26.30470000000014
5485,21,99,14,2850.0251,0.0,26.553199999999833
5536,21,100,14,2876.3713,0.0,26.346199999999953
5586,21,101,14,2902.5678,0.0,26.196500000000015
5639,21,102,14,2928.863,0.0,26.295200000000023
5693,21,103,14,2955.4236,0.0,26.56060000000025
5746,21,104,14,2981.78,0.0,26.35640000000012
5798,21,105,14,3008.0217,0.0,26.241699999999582
5849,21,106,14,3034.4302,0.0,26.408500000000004
5898,21,107,14,3060.8878,0.0,26.457600000000184
5948,21,108,14,3087.4457,0.0,26.557900000000245
6002,21,109,13,3113.8226,-1.0,26.37689999999975
6055,21,110,13,3139.8818,0.0,26.059200000000146
6108,21,111,12,3165.9867,-1.0,26.104899999999816
6165,21,112,12,3192.0317,0.0,26.045000000000073
6216,21,113,11,3218.0704,-1.0,26.038700000000063
6266,21,114,11,3244.1926,0.0,26.122199999999793
6321,21,115,11,3270.5715,0.0,26.378900000000158
6379,21,116,10,3297.4795,-1.0,26.9079999999999
6432,21,117,9,3324.3905,-1.0,26.911000000000058
6488,21,118,8,3350.7206,-1.0,26.33010000000013
6595,21,119,13,3400.0264,5.0,49.30580000000009
6697,21,120,16,3438.1279999999997,3.0,38.10159999999951
6743,21,121,16,3464.1327,0.0,26.004700000000412
6798,21,122,16,3489.8318,0.0,25.699099999999817
6852,21,123,16,3515.6162,0.0,25.784400000000005
6903,21,124,16,3541.5256,0.0,25.909400000000005
6951,21,125,16,3567.2127,0.0,25.6871000000001
7008,21,126,14,3593.1651,-2.0,25.952400000000125
7070,21,127,13,3619.0735,-1.0,25.9083999999998
7124,21,128,13,3645.1132,0.0,26.03969999999981
7176,21,129,13,3671.2004,0.0,26.087200000000394
7228,21,130,13,3697.8077,0.0,26.607299999999668
7283,21,131,13,3724.2931,0.0,26.485400000000027
7335,21,132,13,3750.6667,0.0,26.37360000000035
7389,21,133,13,3777.0009,0.0,26.334199999999782
7443,21,134,13,3803.3763,0.0,26.3753999999999
7494,21,135,13,3829.788,0.0,26.41170000000011
7548,21,136,13,3856.0846,0.0,26.296600000000126
7602,21,137,13,3883.087,0.0,27.002399999999852
7649,21,138,12,3909.2943,-1.0,26.207300000000032
7702,21,139,12,3935.6481,0.0,26.353799999999865
7755,21,140,12,3962.0408,0.0,26.392700000000332
7808,21,141,12,3988.6559,0.0,26.615099999999984
7867,21,142,12,4015.1982,0.0,26.542299999999614
7924,21,143,12,4041.8754,0.0,26.677200000000084
7978,21,144,12,4068.5531,0.0,26.677700000000186
8028,21,145,12,4095.3894,0.0,26.836299999999937
8078,21,146,12,4122.2561,0.0,26.866699999999582
8131,21,147,12,4148.9665,0.0,26.710400000000845
8182,21,148,12,4175.7919,0.0,26.825399999999718
8234,21,149,12,4202.3517,0.0,26.559799999999996
8306,21,150,11,4229.1173,-1.0,26.765599999999722
8364,21,151,11,4255.9179,0.0,26.800600000000486
8421,21,152,11,4283.3673,0.0,27.449399999999514
8476,21,153,11,4310.23,0.0,26.862699999999677
8531,21,154,11,4336.446,0.0,26.21600000000035
8588,21,155,11,4362.6592,0.0,26.213200000000143
8644,21,156,11,4388.8166,0.0,26.157400000000052
8701,21,157,11,4414.9803,0.0,26.163700000000063
8759,21,158,10,4441.2254,-1.0,26.245100000000093
8817,21,159,10,4467.2444,0.0,26.018999999999323
8875,21,160,10,4493.4889,0.0,26.2445000000007
8931,21,161,10,4519.7562,0.0,26.267299999999523
8985,21,162,10,4546.0095,0.0,26.25330000000031
9041,21,163,10,4572.1718,0.0,26.16229999999996
9094,21,164,10,4598.5394,0.0,26.367599999999584
9149,21,165,10,4624.8692,0.0,26.329800000000432
9201,21,166,10,4650.9876,0.0,26.118400000000292
9256,21,167,10,4677.2307,0.0,26.243099999999686
9308,21,168,10,4703.409000000001,0.0,26.17830000000049
9360,21,169,9,4729.6864,-1.0,26.277399999999034
9417,21,170,9,4756.6212,0.0,26.934799999999996
9469,21,171,9,4782.6416,0.0,26.020400000000336
9525,21,172,8,4817.683,-1.0,35.04140000000007
9583,21,173,8,4868.5555,0.0,50.8725000000004
9637,21,174,8,4935.6545,0.0,67.09899999999925
9693,21,175,8,5001.5934,0.0,65.9389000000001
9743,21,176,8,5064.1983,0.0,62.60490000000027
9781,21,177,8,5127.1324,0.0,62.9341000000004
9833,21,178,8,5178.621,0.0,51.48859999999968
9887,21,179,8,5211.7254,0.0,33.10440000000017
9938,21,180,8,5265.4436,0.0,53.71819999999934
10000,21,181,10,5339.8908,2.0,74.44720000000052
10050,21,182,9,5397.5017,-1.0,57.610899999999674
10104,21,183,9,5443.4515,0.0,45.94980000000032
10150,21,184,8,5471.3091,-1.0,27.857600000000275
10200,21,185,8,5497.5151,0.0,26.20599999999922
10250,21,186,8,5523.5185,0.0,26.00340000000051
10300,21,187,8,5549.5189,0.0,26.0003999999999
10353,21,188,8,5576.2346,0.0,26.715699999999742
10405,21,189,8,5602.4528,0.0,26.21820000000025
