rank,car_number,unique_id,completed_laps,elapsed_time,last_laptime,lap_status,best_laptime,best_lap,time_behind_leader,laps_behind_leade,time_behind_prec,laps_behind_prec,overall_rank,overall_best_laptime,current_status,track_status,pit_stop_count,last_pitted_lap,start_position,laps_led
18,14,9,125,6331.2247,41.4562,T,40.2389,22,0.0,1,13.8143,0,12,40.2389,Active,G,4,62,A,13
17,98,B,125,6317.4104,54.6062,P,40.7202,5E,0.0,1,0.0,1,11,40.7202,Active,G,4,7D,C,0
17,14,9,126,6372.9138,41.6891,T,40.2389,22,36.4351,0,0.9414,0,11,40.2389,Active,G,4,62,A,13
18,98,B,125,6317.4104,54.6062,P,40.7202,5E,0.0,1,0.0,1,12,40.7202,Active,G,4,7D,C,0
19,19,C,125,6333.1814,41.5818,T,40.9694,6F,0.0,1,15.771,0,13,40.9694,Active,G,3,6C,D,7
18,19,C,126,6374.6859,41.5045,T,40.9694,6F,38.2072,0,1.7721,0,12,40.9694,Active,G,3,6C,D,7
19,98,B,125,6317.4104,54.6062,P,40.7202,5E,0.0,1,0.0,1,13,40.7202,Active,G,4,7D,C,0
20,25,16,125,6333.6739,41.4427,T,40.7877,6C,0.0,1,16.2635,0,14,40.7877,Active,G,4,6A,17,0
19,25,16,126,6375.3687,41.6948,T,40.7877,6C,38.89,0,0.6828,0,13,40.7877,Active,G,4,6A,17,0
20,98,B,125,6317.4104,54.6062,P,40.7202,5E,0.0,1,0.0,1,14,40.7202,Active,G,4,7D,C,0
21,24,17,125,6337.1773,64.5305,P,41.0735,22,0.6986,1,19.7669,0,15,41.0735,Active,G,4,7D,18,0
1,12,2,127,6377.9831,41.5044,T,40.359,24,0.0,0,0.0,0,1,40.359,Active,G,3,5E,3,17
2,20,0,126,6340.7813,42.0378,T,40.2368,21,0.0,1,0.0,1,2,40.2368,Active,G,3,5C,1,3F
3,22,1,126,6341.4191,42.167,T,40.6872,3,0.0,1,0.6378,0,3,40.6872,Active,G,3,5D,2,0
12,1,3,126,6361.503,42.3434,T,40.7755,24,0.0,1,0.8358,0,C,40.7755,Active,G,4,65,4,1
7,18,4,126,6354.6623,42.1573,T,40.6947,63,0.0,1,0.7349,0,7,40.6947,Active,G,3,61,5,1
30,13,6,67,3557.4546,41.9554,T,40.3864,1F,0.0,3C,0.0,2B,1E,40.3864,Contact,G,2,32,7,0
5,3,7,126,6342.4285,41.2623,T,40.5735,6D,0.0,1,0.5047,0,5,40.5735,Active,G,3,5E,8,0
6,9,8,126,6353.9274,42.1017,T,40.9917,7A,0.0,1,11.4989,0,6,40.9917,Active,G,3,5F,9,0
17,14,9,126,6372.9138,41.6891,T,40.2389,22,0.0,1,0.9414,0,11,40.2389,Active,G,4,62,A,13
8,4,A,126,6356.9686,41.3938,T,40.7921,24,0.0,1,2.3063,0,8,40.7921,Active,G,3,5D,B,0
20,98,B,125,6317.4104,54.6062,P,40.7202,5E,0.0,2,0.0,1,14,40.7202,Active,G,4,7D,C,0
18,19,C,126,6374.6859,41.5045,T,40.9694,6F,0.0,1,1.7721,0,12,40.9694,Active,G,3,6C,D,7
4,28,D,126,6341.9238,42.2068,T,40.6785,6C,0.0,1,0.5047,0,4,40.6785,Active,G,3,5E,E,0
32,30,F,46,1969.6151,41.3566,T,40.578,24,0.0,51,0.0,B,20,40.578,Contact,G,1,21,10,0
29,32,10,110,6069.9208,368.7691,P,40.7849,67,0.0,11,0.0,A,1D,40.7849,Mechanical,G,6,6E,11,0
14,6,11,126,6362.6551,42.0876,T,40.6059,6D,0.0,1,0.4881,0,E,40.6059,Active,G,4,6A,12,0
33,33,12,45,1965.4848,44.3156,T,41.3788,25,0.0,52,0.0,1,21,41.3788,Contact,G,1,1F,13,0
15,29,14,126,6363.1535,42.0427,T,40.2314,6E,0.0,1,0.4984,0,F,40.2314,Active,G,4,6A,15,0
27,88,15,125,6360.9651,55.9952,T,40.9438,29,0.0,2,7.2113,0,1B,40.9438,Active,G,5,7C,16,0
19,25,16,126,6375.3687,41.6948,T,40.7877,6C,0.0,1,0.6828,0,13,40.7877,Active,G,4,6A,17,0
21,24,17,125,6337.1773,64.5305,P,41.0735,22,0.0,2,19.7669,0,15,41.0735,Active,G,4,7D,18,0
10,64,19,126,6360.2463,42.1454,T,40.6814,27,0.0,1,1.8771,0,A,40.6814,Active,G,3,60,1A,1
16,66,1A,126,6371.9724,41.4173,T,40.9943,6A,0.0,1,8.8189,0,10,40.9943,Active,G,4,68,1B,0
28,7,1B,120,6341.4461,81.6745,P,41.5082,26,0.0,7,0.0,5,1C,41.5082,Active,G,7,78,1C,0
31,10,1C,57,2868.7882,42.6411,T,40.4135,25,0.0,46,0.0,A,1F,40.4135,Contact,G,2,35,1D,0
13,15,1D,126,6362.167,42.2265,T,40.4614,2A,0.0,1,0.664,0,D,40.4614,Active,G,4,6A,1E,9
11,60,1E,126,6360.6672,42.0067,T,40.64,25,0.0,1,0.4209,0,B,40.64,Active,G,3,60,1F,0
9,27,1F,126,6358.3692,41.8717,T,41.0445,65,0.0,1,1.4006,0,9,41.0445,Active,G,3,5F,20,0
26,17,20,125,6353.7538,42.2108,T,41.061,24,0.0,2,5.3007,0,1A,41.061,Active,G,4,67,21,0
24,21,5,125,6347.9653,41.2866,T,40.817,26,0.0,2,2.501,0,18,40.817,Active,G,4,60,6,3
23,26,18,125,6345.4643,41.4239,T,40.8811,73,0.0,2,7.0789,0,17,40.8811,Active,G,5,65,19,0
20,59,13,126,6379.8762,41.4908,T,41.1534,6E,1.8931,1,4.5075,0,14,41.1534,Active,G,5,62,14,0
21,98,B,125,6317.4104,54.6062,P,40.7202,5E,0.0,2,0.0,1,15,40.7202,Active,G,4,7D,C,0
22,24,17,125,6337.1773,64.5305,P,41.0735,22,0.0,2,19.7669,0,16,41.0735,Active,G,4,7D,18,0
23,26,18,125,6345.4643,41.4239,T,40.8811,73,0.0,2,8.287,0,17,40.8811,Active,G,5,65,19,0
25,23,E,125,6348.4531,41.449,T,40.2602,22,0.0,2,0.4878,0,19,40.2602,Active,G,4,79,F,0
2,22,1,127,6383.37,41.9509,T,40.6872,3,5.3869,0,5.3869,0,2,40.6872,Active,G,3,5D,2,0
3,28,D,127,6383.7426,41.8188,T,40.6785,6C,5.7595,0,0.3726,0,3,40.6785,Active,G,3,5E,E,0
4,20,0,126,6340.7813,42.0378,T,40.2368,21,0.0,1,0.0,1,4,40.2368,Active,G,3,5C,1,3F
5,3,7,126,6342.4285,41.2623,T,40.5735,6D,0.0,1,1.6472,0,5,40.5735,Active,G,3,5E,8,0
4,3,7,127,6384.3451,41.9166,T,40.5735,6D,6.362,0,0.6025,0,4,40.5735,Active,G,3,5E,8,0
21,98,B,126,6384.3521,66.9417,T,40.7202,5E,6.369,1,4.4759,0,15,40.7202,Active,G,4,7D,C,0
5,20,0,126,6340.7813,42.0378,T,40.2368,21,0.0,1,0.0,1,5,40.2368,Active,G,3,5C,1,3F
6,9,8,126,6353.9274,42.1017,T,40.9917,7A,0.0,1,13.1461,0,6,40.9917,Active,G,3,5F,9,0
22,24,17,125,6337.1773,64.5305,P,41.0735,22,0.0,2,0.0,1,16,41.0735,Active,G,4,7D,18,0
22,26,18,126,6386.6809,41.2166,T,40.8811,73,8.6978,1,2.3288,0,16,40.8811,Active,G,5,65,19,0
24,21,5,125,6347.9653,41.2866,T,40.817,26,0.0,2,10.788,0,18,40.817,Active,G,4,60,6,3
23,24,17,125,6337.1773,64.5305,P,41.0735,22,0.0,2,0.0,1,17,41.0735,Active,G,4,7D,18,0
23,21,5,126,6389.2232,41.2579,T,40.817,26,11.2401,1,2.5423,0,17,40.817,Active,G,4,60,6,3
25,23,E,125,6348.4531,41.449,T,40.2602,22,0.0,2,11.2758,0,19,40.2602,Active,G,4,79,F,0
24,24,17,125,6337.1773,64.5305,P,41.0735,22,0.0,2,0.0,1,18,41.0735,Active,G,4,7D,18,0
24,23,E,126,6389.9614,41.5083,T,40.2602,22,11.9783,1,0.7382,0,18,40.2602,Active,G,4,79,F,0
25,24,17,125,6337.1773,64.5305,P,41.0735,22,0.0,2,0.0,1,19,41.0735,Active,G,4,7D,18,0
26,17,20,125,6353.7538,42.2108,T,41.061,24,0.0,2,16.5765,0,1A,41.061,Active,G,4,67,21,0
25,24,17,126,6392.0985,54.9212,T,41.0735,22,14.1154,1,2.1371,0,19,41.0735,Active,G,4,7D,18,0
26,17,20,125,6353.7538,42.2108,T,41.061,24,0.0,2,0.0,1,1A,41.061,Active,G,4,67,21,0
5,20,0,127,6394.7151,53.9338,P,40.2368,21,16.732,0,10.37,0,5,40.2368,Active,G,4,7F,1,3F
6,9,8,126,6353.9274,42.1017,T,40.9917,7A,0.0,1,0.0,1,6,40.9917,Active,G,3,5F,9,0
26,17,20,126,6395.871,42.1172,T,41.061,24,17.8879,1,3.7725,0,1A,41.061,Active,G,4,67,21,0
6,9,8,127,6396.1968,42.2694,T,40.9917,7A,18.2137,0,1.4817,0,6,40.9917,Active,G,3,5F,9,0
7,18,4,126,6354.6623,42.1573,T,40.6947,63,0.0,1,0.0,1,7,40.6947,Active,G,3,61,5,1
27,88,15,125,6360.9651,55.9952,T,40.9438,29,0.0,2,0.0,1,1B,40.9438,Active,G,5,7C,16,0
7,18,4,127,6396.8754,42.2131,T,40.6947,63,18.8923,0,0.6786,0,7,40.6947,Active,G,3,61,5,1
8,4,A,126,6356.9686,41.3938,T,40.7921,24,0.0,1,0.0,1,8,40.7921,Active,G,3,5D,B,0
28,7,1B,121,6398.8391,57.393,T,41.5082,26,20.856,6,37.874,4,1C,41.5082,Active,G,7,78,1C,0
8,27,1F,127,6400.3177,41.9485,T,41.0445,65,22.3346,0,3.4423,0,8,41.0445,Active,G,3,5F,20,0
9,4,A,126,6356.9686,41.3938,T,40.7921,24,0.0,1,0.0,1,9,40.7921,Active,G,3,5D,B,0
10,64,19,126,6360.2463,42.1454,T,40.6814,27,0.0,1,3.2777,0,A,40.6814,Active,G,3,60,1A,1
9,64,19,127,6402.1278,41.8815,T,40.6814,27,24.1447,0,1.8101,0,9,40.6814,Active,G,3,60,1A,1
10,4,A,126,6356.9686,41.3938,T,40.7921,24,0.0,1,0.0,1,A,40.7921,Active,G,3,5D,B,0
11,60,1E,126,6360.6672,42.0067,T,40.64,25,0.0,1,3.6986,0,B,40.64,Active,G,3,60,1F,0
10,60,1E,127,6402.8351,42.1679,T,40.64,25,24.852,0,0.7073,0,A,40.64,Active,G,3,60,1F,0
27,88,15,126,6403.0152,42.0501,T,40.9438,29,25.0321,1,7.1442,0,1B,40.9438,Active,G,5,7C,16,0
11,1,3,127,6403.5925,42.0895,T,40.7755,24,25.6094,0,0.7574,0,B,40.7755,Active,G,4,65,4,1
12,4,A,126,6356.9686,41.3938,T,40.7921,24,0.0,1,0.0,1,C,40.7921,Active,G,3,5D,B,0
28,7,1B,121,6398.8391,57.393,T,41.5082,26,20.856,6,0.0,5,1C,41.5082,Active,G,7,78,1C,0
13,15,1D,126,6362.167,42.2265,T,40.4614,2A,0.0,1,5.1984,0,D,40.4614,Active,G,4,6A,1E,9
12,15,1D,127,6404.2205,42.0535,T,40.4614,2A,26.2374,0,0.628,0,C,40.4614,Active,G,4,6A,1E,9
13,6,11,127,6404.8329,42.1778,T,40.6059,6D,26.8498,0,0.6124,0,D,40.6059,Active,G,4,6A,12,0
14,4,A,126,6356.9686,41.3938,T,40.7921,24,0.0,1,0.0,1,E,40.7921,Active,G,3,5D,B,0
15,29,14,126,6363.1535,42.0427,T,40.2314,6E,0.0,1,6.1849,0,F,40.2314,Active,G,4,6A,15,0
14,29,14,127,6405.1169,41.9634,T,40.2314,6E,27.1338,0,0.284,0,E,40.2314,Active,G,4,6A,15,0
15,4,A,126,6356.9686,41.3938,T,40.7921,24,0.0,1,0.0,1,F,40.7921,Active,G,3,5D,B,0
16,66,1A,126,6371.9724,41.4173,T,40.9943,6A,0.0,1,15.0038,0,10,40.9943,Active,G,4,68,1B,0
32,30,F,46,1969.6151,41.3566,T,40.578,24,0.0,51,0.0,B,20,40.578,Contact,G,1,21,10,0
33,33,12,45,1965.4848,44.3156,T,41.3788,25,0.0,52,0.0,1,21,41.3788,Contact,G,1,1F,13,0
31,10,1C,57,2868.7882,42.6411,T,40.4135,25,0.0,46,0.0,A,1F,40.4135,Contact,G,2,35,1D,0
15,4,A,127,6411.3415,54.3729,P,40.7921,24,33.3584,0,6.2246,0,F,40.7921,Active,G,4,7F,B,0
16,66,1A,126,6371.9724,41.4173,T,40.9943,6A,0.0,1,0.0,1,10,40.9943,Active,G,4,68,1B,0
16,66,1A,127,6413.5066,41.5342,T,40.9943,6A,35.5235,0,2.1651,0,10,40.9943,Active,G,4,68,1B,0
17,14,9,126,6372.9138,41.6891,T,40.2389,22,0.0,1,0.0,1,11,40.2389,Active,G,4,62,A,13
17,14,9,127,6414.5136,41.5998,T,40.2389,22,36.5305,0,1.007,0,11,40.2389,Active,G,4,62,A,13
18,19,C,126,6374.6859,41.5045,T,40.9694,6F,0.0,1,0.0,1,12,40.9694,Active,G,3,6C,D,7
18,19,C,127,6416.2767,41.5908,T,40.9694,6F,38.2936,0,1.7631,0,12,40.9694,Active,G,3,6C,D,7
19,25,16,126,6375.3687,41.6948,T,40.7877,6C,0.0,1,0.0,1,13,40.7877,Active,G,4,6A,17,0
19,25,16,127,6416.8849,41.5162,T,40.7877,6C,38.9018,0,0.6082,0,13,40.7877,Active,G,4,6A,17,0
20,59,13,126,6379.8762,41.4908,T,41.1534,6E,1.8931,1,0.0,1,14,41.1534,Active,G,5,62,14,0
1,12,2,128,6419.4586,41.4755,T,40.359,24,0.0,0,0.0,0,1,40.359,Active,G,3,5E,3,18
5,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,10.37,0,5,40.2368,Active,G,4,7F,1,3F
2,22,1,127,6383.37,41.9509,T,40.6872,3,0.0,1,0.0,1,2,40.6872,Active,G,3,5D,2,0
11,1,3,127,6403.5925,42.0895,T,40.7755,24,0.0,1,0.7574,0,B,40.7755,Active,G,4,65,4,1
7,18,4,127,6396.8754,42.2131,T,40.6947,63,0.0,1,0.6786,0,7,40.6947,Active,G,3,61,5,1
30,13,6,67,3557.4546,41.9554,T,40.3864,1F,0.0,3D,0.0,2B,1E,40.3864,Contact,G,2,32,7,0
4,3,7,127,6384.3451,41.9166,T,40.5735,6D,0.0,1,0.6025,0,4,40.5735,Active,G,3,5E,8,0
6,9,8,127,6396.1968,42.2694,T,40.9917,7A,0.0,1,1.4817,0,6,40.9917,Active,G,3,5F,9,0
17,14,9,127,6414.5136,41.5998,T,40.2389,22,0.0,1,1.007,0,11,40.2389,Active,G,4,62,A,13
15,4,A,127,6411.3415,54.3729,P,40.7921,24,0.0,1,6.2246,0,F,40.7921,Active,G,4,7F,B,0
21,98,B,126,6384.3521,66.9417,T,40.7202,5E,0.0,2,4.4759,0,15,40.7202,Active,G,4,7D,C,0
18,19,C,127,6416.2767,41.5908,T,40.9694,6F,0.0,1,1.7631,0,12,40.9694,Active,G,3,6C,D,7
3,28,D,127,6383.7426,41.8188,T,40.6785,6C,0.0,1,0.3726,0,3,40.6785,Active,G,3,5E,E,0
32,30,F,46,1969.6151,41.3566,T,40.578,24,0.0,52,0.0,B,20,40.578,Contact,G,1,21,10,0
29,32,10,110,6069.9208,368.7691,P,40.7849,67,0.0,12,0.0,B,1D,40.7849,Mechanical,G,6,6E,11,0
13,6,11,127,6404.8329,42.1778,T,40.6059,6D,0.0,1,0.6124,0,D,40.6059,Active,G,4,6A,12,0
33,33,12,45,1965.4848,44.3156,T,41.3788,25,0.0,53,0.0,1,21,41.3788,Contact,G,1,1F,13,0
20,59,13,126,6379.8762,41.4908,T,41.1534,6E,0.0,2,0.0,1,14,41.1534,Active,G,5,62,14,0
14,29,14,127,6405.1169,41.9634,T,40.2314,6E,0.0,1,0.284,0,E,40.2314,Active,G,4,6A,15,0
27,88,15,126,6403.0152,42.0501,T,40.9438,29,0.0,2,7.1442,0,1B,40.9438,Active,G,5,7C,16,0
19,25,16,127,6416.8849,41.5162,T,40.7877,6C,0.0,1,0.6082,0,13,40.7877,Active,G,4,6A,17,0
9,64,19,127,6402.1278,41.8815,T,40.6814,27,0.0,1,1.8101,0,9,40.6814,Active,G,3,60,1A,1
16,66,1A,127,6413.5066,41.5342,T,40.9943,6A,0.0,1,2.1651,0,10,40.9943,Active,G,4,68,1B,0
28,7,1B,121,6398.8391,57.393,T,41.5082,26,0.0,7,0.0,5,1C,41.5082,Active,G,7,78,1C,0
31,10,1C,57,2868.7882,42.6411,T,40.4135,25,0.0,47,0.0,A,1F,40.4135,Contact,G,2,35,1D,0
12,15,1D,127,6404.2205,42.0535,T,40.4614,2A,0.0,1,0.628,0,C,40.4614,Active,G,4,6A,1E,9
10,60,1E,127,6402.8351,42.1679,T,40.64,25,0.0,1,0.7073,0,A,40.64,Active,G,3,60,1F,0
8,27,1F,127,6400.3177,41.9485,T,41.0445,65,0.0,1,3.4423,0,8,41.0445,Active,G,3,5F,20,0
26,17,20,126,6395.871,42.1172,T,41.061,24,0.0,2,3.7725,0,1A,41.061,Active,G,4,67,21,0
23,21,5,126,6389.2232,41.2579,T,40.817,26,0.0,2,2.5423,0,17,40.817,Active,G,4,60,6,3
25,24,17,126,6392.0985,54.9212,T,41.0735,22,0.0,2,2.1371,0,19,41.0735,Active,G,4,7D,18,0
22,26,18,126,6386.6809,41.2166,T,40.8811,73,0.0,2,2.3288,0,16,40.8811,Active,G,5,65,19,0
20,59,13,127,6421.4538,41.5776,T,41.1534,6E,1.9952,1,4.5689,0,14,41.1534,Active,G,5,62,14,0
21,98,B,126,6384.3521,66.9417,T,40.7202,5E,0.0,2,0.0,1,15,40.7202,Active,G,4,7D,C,0
24,23,E,126,6389.9614,41.5083,T,40.2602,22,0.0,2,0.7382,0,18,40.2602,Active,G,4,79,F,0
2,28,D,128,6425.2504,41.5078,T,40.6785,6C,5.7918,0,5.7918,0,2,40.6785,Active,G,3,5E,E,0
21,98,B,127,6425.6295,41.2774,T,40.7202,5E,6.1709,1,4.1757,0,15,40.7202,Active,G,4,7D,C,0
3,22,1,127,6383.37,41.9509,T,40.6872,3,0.0,1,0.0,1,3,40.6872,Active,G,3,5D,2,0
4,3,7,127,6384.3451,41.9166,T,40.5735,6D,0.0,1,0.9751,0,4,40.5735,Active,G,3,5E,8,0
22,26,18,126,6386.6809,41.2166,T,40.8811,73,0.0,2,0.0,1,16,40.8811,Active,G,5,65,19,0
22,26,18,127,6428.1553,41.4744,T,40.8811,73,8.6967,1,2.5258,0,16,40.8811,Active,G,5,65,19,0
23,21,5,126,6389.2232,41.2579,T,40.817,26,0.0,2,0.0,1,17,40.817,Active,G,4,60,6,3
23,21,5,127,6430.4936,41.2704,T,40.817,26,11.035,1,2.3383,0,17,40.817,Active,G,4,60,6,3
24,23,E,126,6389.9614,41.5083,T,40.2602,22,0.0,2,0.0,1,18,40.2602,Active,G,4,79,F,0
24,23,E,127,6431.4005,41.4391,T,40.2602,22,11.9419,1,0.9069,0,18,40.2602,Active,G,4,79,F,0
25,24,17,126,6392.0985,54.9212,T,41.0735,22,0.0,2,0.0,1,19,41.0735,Active,G,4,7D,18,0
25,24,17,127,6432.8922,40.7937,T,40.7937,7F,13.4336,1,1.4917,0,19,40.7937,Active,G,4,7D,18,0
26,17,20,126,6395.871,42.1172,T,41.061,24,0.0,2,0.0,1,1A,41.061,Active,G,4,67,21,0
3,22,1,128,6435.7051,52.3351,P,40.6872,3,16.2465,0,10.4547,0,3,40.6872,Active,G,4,80,2,0
4,3,7,127,6384.3451,41.9166,T,40.5735,6D,0.0,1,0.0,1,4,40.5735,Active,G,3,5E,8,0
26,17,20,127,6437.6898,41.8188,T,41.061,24,18.2312,1,4.7976,0,1A,41.061,Active,G,4,67,21,0
27,88,15,126,6403.0152,42.0501,T,40.9438,29,0.0,2,0.0,1,1B,40.9438,Active,G,5,7C,16,0
4,9,8,128,6438.1529,41.9561,T,40.9917,7A,18.6943,0,2.4478,0,4,40.9917,Active,G,3,5F,9,0
5,3,7,128,6438.418,54.0729,P,40.5735,6D,18.9594,0,0.2651,0,5,40.5735,Active,G,4,80,8,0
6,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,6,40.2368,Active,G,4,7F,1,3F
7,18,4,127,6396.8754,42.2131,T,40.6947,63,0.0,1,2.1603,0,7,40.6947,Active,G,3,61,5,1
6,18,4,128,6438.8669,41.9915,T,40.6947,63,19.4083,0,0.4489,0,6,40.6947,Active,G,3,61,5,1
7,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,7,40.2368,Active,G,4,7F,1,3F
8,27,1F,127,6400.3177,41.9485,T,41.0445,65,0.0,1,5.6026,0,8,41.0445,Active,G,3,5F,20,0
28,7,1B,122,6441.7357,42.8966,T,41.5082,26,22.2771,6,38.7205,4,1C,41.5082,Active,G,7,78,1C,0
7,27,1F,128,6442.3177,42.0,T,41.0445,65,22.8591,0,3.4508,0,7,41.0445,Active,G,3,5F,20,0
8,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,8,40.2368,Active,G,4,7F,1,3F
9,64,19,127,6402.1278,41.8815,T,40.6814,27,0.0,1,7.4127,0,9,40.6814,Active,G,3,60,1A,1
8,64,19,128,6443.9317,41.8039,T,40.6814,27,24.4731,0,1.614,0,8,40.6814,Active,G,3,60,1A,1
9,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,9,40.2368,Active,G,4,7F,1,3F
10,60,1E,127,6402.8351,42.1679,T,40.64,25,0.0,1,8.12,0,A,40.64,Active,G,3,60,1F,0
9,60,1E,128,6444.7351,41.9,T,40.64,25,25.2765,0,0.8034,0,9,40.64,Active,G,3,60,1F,0
27,88,15,127,6445.0571,42.0419,T,40.9438,29,25.5985,1,7.3673,0,1B,40.9438,Active,G,5,7C,16,0
10,1,3,128,6445.6068,42.0143,T,40.7755,24,26.1482,0,0.8717,0,A,40.7755,Active,G,4,65,4,1
11,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,B,40.2368,Active,G,4,7F,1,3F
28,7,1B,122,6441.7357,42.8966,T,41.5082,26,22.2771,6,0.0,5,1C,41.5082,Active,G,7,78,1C,0
12,15,1D,127,6404.2205,42.0535,T,40.4614,2A,0.0,1,9.5054,0,C,40.4614,Active,G,4,6A,1E,9
11,15,1D,128,6446.3112,42.0907,T,40.4614,2A,26.8526,0,0.7044,0,B,40.4614,Active,G,4,6A,1E,9
12,6,11,128,6446.8427,42.0098,T,40.6059,6D,27.3841,0,0.5315,0,C,40.6059,Active,G,4,6A,12,0
13,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,D,40.2368,Active,G,4,7F,1,3F
14,29,14,127,6405.1169,41.9634,T,40.2314,6E,0.0,1,10.4018,0,E,40.2314,Active,G,4,6A,15,0
13,29,14,128,6447.192,42.0751,T,40.2314,6E,27.7334,0,0.3493,0,D,40.2314,Active,G,4,6A,15,0
14,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,E,40.2368,Active,G,4,7F,1,3F
15,4,A,127,6411.3415,54.3729,P,40.7921,24,0.0,1,16.6264,0,F,40.7921,Active,G,4,7F,B,0
32,30,F,46,1969.6151,41.3566,T,40.578,24,0.0,52,0.0,B,20,40.578,Contact,G,1,21,10,0
33,33,12,45,1965.4848,44.3156,T,41.3788,25,0.0,53,0.0,1,21,41.3788,Contact,G,1,1F,13,0
31,10,1C,57,2868.7882,42.6411,T,40.4135,25,0.0,47,0.0,A,1F,40.4135,Contact,G,2,35,1D,0
14,66,1A,128,6455.0588,41.5522,T,40.9943,6A,35.6002,0,7.8668,0,E,40.9943,Active,G,4,68,1B,0
15,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,F,40.2368,Active,G,4,7F,1,3F
17,14,9,127,6414.5136,41.5998,T,40.2389,22,0.0,1,3.1721,0,11,40.2389,Active,G,4,62,A,13
16,4,A,127,6411.3415,54.3729,P,40.7921,24,0.0,1,16.6264,0,10,40.7921,Active,G,4,7F,B,0
15,14,9,128,6456.072,41.5584,T,40.2389,22,36.6134,0,1.0132,0,F,40.2389,Active,G,4,62,A,13
16,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,10,40.2368,Active,G,4,7F,1,3F
17,4,A,127,6411.3415,54.3729,P,40.7921,24,0.0,1,16.6264,0,11,40.7921,Active,G,4,7F,B,0
18,19,C,127,6416.2767,41.5908,T,40.9694,6F,0.0,1,4.9352,0,12,40.9694,Active,G,3,6C,D,7
16,19,C,128,6458.0769,41.8002,T,40.9694,6F,38.6183,0,2.0049,0,10,40.9694,Active,G,3,6C,D,7
17,25,16,128,6458.5991,41.7142,T,40.7877,6C,39.1405,0,0.5222,0,11,40.7877,Active,G,4,6A,17,0
18,20,0,127,6394.7151,53.9338,P,40.2368,21,0.0,1,0.0,1,12,40.2368,Active,G,4,7F,1,3F
19,4,A,127,6411.3415,54.3729,P,40.7921,24,0.0,1,16.6264,0,13,40.7921,Active,G,4,7F,B,0
20,59,13,127,6421.4538,41.5776,T,41.1534,6E,1.9952,1,10.1123,0,14,41.1534,Active,G,5,62,14,0
18,20,0,128,6461.6592,66.9441,T,40.2368,21,42.2006,0,3.0601,0,12,40.2368,Active,G,4,7F,1,3F
19,4,A,127,6411.3415,54.3729,P,40.7921,24,0.0,1,0.0,1,13,40.7921,Active,G,4,7F,B,0
19,59,13,128,6463.2623,41.8085,T,41.1534,6E,43.8037,0,1.6031,0,13,41.1534,Active,G,5,62,14,0
20,4,A,127,6411.3415,54.3729,P,40.7921,24,0.0,1,0.0,1,14,40.7921,Active,G,4,7F,B,0
21,98,B,127,6425.6295,41.2774,T,40.7202,5E,6.1709,1,14.288,0,15,40.7202,Active,G,4,7D,C,0
1,28,D,129,6466.193,40.9426,T,40.6785,6C,0.0,0,0.0,0,1,40.6785,Active,G,3,5E,E,1
3,22,1,128,6435.7051,52.3351,P,40.6872,3,0.0,1,16.2465,0,3,40.6872,Active,G,4,80,2,0
2,12,2,128,6419.4586,41.4755,T,40.359,24,0.0,1,0.0,1,2,40.359,Active,G,3,5E,3,18
30,13,6,67,3557.4546,41.9554,T,40.3864,1F,0.0,3E,0.0,2B,1E,40.3864,Contact,G,2,32,7,0
4,9,8,128,6438.1529,41.9561,T,40.9917,7A,0.0,1,2.4478,0,4,40.9917,Active,G,3,5F,9,0
20,4,A,127,6411.3415,54.3729,P,40.7921,24,0.0,2,0.0,1,14,40.7921,Active,G,4,7F,B,0
21,98,B,127,6425.6295,41.2774,T,40.7202,5E,0.0,2,14.288,0,15,40.7202,Active,G,4,7D,C,0
16,19,C,128,6458.0769,41.8002,T,40.9694,6F,0.0,1,2.0049,0,10,40.9694,Active,G,3,6C,D,7
32,30,F,46,1969.6151,41.3566,T,40.578,24,0.0,53,0.0,B,20,40.578,Contact,G,1,21,10,0
29,32,10,110,6069.9208,368.7691,P,40.7849,67,0.0,13,0.0,C,1D,40.7849,Mechanical,G,6,6E,11,0
12,6,11,128,6446.8427,42.0098,T,40.6059,6D,0.0,1,0.5315,0,C,40.6059,Active,G,4,6A,12,0
33,33,12,45,1965.4848,44.3156,T,41.3788,25,0.0,54,0.0,1,21,41.3788,Contact,G,1,1F,13,0
19,59,13,128,6463.2623,41.8085,T,41.1534,6E,0.0,1,1.6031,0,13,41.1534,Active,G,5,62,14,0
13,29,14,128,6447.192,42.0751,T,40.2314,6E,0.0,1,0.3493,0,D,40.2314,Active,G,4,6A,15,0
17,25,16,128,6458.5991,41.7142,T,40.7877,6C,0.0,1,0.5222,0,11,40.7877,Active,G,4,6A,17,0
