rank,car_number,unique_id,completed_laps,elapsed_time,last_laptime,lap_status,best_laptime,best_lap,time_behind_leader,laps_behind_leade,time_behind_prec,laps_behind_prec,overall_rank,overall_best_laptime,current_status,track_status,pit_stop_count,last_pitted_lap,start_position,laps_led
6,18,20,167,9323.3083,49.808,T,40.0168,40,0.0,1,0.0,1,6,40.0168,Active,Y,9,84,21,2
6,8,E,168,9438.7601,74.8223,T,40.3988,58,2.8501,0,0.9425,0,6,40.3988,Active,Y,7,A6,F,19
16,98,2,167,9330.473,49.4641,T,39.856,56,0.0,1,0.2069,0,10,39.856,Active,Y,6,8B,3,17
12,27,7,167,9327.995,49.1571,T,39.8508,74,0.0,1,0.591,0,C,39.8508,Active,Y,6,7C,8,0
11,12,8,167,9327.404,48.7793,T,40.3897,24,0.0,1,0.8382,0,B,40.3897,Active,Y,6,8B,9,2
19,19,A,167,9364.4927,65.4151,T,39.9668,75,0.0,1,29.0515,0,13,39.9668,Active,Y,9,A6,B,0
17,7,C,167,9333.9092,46.5463,T,39.9333,74,0.0,1,3.4362,0,11,39.9333,Active,Y,7,92,D,0
20,15,D,167,9432.3071,99.5653,T,40.061,97,0.0,1,67.8144,0,14,40.061,Active,Y,7,95,E,2
15,5,10,167,9330.2661,49.8245,T,40.1843,5B,0.0,1,0.4295,0,F,40.1843,Active,Y,7,8B,11,0
14,22,11,167,9329.8366,50.2619,T,40.0688,40,0.0,1,0.637,0,E,40.0688,Active,Y,6,8B,12,1
8,3,12,167,9323.5042,49.4799,T,40.0615,97,0.0,1,0.1959,0,8,40.0615,Active,Y,8,8B,13,8
9,2,15,167,9326.19,48.5994,T,40.1495,A4,0.0,1,2.6858,0,9,40.1495,Active,Y,6,8B,16,0
10,1,16,167,9326.5658,48.5384,T,40.1152,74,0.0,1,0.3758,0,A,40.1152,Active,Y,7,84,17,0
18,14,17,167,9335.4412,46.7974,T,40.5753,96,0.0,1,1.532,0,12,40.5753,Active,Y,7,92,18,0
13,88,18,167,9329.1996,50.0029,T,40.2361,97,0.0,1,1.2046,0,D,40.2361,Active,Y,6,8B,19,0
7,18,20,167,9323.3083,49.808,T,40.0168,40,0.0,1,0.0,1,7,40.0168,Active,Y,9,84,21,2
7,19,A,168,9439.1128,74.6201,T,39.9668,75,3.2028,0,0.3527,0,7,39.9668,Active,Y,9,A6,B,0
8,12,8,168,9439.6697,112.2657,P,40.3897,24,3.7597,0,0.5569,0,8,40.3897,Active,Y,7,A8,9,2
17,98,2,167,9330.473,49.4641,T,39.856,56,0.0,1,0.2069,0,11,39.856,Active,Y,6,8B,3,17
13,27,7,167,9327.995,49.1571,T,39.8508,74,0.0,1,1.4292,0,D,39.8508,Active,Y,6,7C,8,0
18,7,C,167,9333.9092,46.5463,T,39.9333,74,0.0,1,3.4362,0,12,39.9333,Active,Y,7,92,D,0
20,15,D,167,9432.3071,99.5653,T,40.061,97,0.0,1,96.8659,0,14,40.061,Active,Y,7,95,E,2
16,5,10,167,9330.2661,49.8245,T,40.1843,5B,0.0,1,0.4295,0,10,40.1843,Active,Y,7,8B,11,0
15,22,11,167,9329.8366,50.2619,T,40.0688,40,0.0,1,0.637,0,F,40.0688,Active,Y,6,8B,12,1
10,3,12,167,9323.5042,49.4799,T,40.0615,97,0.0,1,0.1959,0,A,40.0615,Active,Y,8,8B,13,8
11,2,15,167,9326.19,48.5994,T,40.1495,A4,0.0,1,2.6858,0,B,40.1495,Active,Y,6,8B,16,0
12,1,16,167,9326.5658,48.5384,T,40.1152,74,0.0,1,0.3758,0,C,40.1152,Active,Y,7,84,17,0
19,14,17,167,9335.4412,46.7974,T,40.5753,96,0.0,1,1.532,0,13,40.5753,Active,Y,7,92,18,0
14,88,18,167,9329.1996,50.0029,T,40.2361,97,0.0,1,1.2046,0,E,40.2361,Active,Y,6,8B,19,0
9,18,20,167,9323.3083,49.808,T,40.0168,40,0.0,1,0.0,1,9,40.0168,Active,Y,9,84,21,2
9,27,7,168,9440.3307,112.3357,P,39.8508,74,4.4207,0,0.661,0,9,39.8508,Active,Y,7,A8,8,0
11,3,12,167,9323.5042,49.4799,T,40.0615,97,0.0,1,0.1959,0,B,40.0615,Active,Y,8,8B,13,8
12,2,15,167,9326.19,48.5994,T,40.1495,A4,0.0,1,2.6858,0,C,40.1495,Active,Y,6,8B,16,0
13,1,16,167,9326.5658,48.5384,T,40.1152,74,0.0,1,0.3758,0,D,40.1152,Active,Y,7,84,17,0
14,88,18,167,9329.1996,50.0029,T,40.2361,97,0.0,1,2.6338,0,E,40.2361,Active,Y,6,8B,19,0
10,18,20,167,9323.3083,49.808,T,40.0168,40,0.0,1,0.0,1,A,40.0168,Active,Y,9,84,21,2
10,5,10,168,9440.9531,110.687,P,40.1843,5B,5.0431,0,0.6224,0,A,40.1843,Active,Y,8,A8,11,0
11,98,2,168,9441.4322,110.9592,P,39.856,56,5.5222,0,0.4791,0,B,39.856,Active,Y,7,A8,3,17
18,7,C,167,9333.9092,46.5463,T,39.9333,74,0.0,1,4.0726,0,12,39.9333,Active,Y,7,92,D,0
17,22,11,167,9329.8366,50.2619,T,40.0688,40,0.0,1,0.637,0,11,40.0688,Active,Y,6,8B,12,1
13,3,12,167,9323.5042,49.4799,T,40.0615,97,0.0,1,0.1959,0,D,40.0615,Active,Y,8,8B,13,8
14,2,15,167,9326.19,48.5994,T,40.1495,A4,0.0,1,2.6858,0,E,40.1495,Active,Y,6,8B,16,0
15,1,16,167,9326.5658,48.5384,T,40.1152,74,0.0,1,0.3758,0,F,40.1152,Active,Y,7,84,17,0
16,88,18,167,9329.1996,50.0029,T,40.2361,97,0.0,1,2.6338,0,10,40.2361,Active,Y,6,8B,19,0
12,18,20,167,9323.3083,49.808,T,40.0168,40,0.0,1,0.0,1,C,40.0168,Active,Y,9,84,21,2
12,3,12,168,9445.7076,122.2034,P,40.0615,97,9.7976,0,4.2754,0,C,40.0615,Active,Y,9,A8,13,8
14,2,15,167,9326.19,48.5994,T,40.1495,A4,0.0,1,2.8817,0,E,40.1495,Active,Y,6,8B,16,0
13,18,20,167,9323.3083,49.808,T,40.0168,40,0.0,1,0.0,1,D,40.0168,Active,Y,9,84,21,2
13,18,20,168,9447.1391,123.8308,P,40.0168,40,11.2291,0,1.4315,0,D,40.0168,Active,Y,A,A8,21,2
14,2,15,167,9326.19,48.5994,T,40.1495,A4,0.0,1,0.0,1,E,40.1495,Active,Y,6,8B,16,0
14,1,16,168,9450.4239,123.8581,P,40.1152,74,14.5139,0,3.2848,0,E,40.1152,Active,Y,8,A8,17,0
15,2,15,167,9326.19,48.5994,T,40.1495,A4,0.0,1,0.0,1,F,40.1495,Active,Y,6,8B,16,0
16,88,18,167,9329.1996,50.0029,T,40.2361,97,0.0,1,3.0096,0,10,40.2361,Active,Y,6,8B,19,0
15,22,11,168,9452.3984,122.5618,P,40.0688,40,16.4884,0,1.9745,0,F,40.0688,Active,Y,7,A8,12,1
18,7,C,167,9333.9092,46.5463,T,39.9333,74,0.0,1,4.7096,0,12,39.9333,Active,Y,7,92,D,0
16,2,15,167,9326.19,48.5994,T,40.1495,A4,0.0,1,0.0,1,10,40.1495,Active,Y,6,8B,16,0
17,88,18,167,9329.1996,50.0029,T,40.2361,97,0.0,1,3.0096,0,11,40.2361,Active,Y,6,8B,19,0
16,2,15,168,9454.0734,127.8834,P,40.1495,A4,18.1634,0,1.675,0,10,40.1495,Active,Y,7,A8,16,0
17,88,18,167,9329.1996,50.0029,T,40.2361,97,0.0,1,0.0,1,11,40.2361,Active,Y,6,8B,19,0
17,14,17,168,9455.5144,120.0732,P,40.5753,96,19.6044,0,1.441,0,11,40.5753,Active,Y,8,A8,18,0
19,7,C,167,9333.9092,46.5463,T,39.9333,74,0.0,1,4.7096,0,13,39.9333,Active,Y,7,92,D,0
20,15,D,167,9432.3071,99.5653,T,40.061,97,0.0,1,98.3979,0,14,40.061,Active,Y,7,95,E,2
18,88,18,167,9329.1996,50.0029,T,40.2361,97,0.0,1,0.0,1,12,40.2361,Active,Y,6,8B,19,0
18,88,18,168,9456.5122,127.3126,P,40.2361,97,20.6022,0,0.9978,0,12,40.2361,Active,Y,7,A8,19,0
19,7,C,167,9333.9092,46.5463,T,39.9333,74,0.0,1,0.0,1,13,39.9333,Active,Y,7,92,D,0
32,9,0,52,2174.547,41.6244,T,40.1868,1F,0.0,74,0.0,D,20,40.1868,Contact,Y,1,1D,1,5
27,28,9,136,7539.7176,41.5588,T,40.2158,75,0.0,20,0.0,13,1B,40.2158,Mechanical,Y,5,71,A,1C
33,77,13,45,2172.8743,41.6578,T,40.2187,8,0.0,7B,0.0,7,21,40.2187,Contact,Y,2,22,14,0
28,24,14,125,6701.1299,117.8156,T,40.1096,3F,0.0,2B,0.0,B,1C,40.1096,Mechanical,Y,5,72,15,0
30,4,19,65,3276.0547,40.8129,T,40.0004,3F,0.0,67,0.0,35,1E,40.0004,Contact,Y,3,39,1A,0
31,50,1A,65,3280.1179,40.688,T,40.42,40,0.0,67,4.0632,0,1F,40.42,Contact,Y,3,39,1B,0
29,44,1D,118,6315.9124,42.8265,T,40.5015,3E,0.0,32,0.0,7,1D,40.5015,Contact,Y,5,62,1E,0
19,7,C,168,9480.297,146.3878,P,39.9333,74,44.387,0,23.7848,0,13,39.9333,Active,Y,8,A8,D,0
20,15,D,167,9432.3071,99.5653,T,40.061,97,0.0,1,0.0,1,14,40.061,Active,Y,7,95,E,2
32,9,0,52,2174.547,41.6244,T,40.1868,1F,0.0,74,0.0,D,20,40.1868,Contact,Y,1,1D,1,5
27,28,9,136,7539.7176,41.5588,T,40.2158,75,0.0,20,0.0,13,1B,40.2158,Mechanical,Y,5,71,A,1C
33,77,13,45,2172.8743,41.6578,T,40.2187,8,0.0,7B,0.0,7,21,40.2187,Contact,Y,2,22,14,0
28,24,14,125,6701.1299,117.8156,T,40.1096,3F,0.0,2B,0.0,B,1C,40.1096,Mechanical,Y,5,72,15,0
30,4,19,65,3276.0547,40.8129,T,40.0004,3F,0.0,67,0.0,35,1E,40.0004,Contact,Y,3,39,1A,0
31,50,1A,65,3280.1179,40.688,T,40.42,40,0.0,67,4.0632,0,1F,40.42,Contact,Y,3,39,1B,0
29,44,1D,118,6315.9124,42.8265,T,40.5015,3E,0.0,32,0.0,7,1D,40.5015,Contact,Y,5,62,1E,0
20,15,D,168,9515.6795,83.3724,T,40.061,97,79.7695,0,35.3825,0,14,40.061,Active,Y,7,95,E,2
21,20,1,167,9436.4417,93.7954,T,39.9703,79,0.5317,1,0.0,1,15,39.9703,Active,Y,9,A1,2,5
23,63,1B,167,9518.5358,83.6304,T,40.4154,57,82.6258,1,81.1054,0,17,40.4154,Active,Y,B,90,1C,0
24,83,F,166,9273.8614,40.7841,T,40.1963,4E,0.0,2,0.0,1,18,40.1963,Mechanical,Y,6,7C,10,5
25,11,1C,161,9435.3602,94.0136,T,41.1199,6,0.0,7,161.4988,5,19,41.1199,Active,Y,C,9A,1D,0
25,11,1C,162,9519.4986,84.1384,T,41.1199,6,83.5886,6,245.6372,4,19,41.1199,Active,Y,C,9A,1D,0
21,20,1,168,9520.754,84.3123,T,39.9703,79,84.844,0,5.0745,0,15,39.9703,Active,Y,9,A1,2,5
22,17,1E,167,9437.4304,87.385,T,40.4397,57,1.5204,1,0.0,1,16,40.4397,Active,Y,9,8D,1F,0
22,17,1E,168,9521.629,84.1986,T,40.4397,57,85.719,0,0.875,0,16,40.4397,Active,Y,9,8D,1F,0
23,63,1B,167,9518.5358,83.6304,T,40.4154,57,82.6258,1,0.0,1,17,40.4154,Active,Y,B,90,1C,0
32,9,0,52,2174.547,41.6244,T,40.1868,1F,0.0,74,0.0,D,20,40.1868,Contact,Y,1,1D,1,5
33,77,13,45,2172.8743,41.6578,T,40.2187,8,0.0,7B,0.0,7,21,40.2187,Contact,Y,2,22,14,0
28,24,14,125,6701.1299,117.8156,T,40.1096,3F,0.0,2B,0.0,B,1C,40.1096,Mechanical,Y,5,72,15,0
30,4,19,65,3276.0547,40.8129,T,40.0004,3F,0.0,67,0.0,35,1E,40.0004,Contact,Y,3,39,1A,0
31,50,1A,65,3280.1179,40.688,T,40.42,40,0.0,67,4.0632,0,1F,40.42,Contact,Y,3,39,1B,0
29,44,1D,118,6315.9124,42.8265,T,40.5015,3E,0.0,32,0.0,7,1D,40.5015,Contact,Y,5,62,1E,0
1,8,E,169,9541.0618,102.3017,T,40.3988,58,0.0,0,0.0,0,1,40.3988,Active,Y,7,A6,F,1A
2,19,A,169,9541.8526,102.7398,T,39.9668,75,0.7908,0,0.7908,0,2,39.9668,Active,Y,9,A6,B,0
32,9,0,52,2174.547,41.6244,T,40.1868,1F,0.0,75,0.0,D,20,40.1868,Contact,Y,1,1D,1,5
5,26,3,168,9437.0847,112.1239,P,39.7896,96,0.0,1,0.4053,0,5,39.7896,Active,Y,7,A8,4,B
7,29,4,168,9437.8176,112.2546,P,40.0781,56,0.0,1,0.3583,0,7,40.0781,Active,Y,7,A8,5,1B
3,21,5,168,9435.91,112.1747,P,40.1724,74,0.0,1,0.0,1,3,40.1724,Active,Y,7,A8,6,2
6,10,6,168,9437.4593,112.4229,P,40.075,74,0.0,1,0.3746,0,6,40.075,Active,Y,7,A8,7,16
9,27,7,168,9440.3307,112.3357,P,39.8508,74,0.0,1,0.661,0,9,39.8508,Active,Y,7,A8,8,0
8,12,8,168,9439.6697,112.2657,P,40.3897,24,0.0,1,1.8521,0,8,40.3897,Active,Y,7,A8,9,2
27,28,9,136,7539.7176,41.5588,T,40.2158,75,0.0,21,0.0,13,1B,40.2158,Mechanical,Y,5,71,A,1C
4,16,B,168,9436.6794,112.1609,P,40.1721,76,0.0,1,0.7694,0,4,40.1721,Active,Y,7,A8,C,0
24,83,F,166,9273.8614,40.7841,T,40.1963,4E,0.0,3,0.0,1,18,40.1963,Mechanical,Y,6,7C,10,5
10,5,10,168,9440.9531,110.687,P,40.1843,5B,0.0,1,0.6224,0,A,40.1843,Active,Y,8,A8,11,0
33,77,13,45,2172.8743,41.6578,T,40.2187,8,0.0,7C,0.0,7,21,40.2187,Contact,Y,2,22,14,0
28,24,14,125,6701.1299,117.8156,T,40.1096,3F,0.0,2C,0.0,B,1C,40.1096,Mechanical,Y,5,72,15,0
16,2,15,168,9454.0734,127.8834,P,40.1495,A4,0.0,1,1.675,0,10,40.1495,Active,Y,7,A8,16,0
17,14,17,168,9455.5144,120.0732,P,40.5753,96,0.0,1,1.441,0,11,40.5753,Active,Y,8,A8,18,0
30,4,19,65,3276.0547,40.8129,T,40.0004,3F,0.0,68,0.0,35,1E,40.0004,Contact,Y,3,39,1A,0
31,50,1A,65,3280.1179,40.688,T,40.42,40,0.0,68,4.0632,0,1F,40.42,Contact,Y,3,39,1B,0
23,63,1B,167,9518.5358,83.6304,T,40.4154,57,0.0,2,0.0,1,17,40.4154,Active,Y,B,90,1C,0
25,11,1C,162,9519.4986,84.1384,T,41.1199,6,0.0,7,245.6372,4,19,41.1199,Active,Y,C,9A,1D,0
29,44,1D,118,6315.9124,42.8265,T,40.5015,3E,0.0,33,0.0,7,1D,40.5015,Contact,Y,5,62,1E,0
26,40,1F,155,9257.4488,42.5529,T,40.6353,5A,0.0,E,0.0,7,1A,40.6353,Mechanical,Y,C,86,20,0
3,3,12,169,9542.2968,96.5892,T,40.0615,97,1.235,0,0.4442,0,3,40.0615,Active,Y,9,A8,13,8
21,20,1,168,9520.754,84.3123,T,39.9703,79,0.0,1,5.0745,0,15,39.9703,Active,Y,9,A1,2,5
12,98,2,168,9441.4322,110.9592,P,39.856,56,0.0,1,0.4791,0,C,39.856,Active,Y,7,A8,3,17
6,26,3,168,9437.0847,112.1239,P,39.7896,96,0.0,1,0.4053,0,6,39.7896,Active,Y,7,A8,4,B
8,29,4,168,9437.8176,112.2546,P,40.0781,56,0.0,1,0.3583,0,8,40.0781,Active,Y,7,A8,5,1B
4,21,5,168,9435.91,112.1747,P,40.1724,74,0.0,1,0.0,1,4,40.1724,Active,Y,7,A8,6,2
7,10,6,168,9437.4593,112.4229,P,40.075,74,0.0,1,0.3746,0,7,40.075,Active,Y,7,A8,7,16
10,27,7,168,9440.3307,112.3357,P,39.8508,74,0.0,1,0.661,0,A,39.8508,Active,Y,7,A8,8,0
9,12,8,168,9439.6697,112.2657,P,40.3897,24,0.0,1,1.8521,0,9,40.3897,Active,Y,7,A8,9,2
5,16,B,168,9436.6794,112.1609,P,40.1721,76,0.0,1,0.7694,0,5,40.1721,Active,Y,7,A8,C,0
20,15,D,168,9515.6795,83.3724,T,40.061,97,0.0,1,35.3825,0,14,40.061,Active,Y,7,95,E,2
11,5,10,168,9440.9531,110.687,P,40.1843,5B,0.0,1,0.6224,0,B,40.1843,Active,Y,8,A8,11,0
14,1,16,168,9450.4239,123.8581,P,40.1152,74,0.0,1,3.2848,0,E,40.1152,Active,Y,8,A8,17,0
13,18,20,168,9447.1391,123.8308,P,40.0168,40,0.0,1,5.7069,0,D,40.0168,Active,Y,A,A8,21,2
4,18,20,169,9543.1697,96.0306,T,40.0168,40,2.1079,0,0.8729,0,4,40.0168,Active,Y,A,A8,21,2
13,98,2,168,9441.4322,110.9592,P,39.856,56,0.0,1,0.4791,0,D,39.856,Active,Y,7,A8,3,17
7,26,3,168,9437.0847,112.1239,P,39.7896,96,0.0,1,0.4053,0,7,39.7896,Active,Y,7,A8,4,B
9,29,4,168,9437.8176,112.2546,P,40.0781,56,0.0,1,0.3583,0,9,40.0781,Active,Y,7,A8,5,1B
5,21,5,168,9435.91,112.1747,P,40.1724,74,0.0,1,0.0,1,5,40.1724,Active,Y,7,A8,6,2
8,10,6,168,9437.4593,112.4229,P,40.075,74,0.0,1,0.3746,0,8,40.075,Active,Y,7,A8,7,16
11,27,7,168,9440.3307,112.3357,P,39.8508,74,0.0,1,0.661,0,B,39.8508,Active,Y,7,A8,8,0
10,12,8,168,9439.6697,112.2657,P,40.3897,24,0.0,1,1.8521,0,A,40.3897,Active,Y,7,A8,9,2
6,16,B,168,9436.6794,112.1609,P,40.1721,76,0.0,1,0.7694,0,6,40.1721,Active,Y,7,A8,C,0
12,5,10,168,9440.9531,110.687,P,40.1843,5B,0.0,1,0.6224,0,C,40.1843,Active,Y,8,A8,11,0
15,22,11,168,9452.3984,122.5618,P,40.0688,40,0.0,1,1.9745,0,F,40.0688,Active,Y,7,A8,12,1
14,1,16,168,9450.4239,123.8581,P,40.1152,74,0.0,1,8.9917,0,E,40.1152,Active,Y,8,A8,17,0
18,88,18,168,9456.5122,127.3126,P,40.2361,97,0.0,1,0.9978,0,12,40.2361,Active,Y,7,A8,19,0
22,17,1E,168,9521.629,84.1986,T,40.4397,57,0.0,1,0.875,0,16,40.4397,Active,Y,9,8D,1F,0
5,26,3,169,9544.1386,107.0539,T,39.7896,96,3.0768,0,0.9689,0,5,39.7896,Active,Y,7,A8,4,B
6,21,5,168,9435.91,112.1747,P,40.1724,74,0.0,1,0.0,1,6,40.1724,Active,Y,7,A8,6,2
8,10,6,168,9437.4593,112.4229,P,40.075,74,0.0,1,0.7799,0,8,40.075,Active,Y,7,A8,7,16
7,16,B,168,9436.6794,112.1609,P,40.1721,76,0.0,1,0.7694,0,7,40.1721,Active,Y,7,A8,C,0
19,7,C,168,9480.297,146.3878,P,39.9333,74,0.0,1,23.7848,0,13,39.9333,Active,Y,8,A8,D,0
6,21,5,169,9545.1434,109.2334,T,40.1724,74,4.0816,0,1.0048,0,6,40.1724,Active,Y,7,A8,6,2
7,16,B,168,9436.6794,112.1609,P,40.1721,76,0.0,1,0.0,1,7,40.1721,Active,Y,7,A8,C,0
7,10,6,169,9546.3541,108.8948,T,40.075,74,5.2923,0,1.2107,0,7,40.075,Active,Y,7,A8,7,16
9,29,4,168,9437.8176,112.2546,P,40.0781,56,0.0,1,1.1382,0,9,40.0781,Active,Y,7,A8,5,1B
8,16,B,168,9436.6794,112.1609,P,40.1721,76,0.0,1,0.0,1,8,40.1721,Active,Y,7,A8,C,0
8,16,B,169,9547.3163,110.6369,T,40.1721,76,6.2545,0,0.9622,0,8,40.1721,Active,Y,7,A8,C,0
9,29,4,168,9437.8176,112.2546,P,40.0781,56,0.0,1,0.0,1,9,40.0781,Active,Y,7,A8,5,1B
9,29,4,169,9548.1252,110.3076,T,40.0781,56,7.0634,0,0.8089,0,9,40.0781,Active,Y,7,A8,5,1B
10,1,16,169,9548.5072,98.0833,T,40.1152,74,7.4454,0,0.382,0,A,40.1152,Active,Y,8,A8,17,0
14,98,2,168,9441.4322,110.9592,P,39.856,56,0.0,1,0.4791,0,E,39.856,Active,Y,7,A8,3,17
12,27,7,168,9440.3307,112.3357,P,39.8508,74,0.0,1,0.661,0,C,39.8508,Active,Y,7,A8,8,0
11,12,8,168,9439.6697,112.2657,P,40.3897,24,0.0,1,0.0,1,B,40.3897,Active,Y,7,A8,9,2
13,5,10,168,9440.9531,110.687,P,40.1843,5B,0.0,1,0.6224,0,D,40.1843,Active,Y,8,A8,11,0
15,22,11,168,9452.3984,122.5618,P,40.0688,40,0.0,1,10.9662,0,F,40.0688,Active,Y,7,A8,12,1
11,12,8,169,9549.2833,109.6136,T,40.3897,24,8.2215,0,0.7761,0,B,40.3897,Active,Y,7,A8,9,2
12,27,7,168,9440.3307,112.3357,P,39.8508,74,0.0,1,0.0,1,C,39.8508,Active,Y,7,A8,8,0
12,5,10,169,9550.8182,109.8651,T,40.1843,5B,9.7564,0,1.5349,0,C,40.1843,Active,Y,8,A8,11,0
13,22,11,169,9551.1587,98.7603,T,40.0688,40,10.0969,0,0.3405,0,D,40.0688,Active,Y,7,A8,12,1
14,27,7,169,9551.5716,111.2409,T,39.8508,74,10.5098,0,0.4129,0,E,39.8508,Active,Y,7,A8,8,0
15,98,2,168,9441.4322,110.9592,P,39.856,56,0.0,1,0.0,1,F,39.856,Active,Y,7,A8,3,17
16,2,15,168,9454.0734,127.8834,P,40.1495,A4,0.0,1,12.6412,0,10,40.1495,Active,Y,7,A8,16,0
15,2,15,169,9551.9691,97.8957,T,40.1495,A4,10.9073,0,0.3975,0,F,40.1495,Active,Y,7,A8,16,0
16,98,2,169,9552.5727,111.1405,T,39.856,56,11.5109,0,0.6036,0,10,39.856,Active,Y,7,A8,3,17
17,14,17,168,9455.5144,120.0732,P,40.5753,96,0.0,1,0.0,1,11,40.5753,Active,Y,8,A8,18,0
17,14,17,169,9553.3208,97.8064,T,40.5753,96,12.259,0,0.7481,0,11,40.5753,Active,Y,8,A8,18,0
18,88,18,168,9456.5122,127.3126,P,40.2361,97,0.0,1,0.0,1,12,40.2361,Active,Y,7,A8,19,0
18,88,18,169,9554.1529,97.6407,T,40.2361,97,13.0911,0,0.8321,0,12,40.2361,Active,Y,7,A8,19,0
19,7,C,168,9480.297,146.3878,P,39.9333,74,0.0,1,0.0,1,13,39.9333,Active,Y,8,A8,D,0
19,7,C,169,9554.9054,74.6084,T,39.9333,74,13.8436,0,0.7525,0,13,39.9333,Active,Y,8,A8,D,0
20,15,D,168,9515.6795,83.3724,T,40.061,97,0.0,1,0.0,1,14,40.061,Active,Y,7,95,E,2
25,11,1C,163,9567.5664,48.0678,T,41.1199,6,26.5046,6,293.705,3,19,41.1199,Active,Y,C,9A,1D,0
32,9,0,52,2174.547,41.6244,T,40.1868,1F,0.0,75,0.0,D,20,40.1868,Contact,Y,1,1D,1,5
33,77,13,45,2172.8743,41.6578,T,40.2187,8,0.0,7C,0.0,7,21,40.2187,Contact,Y,2,22,14,0
28,24,14,125,6701.1299,117.8156,T,40.1096,3F,0.0,2C,0.0,B,1C,40.1096,Mechanical,Y,5,72,15,0
30,4,19,65,3276.0547,40.8129,T,40.0004,3F,0.0,68,0.0,35,1E,40.0004,Contact,Y,3,39,1A,0
31,50,1A,65,3280.1179,40.688,T,40.42,40,0.0,68,4.0632,0,1F,40.42,Contact,Y,3,39,1B,0
29,44,1D,118,6315.9124,42.8265,T,40.5015,3E,0.0,33,0.0,7,1D,40.5015,Contact,Y,5,62,1E,0
20,15,D,169,9575.2561,59.5766,P,40.061,97,34.1943,0,20.3507,0,14,40.061,Active,Y,8,A9,E,2
21,20,1,168,9520.754,84.3123,T,39.9703,79,0.0,1,0.0,1,15,39.9703,Active,Y,9,A1,2,5
21,20,1,169,9579.3271,58.5731,P,39.9703,79,38.2653,0,4.071,0,15,39.9703,Active,Y,A,A9,2,5
22,17,1E,168,9521.629,84.1986,T,40.4397,57,0.0,1,0.0,1,16,40.4397,Active,Y,9,8D,1F,0
22,17,1E,169,9592.8002,71.1712,P,40.4397,57,51.7384,0,13.4731,0,16,40.4397,Active,Y,A,A9,1F,0
23,63,1B,168,9594.1375,75.6017,P,40.4154,57,53.0757,1,1.3373,1,17,40.4154,Active,Y,C,A8,1C,0
27,28,9,136,7539.7176,41.5588,T,40.2158,75,0.0,21,0.0,13,1B,40.2158,Mechanical,Y,5,71,A,1C
32,9,0,52,2174.547,41.6244,T,40.1868,1F,0.0,75,0.0,D,20,40.1868,Contact,Y,1,1D,1,5
33,77,13,45,2172.8743,41.6578,T,40.2187,8,0.0,7C,0.0,7,21,40.2187,Contact,Y,2,22,14,0
28,24,14,125,6701.1299,117.8156,T,40.1096,3F,0.0,2C,0.0,B,1C,40.1096,Mechanical,Y,5,72,15,0
30,4,19,65,3276.0547,40.8129,T,40.0004,3F,0.0,68,0.0,35,1E,40.0004,Contact,Y,3,39,1A,0
31,50,1A,65,3280.1179,40.688,T,40.42,40,0.0,68,4.0632,0,1F,40.42,Contact,Y,3,39,1B,0
29,44,1D,118,6315.9124,42.8265,T,40.5015,3E,0.0,33,0.0,7,1D,40.5015,Contact,Y,5,62,1E,0
27,28,9,136,7539.7176,41.5588,T,40.2158,75,0.0,21,0.0,13,1B,40.2158,Mechanical,Y,5,71,A,1C
32,9,0,52,2174.547,41.6244,T,40.1868,1F,0.0,75,0.0,D,20,40.1868,Contact,Y,1,1D,1,5
33,77,13,45,2172.8743,41.6578,T,40.2187,8,0.0,7C,0.0,7,21,40.2187,Contact,Y,2,22,14,0
28,24,14,125,6701.1299,117.8156,T,40.1096,3F,0.0,2C,0.0,B,1C,40.1096,Mechanical,Y,5,72,15,0
30,4,19,65,3276.0547,40.8129,T,40.0004,3F,0.0,68,0.0,35,1E,40.0004,Contact,Y,3,39,1A,0
31,50,1A,65,3280.1179,40.688,T,40.42,40,0.0,68,4.0632,0,1F,40.42,Contact,Y,3,39,1B,0
29,44,1D,118,6315.9124,42.8265,T,40.5015,3E,0.0,33,0.0,7,1D,40.5015,Contact,Y,5,62,1E,0
1,8,E,170,9642.9908,101.929,T,40.3988,58,0.0,0,0.0,0,1,40.3988,Active,Y,7,A6,F,1B
2,19,A,170,9643.701,101.8484,T,39.9668,75,0.7102,0,0.7102,0,2,39.9668,Active,Y,9,A6,B,0
32,9,0,52,2174.547,41.6244,T,40.1868,1F,0.0,76,0.0,D,20,40.1868,Contact,Y,1,1D,1,5
21,20,1,169,9579.3271,58.5731,P,39.9703,79,0.0,1,4.071,0,15,39.9703,Active,Y,A,A9,2,5
16,98,2,169,9552.5727,111.1405,T,39.856,56,0.0,1,0.6036,0,10,39.856,Active,Y,7,A8,3,17
5,26,3,169,9544.1386,107.0539,T,39.7896,96,0.0,1,0.9689,0,5,39.7896,Active,Y,7,A8,4,B
9,29,4,169,9548.1252,110.3076,T,40.0781,56,0.0,1,0.8089,0,9,40.0781,Active,Y,7,A8,5,1B
6,21,5,169,9545.1434,109.2334,T,40.1724,74,0.0,1,1.0048,0,6,40.1724,Active,Y,7,A8,6,2
7,10,6,169,9546.3541,108.8948,T,40.075,74,0.0,1,1.2107,0,7,40.075,Active,Y,7,A8,7,16
