,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
573,2,3,98,3,1,0,19,14,0.6363636363636364,0,0,16.261904761904763,16.022321428571427,-1,-1.6666666666666667,-3,2.5,-1,-1,5,0,-3,-2
574,0,3,98,4,1,1,19,16,0.7272727272727273,0,0,16.746031746031747,16.181184668989548,2,-0.75,3,2.6666666666666665,-1,-3,-1,-3,0,0
575,1,4,1,0,0,0,2,2,0.09090909090909091,1,0,2.0,2.0,0,0.0,0,0.0,0,0,0,0,0,0
576,0,4,1,1,1,1,2,3,0.13636363636363635,1,0,2.75,2.75,1,1.0,0,0.0,-1,0,0,0,0,0
577,0,4,1,2,1,0,2,3,0.13636363636363635,1,0,3.032258064516129,3.0,0,0.5,0,0.0,1,-1,0,-3,-6,-2
578,1,4,1,3,1,0,2,3,0.13636363636363635,1,0,3.3,3.1384615384615384,0,0.3333333333333333,0,-0.5,1,-1,0,-2,-3,1
579,2,4,1,4,1,0,2,4,0.18181818181818182,1,0,5.0,3.7653061224489797,1,0.5,1,0.0,-5,0,0,-2,-3,2
580,-1,4,1,5,1,0,2,6,0.2727272727272727,0,0,5.71875,4.246153846153846,2,0.8,1,0.25,1,-5,0,0,0,0
581,0,4,1,6,1,0,2,5,0.22727272727272727,1,0,5.03125,4.401234567901234,-1,0.5,-3,-0.4,-1,0,0,0,4,0
582,-2,4,4,0,0,0,20,20,0.9090909090909091,0,1,20.0,20.0,0,0.0,0,0.0,0,0,0,0,0,0
583,-9,4,4,1,1,1,20,18,0.8181818181818182,0,1,18.5,18.5,-2,-2.0,0,0.0,2,2,-4,0,0,0
584,0,4,4,2,1,0,20,9,0.4090909090909091,0,0,10.571428571428571,11.5625,-9,-5.5,0,0.0,0,2,0,0,0,-1
585,1,4,4,3,1,0,20,9,0.4090909090909091,0,0,9.733333333333333,10.67741935483871,0,-3.6666666666666665,9,1.0,-5,-10,1,4,-5,-8
586,0,4,4,4,1,0,20,10,0.45454545454545453,0,0,10.0625,10.46808510638298,1,-2.5,1,1.0,3,-1,1,-1,1,1
587,0,4,4,5,1,0,20,10,0.45454545454545453,0,0,10.096774193548388,10.376,0,-2.0,-1,0.5,0,0,2,0,1,0
588,1,4,4,6,1,0,20,10,0.45454545454545453,0,0,10.1875,10.337579617834395,0,-1.6666666666666667,0,0.4,0,0,0,0,-1,-1
589,0,4,4,7,1,0,20,11,0.5,0,0,10.826086956521738,10.4,1,-1.2857142857142858,1,0.5,0,1,0,-1,-1,-1
590,0,4,5,0,0,0,9,9,0.4090909090909091,0,0,9.0,9.0,0,0.0,0,0.0,0,0,0,0,0,0
591,0,4,6,0,0,0,6,6,0.2727272727272727,0,0,6.0,6.0,0,0.0,0,0.0,0,0,0,0,0,0
592,-1,4,9,0,0,0,13,13,0.5909090909090909,0,0,13.0,13.0,0,0.0,0,0.0,0,0,0,0,0,0
593,0,4,9,1,1,1,13,12,0.5454545454545454,0,0,13.0,13.0,-1,-1.0,0,0.0,0,0,0,0,2,-4
594,-5,4,9,2,1,1,13,12,0.5454545454545454,0,0,12.0,12.666666666666666,0,-0.5,0,0.0,0,0,0,0,0,0
595,1,4,9,3,1,0,13,7,0.3181818181818182,0,0,8.28125,8.973684210526315,-5,-2.0,-5,-2.0,-10,-2,-3,-6,4,-5
596,-5,4,9,4,1,0,13,8,0.36363636363636365,0,0,6.961538461538462,8.15625,1,-1.25,6,0.6666666666666666,-10,1,-3,0,4,-5
597,0,4,9,5,1,0,13,3,0.13636363636363635,1,0,4.852941176470588,7.010204081632653,-5,-2.0,-6,-1.0,0,0,0,1,-2,-3
598,0,4,9,6,1,0,13,3,0.13636363636363635,1,0,3.9411764705882355,6.21969696969697,0,-1.6666666666666667,5,0.2,0,0,0,-1,2,0
599,0,4,9,7,1,0,13,3,0.13636363636363635,1,0,3.0,5.575757575757576,0,-1.4285714285714286,0,0.16666666666666666,0,0,0,-1,-1,-1
600,2,4,10,0,0,0,12,12,0.5454545454545454,0,0,12.0,12.0,0,0.0,0,0.0,0,0,0,0,0,0
601,0,4,10,1,1,1,12,14,0.6363636363636364,0,0,12.0,12.0,2,2.0,0,0.0,0,-1,0,-4,2,2
602,0,4,10,2,1,1,12,14,0.6363636363636364,0,0,14.0,12.666666666666666,0,1.0,0,0.0,0,0,0,0,2,-2
603,0,4,10,3,1,0,12,14,0.6363636363636364,0,0,13.470588235294118,13.35,0,0.6666666666666666,0,-1.0,-9,-6,-2,-6,0,0
604,0,4,10,4,1,0,12,14,0.6363636363636364,0,0,14.0,13.623188405797102,0,0.5,0,-0.6666666666666666,1,1,0,0,0,0
605,-1,4,10,5,1,0,12,14,0.6363636363636364,0,0,13.833333333333334,13.67741935483871,0,0.4,0,-0.5,1,1,-1,0,0,0
606,-1,4,10,6,1,0,12,13,0.5909090909090909,0,0,13.342857142857143,13.5859375,-1,0.16666666666666666,-1,-0.6,1,0,0,-1,0,0
607,0,4,10,7,1,0,12,12,0.5454545454545454,0,0,12.323529411764707,13.320987654320987,-1,0.0,0,-0.5,0,0,0,-1,0,0
608,0,4,12,0,0,0,1,1,0.045454545454545456,1,0,1.0,1.0,0,0.0,0,0.0,0,0,0,0,0,0
609,1,4,12,1,1,1,1,1,0.045454545454545456,1,0,1.0,1.0,0,0.0,0,0.0,0,0,0,-1,1,0
610,0,4,12,2,1,0,1,2,0.09090909090909091,1,0,1.903225806451613,1.8,1,0.5,0,0.0,-1,0,0,0,-3,-6
611,0,4,12,3,1,0,1,2,0.09090909090909091,1,0,2.212121212121212,2.0,0,0.3333333333333333,-1,0.0,0,0,0,0,1,-2
612,0,4,12,4,1,0,1,2,0.09090909090909091,1,0,1.96875,1.99,0,0.25,0,0.0,0,0,0,-5,1,-2
613,0,4,12,5,1,0,1,2,0.09090909090909091,1,0,2.0,1.9924812030075187,0,0.2,0,0.0,0,0,0,0,-1,2
614,0,4,12,6,1,0,1,2,0.09090909090909091,1,0,1.8529411764705883,1.964071856287425,0,0.16666666666666666,0,0.0,0,0,0,0,0,-1
615,2,4,14,0,0,0,14,14,0.6363636363636364,0,0,14.0,14.0,0,0.0,0,0.0,0,0,0,0,0,0
616,-8,4,14,1,1,1,14,16,0.7272727272727273,0,0,14.0,14.0,2,2.0,0,0.0,-4,2,0,2,-2,0
617,8,4,14,2,1,0,14,8,0.36363636363636365,0,0,12.5,13.0,-8,-3.0,0,0.0,2,0,0,-2,0,0
618,1,4,15,0,0,0,18,18,0.8181818181818182,0,1,18.0,18.0,0,0.0,0,0.0,0,0,0,0,0,0
619,0,4,15,1,1,1,18,19,0.8636363636363636,0,1,18.0,18.0,1,1.0,0,0.0,0,0,0,-2,0,0
620,2,4,15,2,1,1,18,19,0.8636363636363636,0,1,19.0,18.666666666666668,0,0.5,0,0.0,0,0,0,-2,0,0
621,-6,4,15,3,1,0,18,21,0.9545454545454546,0,1,19.0,18.833333333333332,2,1.0,2,0.5,0,-1,2,0,0,0
622,0,4,15,4,1,0,18,15,0.6818181818181818,0,0,15.5,16.055555555555557,-6,-0.75,-8,-2.3333333333333335,0,-9,-9,0,0,0
623,0,4,15,5,1,0,18,15,0.6818181818181818,0,0,15.0,15.55072463768116,0,-0.6,6,-0.25,0,1,1,0,0,0
624,0,4,15,6,1,0,18,15,0.6818181818181818,0,0,15.0,15.368932038834952,0,-0.5,0,-0.2,0,-1,1,0,0,0
625,-1,4,15,7,1,0,18,15,0.6818181818181818,0,0,15.0,15.279411764705882,0,-0.42857142857142855,0,-0.16666666666666666,2,-1,-1,0,0,0
626,0,4,15,8,1,0,18,14,0.6363636363636364,0,0,14.794117647058824,15.18235294117647,-1,-0.5,-1,-0.2857142857142857,-1,-1,0,0,0,0
